Text,Language
"Programas de computador chamados ""robôs"" têm sido amplamente utilizados para remover vandalismos logo que eles são feitos,[25] para corrigir erros comuns e questões estilísticas, ou para iniciar artigos, tais como entradas de geografia em um formato padronizado a partir de dados estatísticos.",Portugeese
"Os artigos da Wikipédia estão organizados basicamente de três formas de acordo com: estado de desenvolvimento, o assunto e o nível de acesso necessário para edição.",Portugeese
"O estado mais desenvolvido de artigos é chamado de ""artigos destacados"" (AD): artigos classificados como tal são os que serão apresentados na página principal da Wikipédia.",Portugeese
[59][60][nota 5] O pesquisador Giacomo Poderi descobriu que os artigos tendem a atingir o estatuto de AD através do trabalho intensivo de poucos editores.,Portugeese
"[61] Um ""wikiprojeto"", ou simplesmente ""projeto"", é um lugar ou conjunto de páginas usadas por um grupo de editores para coordenar o trabalho sobre um tópico específico.",Portugeese
As páginas de discussão anexadas a um projeto são muitas vezes usadas para coordenar as mudanças que ocorrem nos artigos relacionados com o projeto.,Portugeese
"[nota 6] A Wikipédia também mantém um manual de estilo chamado de ""livro de estilo"" (LE) para padronizações editoriais acerca dos títulos e organização dos artigos, da formatação e uso de recursos multimídias.",Portugeese
"[nota 7] Por razões legais, o conteúdo na Wikipédia está sujeito às leis (lei de direitos autorais em particular) da Flórida, onde os servidores da Wikipédia estão hospedados.",Portugeese
"Além disso, os princípios editoriais da Wikipédia são dispostos nos chamados ""cinco pilares"" e em numerosas políticas e diretrizes que destinam-se a moldar o conteúdo de forma adequada.",Portugeese
"[nota 8] Até mesmo essas regras são armazenadas em forma de wiki e os editores da Wikipédia, como uma comunidade, podem escrever e revisar as políticas e diretrizes[62] e aplicá-las por exclusão, marcando com etiquetas (tags), ou modificando o conteúdo dos artigos para deixá-los de acordo com tais regulamentações.",Portugeese
"[63] De acordo com as regras da Wikipédia, só os temas considerados ""enciclopédicos"" são dignos de ter verbete na Wikipédia, e esse verbete não deve ser redigido como um verbete de dicionário.",Portugeese
"Os temas dos artigos devem também atender aos padrões de ""notoriedade"" da Wikipédia, o que normalmente significa que ele deve ter recebido uma cobertura significativa em fontes secundárias confiáveis, tais como a mídia ou grandes revistas acadêmicas que são independentes do assunto do tópico.",Portugeese
"Além disso, a Wikipédia deve expor o conhecimento que já está estabelecido e reconhecido.",Portugeese
"Em outras palavras, não deve apresentar, por exemplo, novas informações ou obras originais.",Portugeese
Uma alegação que é suscetível de ser questionada requer pelo menos uma referência a uma fonte confiável.,Portugeese
"Entre os editores da Wikipédia, isto é frequentemente descrito como ""comprovação, não a verdade"", para expressar a ideia de que os leitores, e não a enciclopédia, são responsáveis por verificar a veracidade dos artigos e fazer as suas próprias interpretações.",Portugeese
"Finalmente, a Wikipédia não deve tomar partido.",Portugeese
"Todas as opiniões e pontos de vista, se imputáveis a fontes externas, deverão ser adequadamente cobertos pelo texto do artigo.",Portugeese
[64] A Wikipédia tem muitos métodos de resolução de litígios.,Portugeese
"O ciclo ""seja audaz, reverta, discuta"" ocorre algumas vezes, quando um usuário faz uma edição, outro usuário reverte essa edição e o assunto é discutido na página de discussão apropriada.",Portugeese
"Com o fim de obter um consenso mais amplo da comunidade, as questões podem ser levantadas na ""Esplanada"" ou nos ""Pedidos de opinião"", locais em que é solicitada a participação de outros usuários na discussão.",Portugeese
"Existem fóruns especializados que centralizam as discussões de decisões específicas, como por exemplo, se um artigo deve ou não ser eliminado.",Portugeese
"A mediação é por vezes utilizada, embora tenha sido considerada por alguns wikipedistas inútil na resolução de disputas particularmente controversas.",Portugeese
"Análises estatísticas sugerem que a resolução de disputas na Wikipédia ignora o conteúdo das disputas de usuários e centra-se, ao invés disso, na conduta do usuário, funcionando não tanto para resolver disputas e promover a paz entre os usuários conflitantes, mas para eliminar usuários problemáticos enquanto os usuários potencialmente produtivos voltam a participar.",Portugeese
"Suas soluções incluem o banimento de usuários da Wikipédia (usado em 15,7% dos casos), soluções em relação ao assunto (23,4%), bloqueio de artigos (43,3%) e avisos e penalidades (63,2%).",Portugeese
"[nota 9] Entretanto, nem todas as versões da Wikipédia possuem um ArbCom, sendo esta uma ferramenta opcional.",Portugeese
Proibições totais de edição na Wikipédia são em grande parte limitadas aos casos de personificação falsa e comportamento antissocial.,Portugeese
Tendem a ser emitidos mais avisos para problemas na conduta de edição e condutas anticonsenso do que para condutas antissociais.,Portugeese
"[65] Todo o texto contido na Wikipédia era coberto pela GNU Free Documentation License (GFDL), uma licença copyleft que permite a redistribuição, a criação de obras derivadas e o uso comercial do conteúdo preservando os direitos autorais dos autores, até junho de 2009, quando foi adotada a licença Creative Commons Attribution-ShareAlike (CC-BY-SA) 3.0.",Portugeese
"[66] A Wikipédia tem trabalhado na mudança para as Licenças Creative Commons porque a GFDL, inicialmente projetada para manuais de software, não foi considerada adequada para obras de referência online e porque as duas licenças eram incompatíveis.",Portugeese
"[67] Em resposta ao pedido da Fundação Wikimedia, em novembro de 2008, a Free Software Foundation (FSF) lançou uma nova versão da GFDL concebida especificamente para permitir à Wikipédia relicenciar seu conteúdo para CC-BY-SA em 1 de agosto de 2009.",Portugeese
A Wikipédia e seus projetos irmãos realizaram um referendo em toda a comunidade para decidir se devia ou não fazer a troca da licença.,Portugeese
O referendo ocorreu entre 9 e 30 de abril.,Portugeese
"Os resultados foram 75,8% ""sim"", 10,5% ""não"" e 13,7% ""sem opinião"".",Portugeese
"Em consequência do referendo, o Conselho Diretivo da Wikimedia votou para mudar para a licença Creative Commons.",Portugeese
A mudança foi efetivada em 15 de junho de 2009.,Portugeese
A posição de que a Wikipédia é apenas um serviço de hospedagem tem sido utilizada com sucesso como uma defesa em tribunal.,Portugeese
"[68][69] A utilização de arquivos de mídia (por exemplo, arquivos de imagem) varia entre as várias edições em diferentes idiomas.",Portugeese
"Algumas edições da Wikipédia, como a Wikipédia em inglês, incluem arquivos de imagem não livres sob a doutrina do fair use (em português: uso justo), enquanto outras optaram por não o fazer, em parte, por causa das diferenças nas leis de direitos autorais dos vários países — por exemplo, a noção de fair use não existe na lei de direitos autorais japonesa.",Portugeese
"Arquivos de mídia cobertos por licenças de conteúdo livre (por exemplo, CC-BY-SA) são compartilhados entre as diferentes edições da Wikipédia através do repositório Wikimedia Commons, um projeto também operado pela Fundação Wikimedia.",Portugeese
"Como o conteúdo da Wikipédia é distribuído sob uma licença aberta, qualquer um pode reutilizar ou redistribuí-lo sem nenhum custo.",Portugeese
"O conteúdo da Wikipédia é publicado fora do site Wikipédia em muitas formas, tanto online como offline.",Portugeese
"Obter o conteúdo completo da Wikipédia para reutilização apresenta desafios, uma vez que a cópia direta através de um web crawler é desencorajada.",Portugeese
"[78] A Wikipédia publica ""dumps"" de seu conteúdo, mas estes consistem apenas de texto; em 2007 não havia dumps disponíveis de imagens da Wikipédia.",Portugeese
"[79] A Wikipédia pretende criar um resumo de todo o conhecimento humano na forma de uma enciclopédia online, com cada tópico do conhecimento coberto enciclopedicamente por um artigo.",Portugeese
"Uma vez que tem espaço em disco praticamente ilimitado, o site pode conter muito mais temas do que podem ser cobertos por qualquer enciclopédia impressa convencional.",Portugeese
"[nota 12] Além disso, contém materiais que algumas pessoas podem achar censuráveis, ofensivos ou pornográficos.",Portugeese
"Foi esclarecido que esta política não está em debate, mas ela tem-se revelado controversa.",Portugeese
"Por exemplo, em 2008, a Wikipédia rejeitou uma petição online contra a inclusão de representações de Maomé em sua edição em inglês, citando esta política.",Portugeese
A presença de materiais politicamente sensíveis na Wikipédia também levou a República Popular da China a bloquear o acesso a partes do site.,Portugeese
"[81] Em setembro de 2009, os artigos da Wikipédia cobriam cerca de meio milhão de lugares na Terra.",Portugeese
"No entanto, uma pesquisa realizada pelo Oxford Internet Institute mostrou que a distribuição geográfica dos artigos de todas as versões da Wikipédia é muito desigual.",Portugeese
"A maioria dos artigos são escritos sobre a América do Norte, Europa e Ásia Oriental, com muito pouca cobertura de grandes partes do mundo em desenvolvimento, incluindo a maior parte da África.",Portugeese
"[82] Um estudo de 2008 conduzido por pesquisadores da Universidade Carnegie Mellon e do Palo Alto Research Center apresentou uma distribuição de temas, bem como o crescimento (de julho de 2006 a janeiro de 2008) em cada campo relativos à Wikipédia em inglês:[80] No entanto, deve-se considerar que estes números dizem apenas respeito aos artigos, é possível que um tópico contenha uma série de artigos curtos e outro artigos muito grandes.",Portugeese
"Além disso, a cobertura exata da Wikipédia está sob constante revisão pelos editores e desacordos não são incomuns (ver também delecionismo e inclusionismo).",Portugeese
"[83][84] A comunidade da Wikipédia tem sido descrita como ""cult"",[85] (embora nem sempre com uma conotação totalmente negativa)[86] e criticada por não acomodar os usuários inexperientes.",Portugeese
"[87] A comunidade Wikipédia estabeleceu ""uma espécie de burocracia"", incluindo ""uma clara estrutura de poder que dá aos administradores voluntários a autoridade para exercer o controle editorial.",Portugeese
"""[88][89][90] Editores com boa reputação na comunidade podem ser nomeados para um dos vários níveis de gestão de voluntários, como os autorrevisores (cujas edições são marcadas automaticamente como confiáveis), reversores (para os quais são simplificadas as ações que desfazem edições), eliminadores (que podem eliminar páginas) e administradores (englobando todos os outros, além de poderem bloquear alterações em artigos em caso de vandalismo ou de disputas editoriais e bloquear contas de usuários).",Portugeese
"Apesar do nome, os administradores não desfrutam de qualquer privilégio especial na tomada de decisões; em vez disso eles limitam-se, na sua maioria, a fazer edições que têm efeitos em todo o projeto e que, portanto, não são permitidas aos editores comuns, e a impedir usuários de fazerem edições disruptivas (como o vandalismo).",Portugeese
"Páginas e verbetes podem ser apagados por usuários que possuem os cargos de eliminador ou administrador, através de votações ou por eliminação rápida, quando descumprem alguma política do site.",Portugeese
Burocratas e verificadores são dois outros cargos que podem ser atribuídos a editores.,Portugeese
[91] A Wikipédia não exige que seus usuários forneçam a sua identificação.,Portugeese
"[92] No entanto, como a Wikipédia cresce através do seu modelo não convencional de construção de enciclopédia, ""Quem escreve a Wikipédia?""",Portugeese
"tornou-se uma das perguntas mais frequentes sobre o projeto, muitas vezes com uma referência para outros projetos de Web 2.0 como o Digg.",Portugeese
"[93] Jimmy Wales afirmou certa vez que apenas ""uma comunidade... um grupo dedicado de algumas centenas de voluntários"" faz a maior parte das contribuições para a Wikipédia e que o projeto é, portanto, ""como qualquer organização tradicional.""",Portugeese
"Wales realizou um estudo onde constatou que mais de 50% de todas as edições são feitas por apenas 0,7% dos usuários (ou seja, 524 pessoas em 2006, ano da pesquisa).",Portugeese
"Este método de avaliação de contribuições foi posteriormente contestada por Aaron Swartz, que observou que vários artigos de uma amostragem que efetuou tinham grande parte do seu conteúdo (medida pelo número de caracteres) contribuído por usuários com baixas contagens de edições.",Portugeese
"[94] Um estudo de 2007 realizado por pesquisadores da Faculdade de Dartmouth descobriu que ""colaboradores anônimos e pouco frequentes na Wikipédia são confiáveis e uma fonte de conhecimento tanto quanto os contribuintes que se inscrevem no site.",Portugeese
"""[95] Embora alguns contribuintes sejam autoridades em suas áreas, a Wikipédia exige que mesmo os seus contributos sejam apoiados por publicações e fontes verificáveis.",Portugeese
"A preferência do projeto pelo consenso sobre credenciais foi rotulada como ""anti-elitismo"".",Portugeese
"[20] Em um estudo de 2003 sobre a comunidade da Wikipédia, a doutoranda em economia Andrea Ciffolilli argumentou que os baixos custos de transação de participar de software wiki criaram um catalisador para o desenvolvimento colaborativo e que uma abordagem de  ""construção criativa"" incentiva a participação.",Portugeese
"[96] Em seu livro 2008, O Futuro da Internet e Como Pará-lo, Jonathan Zittrain, do Oxford Internet Institute e do Berkman Center for Internet & Society, pertencente à Harvard Law School, cita o sucesso da Wikipédia como um caso de como a colaboração aberta tem fomentado a inovação na web.",Portugeese
"[97] Um estudo de 2008 revelou que usuários da Wikipédia eram menos agradáveis e abertos, embora mais conscientes, que os não-usuários da Wikipédia.",Portugeese
"[98][99] Um estudo de 2009 sugeriu que havia ""indícios de uma crescente resistência da comunidade da Wikipédia a novos conteúdos.",Portugeese
"""[100] Na OOPSLA de 2009, o CTO da Wikimedia Brion Vibber fez uma apresentação intitulada ""Otimização de Desempenho da Comunidade: Fazendo a sua Equipe Funcionar Tão Bem Quanto o Seu Site"" em que discutiu os desafios de lidar com as contribuições de uma grande comunidade e comparou o processo com o de desenvolvimento de softwares.",Portugeese
"[101] O The New York Times publicou uma coluna com uma pesquisa sobre a Wikipédia no momento do seu décimo aniversário citando que, ""... Wikimedia Foundation colaborou em um estudo da base contribuinte da Wikipédia e descobriu que ela era composta por apenas 13% de mulheres e a média de idade de um contribuinte estava entre os 20 e 30 anos, de acordo com o estudo conjunto de um centro da Universidade das Nações Unidas e da Universidade de Maastricht"", e também observa que ""as pesquisas sugerem que menos de 15% de suas centenas de milhares de colaboradores são mulheres.""",Portugeese
"A meta estabelecida por Sue Gardner, diretora executiva da Fundação Wikimedia, é ver as contribuições femininas aumentarem para 25% até 2015.",Portugeese
"[102] Membros da comunidade predominantemente interagem uns com os outros através das páginas de ""discussão"", que são páginas wiki-editáveis que estão associadas com os artigos, bem como através de páginas de discussão que são específicas para editores em particular e páginas de discussão que ajudam a gerir o site.",Portugeese
"Essas páginas ajudam os contribuintes a chegarem a um consenso sobre o que o conteúdo dos artigos deve constar, sobre quais regras do site podem mudar e tomar medidas com relação a qualquer problema dentro da comunidade.",Portugeese
"A Esplanada é o principal local de interação entre os usuários após as páginas de discussão; nela é possível fazer anúncios, perguntas e propostas de alterações nas políticas do projeto.",Portugeese
"Os wikipedistas recebem, por vezes, prêmios ou medalhas por seu bom trabalho, uma espécie de reforço positivo na forma de fichas personalizadas de apreço.",Portugeese
"Estas fichas revelam uma ampla gama de trabalho valorizado, indo muito além de simples edições para incluir suporte social, ações administrativas e os tipos de trabalho de articulação.",Portugeese
O fenômeno de medalhas foi analisado por pesquisadores que procuram determinar como isso poderia ter implicações em outras comunidades envolvidas em contribuições de larga escala.,Portugeese
[103] 60% dos usuários registrados nunca fazem outra edição após as suas primeiras 24 horas.,Portugeese
Possíveis explicações para esse fenômeno são que tais usuários só se inscrevem para uma única finalidade ou são assustados por suas experiências.,Portugeese
"[104] Goldman escreve que os editores que não cumprem os rituais culturais da Wikipédia, como a assinatura de páginas de discussão, implicitamente dão sinais de que eles são estranhos na comunidade, aumentando as chances de que usuários experientes da Wikipédia tenham como alvo as suas contribuições.",Portugeese
"Tornar-se um editor experiente da Wikipédia envolve desafios não triviais: o contribuinte deverá construir uma página de usuário, aprender os códigos tecnológicos específicos da Wikipédia, submeter-se a um processo misterioso de resolução de disputas e aprender uma cultura ""desconcertantemente rica em piadas internas e referências privilegiadas.""",Portugeese
