Text,Language
بدأ مشروع ويكيبيديا في 15 يناير 2001 كمتمم لمشروع نيوبيديا الذي يكتبه محررون خبراء.,Arabic
وبسبب بطء تطوّر نيوبيديا فقد قرّر جيمي ويلز ولاري سانجر أن ينشئا مشروعا مفتوحاً ليدعم نيوبيديا وهو ويكيبيديا.,Arabic
وأصبحت تحتوي على 600 ألف مقالة بالإنجليزية و2 مليون مقالة باللغات الأخرى مجتمعة حسب ما ذكر جيمي ويليز[7] اللغات الكبرى مثل الألمانية واليابانية والفرنسية واللغات الأوربية الغربية كبيرة أيضا، ثلث الزيارات فقط للإنجليزية على عكس ما يظن البعض، ومدى شهرة ويكيبيديا أنها من أكبر 50 موقعا في العالم وتعددت زيارات الصفحات زيارة صفحات النيويورك تيمز،[7] لدى نيويورك تيمز والمواقع الأخرى موظفين مسؤولين عن الموقع وهم كثيرين يتقاضون مرتبات، أما ويكيبيديا فيوجد واحد فقط وهو المطور للبرنامج نفسه وتم تعيينه منذ يناير 2005، والخوادم تتم إدارتها بواسطة متطوعين والتحرير يتم أيضا بواسطة متطوعين.,Arabic
تمت محاولة إنشاء موسوعات تعاونية أخرى عبر الإنترنت قبل ويكيبيديا، لكن لم يكن أي منها ناجحًا.,Arabic
[12] بدأت ويكيبيديا كمشروع تكميلي لـ نيوبيديا، وهو مشروع موسوعة مجاني باللغة الإنجليزية على الإنترنت كتب مقالاته خبراء وتمت مراجعته في إطار عملية رسمية.,Arabic
[13] تم تأسيسها في 9 مارس 2000، بملكية بوميس، وهي شركة بوابة إلكترونية.,Arabic
شخصياتها الرئيسية كانت الرئيس التنفيذي لشركة بوميس جيمي ويلز ولاري سانجر، رئيس تحرير نيوبيديا ولاحقًا ويكيبيديا.,Arabic
تم ترخيص نيوبيديا في البداية بموجب ترخيص نيوبيديا المحتوى الحر الخاص بها، ولكن حتى قبل تأسيس ويكيبيديا، تحولت نيوبيديا إلى ترخيص التوثيق المجاني GNU بناءً على طلب ريتشارد ستالمان.,Arabic
يرجع الفضل إلى ويلز في تحديد الهدف المتمثل في إنشاء موسوعة عامة قابلة للتحرير،   بينما يُنسب إلى سانجر استراتيجية استخدام الويكي للوصول إلى هذا الهدف.,Arabic
"[14] في 10 يناير 2001، اقترح سانجر على القائمة البريدية لـ نيوبيديا إنشاء ويكي كمشروع ""تغذية"" لـ نيوبيديا.",Arabic
[15] تم تسجيل النطاقات Wikipedia.com وWikipedia.org يوم 12 يناير 2001،[16] و13 يناير 2001،[17] على التوالي، وأطلقت ويكيبيديا في 15 كانون الثاني 2001،[13] كما في اللغة الإنجليزية واحدة طبعة في www.Wikipedia.com،  وأعلن عنها سانجر في القائمة البريدية لـ نيوبيديا.,Arabic
"تم تدوين سياسة ويكيبيديا الخاصة بـ ""وجهة نظر محايدة"" في الأشهر القليلة الأولى لها.",Arabic
بخلاف ذلك، كانت هناك قواعد قليلة نسبيًا في البداية وعملت ويكيبيديا بشكل مستقل عن نيوبيديا.,Arabic
في الأصل، كان بوميس ينوي جعل ويكيبيديا شركة من أجل الربح.,Arabic
[18] اكتسبت ويكيبيديا مساهمين مبكرين من نيوبيديا ومنشورات سلاش دوت وفهرسة محرك بحث الويب.,Arabic
كما تم إنشاء إصدارات اللغة، بإجمالي 161 طبعة بنهاية عام 2004.,Arabic
[19] تعايش نيوبيديا و ويكيبيديا حتى تم إزالة خوادم الأولى بشكل دائم في عام 2003، وتم دمج نصها في ويكيبيديا.,Arabic
تجاوزت ويكيبيديا الإنجليزية علامة مليوني مقال في 9 سبتمبر 2007، مما يجعلها أكبر موسوعة تم تجميعها على الإطلاق، متجاوزة موسوعة يونجل التي تم إجراؤها خلال عهد أسرة مينج عام 1408، والتي سجلت الرقم القياسي لما يقرب من 600 سنوات.,Arabic
نقلاً عن مخاوف من الإعلانات التجارية وعدم وجود سيطرة في ويكيبيديا، قام مستخدمو ويكيبيديا الإسبانية بالتشعب من ويكيبيديا لإنشاء الموسوعة الحرة بالإسبانية في فبراير 2002.,Arabic
[20] أعلن ويلز بعد ذلك أن ويكيبيديا لن تعرض إعلانات، وغيرت مجال ويكيبيديا من Wikipedia.com إلى Wikipedia.org.,Arabic
[21] على الرغم من أن ويكيبيديا الإنجليزية وصلت إلى ثلاثة ملايين مقال في أغسطس 2009، إلا أن نمو الطبعة، من حيث عدد المقالات الجديدة والمساهمين، يبدو أنه قد بلغ ذروته في أوائل عام 2007.,Arabic
[22] تمت إضافة حوالي 1800 مقال يوميًا إلى الموسوعة في عام 2006 ؛ بحلول عام 2013 كان هذا المتوسط حوالي 800.,Arabic
[23] عزا فريق في مركز بالو ألتو للأبحاث هذا التباطؤ في النمو إلى التفرد المتزايد للمشروع ومقاومته للتغيير.,Arabic
"[24] يقترح البعض الآخر أن النمو يتم تسويته بشكل طبيعي لأن المقالات التي يمكن تسميتها "" الفاكهة المتدلية "" - الموضوعات التي تستحق مقالًا بوضوح - قد تم إنشاؤها بالفعل وبنائها على نطاق واسع.",Arabic
[25][26][27] في نوفمبر 2009، وجد باحث في جامعة راي خوان كارلوس في مدريد أن ويكيبيديا الإنجليزية فقدت 49000 محرر خلال الأشهر الثلاثة الأولى من عام 2009؛ بالمقارنة، فقد المشروع 4900 محرر فقط خلال نفس الفترة من عام 2008.,Arabic
[28][29] استشهدت صحيفة وول ستريت جورنال بمجموعة من القواعد المطبقة على التحرير والنزاعات المتعلقة بمثل هذا المحتوى من بين أسباب هذا الاتجاه.,Arabic
[30] عارض ويلز هذه الادعاءات في عام 2009، نافياً التراجع وشكك في منهجية الدراسة.,Arabic
"[31] بعد ذلك بعامين، في عام 2011، أقرت ويلز بوجود انخفاض طفيف، مشيرة إلى انخفاض من ""أكثر بقليل من 36000 كاتب"" في يونيو 2010 إلى 35800 في يونيو 2011.",Arabic
"في المقابلة نفسها، زعم ويلز أيضًا أن عدد المحررين كان ""مستقرًا ومستدامًا"".",Arabic
"[32] شكك مقال عام 2013 بعنوان ""The Decline of ويكيبيديا"" في  إم آي تي تكنولوجي ريفيو هذا الادعاء.",Arabic
كشف المقال أنه منذ عام 2007، فقدت ويكيبيديا ثلث محرريها المتطوعين، وهؤلاء الذين ما زالوا هناك يركزون بشكل متزايد على التفاصيل.,Arabic
[33] في يوليو 2012، أفادت ذا أتلانتيك أن عدد المسؤولين في انخفاض أيضًا.,Arabic
"[34] في عدد 25 نوفمبر 2013 من مجلة نيويورك، صرحت كاثرين وارد أن ""ويكيبيديا، الموقع السادس الأكثر استخدامًا، يواجه أزمة داخلية"".",Arabic
[35] في كانون الثاني (يناير) 2007، دخلت ويكيبيديا لأول مرة قائمة العشرة الأوائل لمواقع الويب الأكثر شعبية في الولايات المتحدة، وفقًا لشبكات كوم سكور.,Arabic
مع 42.9 مليون زائر، احتلت ويكيبيديا المرتبة 9، متجاوزة نيويورك تايمز (رقم 10) وأبل (رقم 11).,Arabic
يمثل هذا زيادة كبيرة عن يناير 2006، عندما كانت المرتبة رقم 33، مع ويكيبيديا التي تلقت حوالي 18.3 مليون زائر.,Arabic
[36] اعتبارا من مارس 2020[تحديث]، ويكيبيديا تحتل المرتبة 13  بين المواقع من حيث الشعبية وفقًا لموقع أليكسا إنترنت.,Arabic
في عام 2014، تلقت ثمانية مليارات مشاهدة للصفحة كل شهر.,Arabic
"[37] في 9 فبراير 2014، ذكرت صحيفة نيويورك تايمز أن ويكيبيديا لديها 18 مليار مشاهدة للصفحة وما يقرب من 500 مليون زائر فريد شهريًا ""وفقًا لشركة التصنيف comScore"".",Arabic
"[38] يجادل لوفلاند وريجل بأن ويكيبيديا تتبع تقليدًا طويلًا من الموسوعات التاريخية التي تراكمت عليها تحسينات تدريجية من خلال ""التراكم الوصمي"".",Arabic
[39][40] في 18 يناير 2012، شاركت ويكيبيديا الإنجليزية في سلسلة من الاحتجاجات المنسقة ضد قانونين مقترحين في كونغرس الولايات المتحدة - قانون وقف القرصنة عبر الإنترنت (SOPA) وقانون حماية الملكية الفكرية (PIPA) - بحجب صفحاتها لمدة 24 ساعات.,Arabic
[41]  شاهد أكثر من 162 مليون شخص صفحة شرح التعتيم التي حلت محل محتوى ويكيبيديا مؤقتًا.,Arabic
"[42][43] في 20 كانون الثاني (يناير) 2014، أشارت تقارير سوبود فارما لصحيفة إيكونوميك تايمز إلى أنه لم يتوقف نمو ويكيبيديا فحسب، بل ""فقد ما يقرب من عشرة بالمائة من مشاهدات صفحاتها العام الماضي.",Arabic
كان هناك انخفاض بنحو ملياري شخص بين ديسمبر 2012 وديسمبر 2013.,Arabic
تتصدر نسخها الأكثر شيوعًا الشريحة: انخفضت مشاهدات صفحات ويكيبيديا الإنجليزية بنسبة اثني عشر بالمائة، وتراجعت تلك الخاصة بالنسخة الألمانية بنسبة 17 بالمائة وخسرت النسخة اليابانية تسعة بالمائة.,Arabic
"""[44] أضاف فارما أنه ""بينما يعتقد مديرو ويكيبيديا أن هذا قد يكون بسبب أخطاء في العد، يشعر خبراء آخرون أن مشروع Google رسم بياني معرفي الذي تم إطلاقه في العام الماضي قد يستحوذ على مستخدمي ويكيبيديا.",Arabic
"""[44] عند الاتصال بهذا الأمر، أشار كلي شيركي، الأستاذ المساعد في جامعة نيويورك والزميل في مركز بيركمان للإنترنت والمجتمع بجامعة هارفارد، إلى أنه يشتبه في أن الكثير من رفض عرض الصفحة يرجع إلى الرسوم البيانية المعرفية، قائلاً، ""إذا كان بإمكانك الحصول على سؤالك من صفحة البحث، فلست بحاجة إلى النقر فوق [المزيد].",Arabic
[44] بحلول نهاية ديسمبر 2016، احتلت ويكيبيديا المرتبة الخامسة في أكثر المواقع شعبية على مستوى العالم.,Arabic
[45] في يناير 2013، سميت ويكيبيديا 274301، كويكب، على اسم ويكيبيديا؛ في أكتوبر 2014، تم تكريم ويكيبيديا بنصب ويكيبيديا التذكاري؛ وفي يوليو 2015، أصبح 106 من 7473 700 مجلدًا من ويكيبيديا متاحًا كطباعة ويكيبيديا.,Arabic
في عام 2019، تم تسمية نوع من النباتات المزهرة فيولا ويكيبيديا.,Arabic
[46] في أبريل 2019، تحطمت مركبة هبوط إسرائيلية على سطح القمر، بيريشيت، وتحمل نسخة من جميع مقالات ويكيبيديا الإنجليزية تقريبًا منقوشة على ألواح رقيقة من النيكل؛ يقول الخبراء إن اللوحات ربما نجت من الانهيار [47][48] في يونيو 2019، أفاد العلماء أن جميع الـ 16 تم ترميز غيغابايت من نص المقالة من ويكيبيديا الإنجليزية في DNA اصطناعي.,Arabic
[49] على عكس الموسوعات التقليدية، تتبع ويكيبيديا مبدأ التسويف فيما يتعلق بأمان محتواها.,Arabic
لقد بدأ مفتوحًا بالكامل تقريبًا - يمكن لأي شخص إنشاء مقالات، ويمكن تحرير أي مقالة على ويكيبيديا بواسطة أي قارئ، حتى أولئك الذين ليس لديهم حساب على ويكيبيديا.,Arabic
سيتم نشر التعديلات على جميع المقالات على الفور.,Arabic
ونتيجة لذلك، يمكن أن تحتوي أي مقالة على معلومات غير دقيقة مثل الأخطاء والتحيزات الأيديولوجية والنص غير المنطقي أو غير ذي الصلة.,Arabic
نظرًا لتزايد شعبية ويكيبيديا، أدخلت بعض الإصدارات، بما في ذلك النسخة الإنجليزية، قيودًا على التحرير في بعض الحالات.,Arabic
على سبيل المثال، في ويكيبيديا الإنجليزية وبعض إصدارات اللغات الأخرى، يمكن للمستخدمين المسجلين فقط إنشاء مقال جديد.,Arabic
[50] على ويكيبيديا الإنجليزية، من بين صفحات أخرى، تمت حماية بعض الصفحات المثيرة للجدل أو الحساسة أو المعرضة للتخريب إلى حد ما.,Arabic
[51][52] مقال للتخريب في كثير من الأحيان يمكن أن تكون شبه محمية أو محمية بشكل كامل، وهذا يعني أنه ليس هناك سوى مستويات صلاحيات معينة حتى تستطيع تعديله.,Arabic
[53] قد يتم قفل مقال مثير للجدل بشكل خاص حتى يتمكن المسؤولون فقط من إجراء تغييرات.,Arabic
[54] في حالات معينة، يُسمح لجميع المحررين بإرسال تعديلات، لكن المراجعة مطلوبة لبعض المحررين، اعتمادًا على شروط معينة.,Arabic
"على سبيل المثال، تحتفظ ويكيبيديا الألمانية ""بنسخ ثابتة"" من المقالات،[55] التي اجتازت مراجعات معينة.",Arabic
"بعد التجارب المطولة والمناقشات المجتمعية، قدمت ويكيبيديا الإنجليزية نظام ""التغييرات المعلقة"" في ديسمبر 2012.",Arabic
[56] في ظل هذا النظام، تتم مراجعة تعديلات المستخدمين الجدد وغير المسجلين على بعض المقالات المثيرة للجدل أو المعرضة للتخريب من قبل المستخدمين المعروفين قبل نشرها.,Arabic
[57] على الرغم من عدم مراجعة التغييرات بشكل منهجي، فإن البرنامج الذي يشغل ويكيبيديا يوفر أدوات معينة تسمح لأي شخص بمراجعة التغييرات التي أجراها الآخرون.,Arabic
"ترتبط صفحة ""التاريخ"" الخاصة بكل مقالة بكل مراجعة.",Arabic
[note 1]  في معظم المقالات، يمكن لأي شخص التراجع عن تغييرات الآخرين بالنقر فوق ارتباط في صفحة محفوظات المقالة.,Arabic
"يمكن لأي شخص عرض أحدث التغييرات التي تم إجراؤها على المقالات، ويمكن لأي شخص الاحتفاظ "" بقائمة مراقبة"" للمقالات التي تهمه حتى يتم إخطاره بأي تغييرات.",Arabic
"""دورية الصفحات الجديدة"" هي عملية يتم من خلالها فحص المقالات المنشأة حديثًا بحثًا عن مشاكل واضحة.",Arabic
[58] في 2003، دكتوراه في الاقتصاد.,Arabic
"جادل الطالب أندريا سيفوليلي بأن تكاليف المعاملات المنخفضة للمشاركة في ويكي تخلق حافزًا للتطوير التعاوني، وأن ميزات مثل السماح بسهولة الوصول إلى الإصدارات السابقة من الصفحة تفضل ""البناء الإبداعي"" على ""التدمير الإبداعي"".",Arabic
[59] أي تغيير أو تعديل يتلاعب بالمحتوى بطريقة تضر بشكل مقصود بسلامة ويكيبيديا يعتبر تخريبًا.,Arabic
تشمل أكثر أنواع التخريب شيوعًا ووضوحًا إضافات البذاءة والفكاهة الفظة.,Arabic
يمكن أن يشمل التخريب أيضًا الإعلانات وأنواعًا أخرى من البريد العشوائي.,Arabic
أحيانًا يرتكب المحررون أعمال تخريب عن طريق إزالة المحتوى أو إفراغ صفحة معينة تمامًا.,Arabic
قد يكون من الصعب اكتشاف الأنواع الأقل شيوعًا من التخريب، مثل الإضافة المتعمدة لمعلومات معقولة ولكنها خاطئة إلى مقالة.,Arabic
يمكن للمخربين تقديم تنسيق غير ذي صلة، أو تعديل دلالات الصفحة مثل عنوان الصفحة أو تصنيفها، أو التلاعب بالشفرة الأساسية للمقالة، أو استخدام الصور بشكل معطل.,Arabic
من السهل بشكل عام إزالة التخريب الواضح من مقالات ويكيبيديا؛ متوسط الوقت اللازم لكشف التخريب وإصلاحه هو بضع دقائق.,Arabic
ومع ذلك، فإن بعض أعمال التخريب تستغرق وقتًا أطول لإصلاحها.,Arabic
في حادثة سيرة جون سيجنثالر، قدم محرر مجهول معلومات كاذبة في سيرة الشخصية السياسية الأمريكية جون سيجنثالر في مايو 2005.,Arabic
تم تقديم سيجنثالر كذباً كمشتبه به في اغتيال جون ف.,Arabic
كينيدي.,Arabic
بقي المقال غير مصحح لمدة أربعة أشهر.,Arabic
دعا سيجنثالر، مدير التحرير المؤسس لـ يو إس إيه توداي ومؤسس مركز التعديل الأول لمنتدى الحرية في جامعة فاندربيلت، جيمي ويلز المؤسس المشارك لـ ويكيبيديا وسأل عما إذا كان لديه أي طريقة لمعرفة من ساهم في المعلومات المضللة.,Arabic
رد ويلز بأنه لم يفعل ذلك، على الرغم من تعقب الجاني في النهاية.,Arabic
"[60][61] بعد الحادثة، وصف سيجنثالر ويكيبيديا بأنها ""أداة بحث معيبة وغير مسؤولة"".",Arabic
أدى هذا الحادث إلى تغييرات في السياسة في ويكيبيديا، استهدفت تحديدًا تشديد إمكانية التحقق من مقالات السيرة الذاتية للناس الأحياء.,Arabic
[62] في عام 2010، شجع دانيال توش مشاهدي برنامجه، توش.0، على زيارة مقال ويكيبيديا الخاص بالعرض وتحريره حسب الرغبة.,Arabic
في حلقة لاحقة، علق على التعديلات التي تم إجراؤها على المقالة، ومعظمها مسيئة، والتي تم إجراؤها من قبل الجمهور ودفعت إلى منع المقال من التحرير.,Arabic
[63][64] غالبًا ما يكون لدى مستخدمي ويكيبيديا نزاعات بشأن المحتوى، مما قد يؤدي إلى إجراء تغييرات متكررة معاكسة لمقالة، تُعرف باسم حرب التحرير.,Arabic
[65][66] العملية عبارة عن سيناريو مستهلك للموارد حيث لا يتم إضافة معرفة مفيدة.,Arabic
[67] تم انتقاد هذه الممارسة أيضًا على أنها تخلق ثقافة تحرير تنافسية[68] قائمة على الصراع[69] مرتبطة بأدوار الذكور التقليدية بين الجنسين،[70] مما يساهم في التحيز الجنساني على ويكيبيديا.,Arabic
يخضع المحتوى في ويكيبيديا للقوانين (على وجه الخصوص، قوانين حقوق النشر) للولايات المتحدة وولاية فيرجينيا الأمريكية، حيث توجد غالبية خوادم ويكيبيديا.,Arabic
"بعيدًا عن المسائل القانونية، تتجسد المبادئ التحريرية لويكيبيديا في ""خمس اعمده"" وفي العديد من سياسات وإرشادات تهدف إلى تشكيل المحتوى بشكل مناسب.",Arabic
حتى هذه القواعد مخزنة في شكل ويكي، ويقوم محررو ويكيبيديا بكتابة ومراجعة سياسات وإرشادات الموقع.,Arabic
[71] يمكن للمحررين تطبيق هذه القواعد عن طريق حذف أو تعديل المواد غير المتوافقة.,Arabic
في الأصل، استندت القواعد الخاصة بالإصدارات غير الإنجليزية من ويكيبيديا إلى ترجمة قواعد ويكيبيديا الإنجليزية.,Arabic
لقد تباعدوا منذ ذلك الحين إلى حد ما.,Arabic
[72] وفقًا للقواعد الموجودة في ويكيبيديا الإنجليزية، يجب أن يكون كل إدخال في ويكيبيديا حول موضوع موسوعي وليس إدخال قاموس أو نمط قاموس.,Arabic
"[73] يجب أن يفي الموضوع أيضًا بمعايير ويكيبيديا الخاصة بـ ""الملحوظة""،[74] مما يعني عمومًا أنه يجب تغطية الموضوع في وسائل الإعلام الرئيسية أو مصادر المجلات الأكاديمية الرئيسية المستقلة عن موضوع المقالة.",Arabic
علاوة على ذلك، تنوي ويكيبيديا نقل المعرفة التي تم تأسيسها ومعترف بها بالفعل.,Arabic
يجب ألا يقدم بحثًا أصليًا.,Arabic
الادعاء الذي من المحتمل أن يتم الطعن فيه يتطلب إشارة إلى مصدر موثوق.,Arabic
"بين محرري ويكيبيديا، غالبًا ما يتم التعبير عن هذا على أنه ""إمكانية التحقق، وليس الحقيقة"" للتعبير عن فكرة أن القراء، وليس الموسوعة، هم المسؤولون في النهاية عن التحقق من صحة المقالات وعمل تفسيراتهم الخاصة.",Arabic
[75] يمكن أن يؤدي هذا في بعض الأحيان إلى إزالة المعلومات التي، على الرغم من صحتها، لم يتم الحصول عليها بشكل صحيح.,Arabic
[76] أخيرًا، يجب ألا تنحاز ويكيبيديا إلى أي طرف.,Arabic
يجب أن تتمتع جميع الآراء ووجهات النظر، إذا كانت منسوبة إلى مصادر خارجية، بنصيب مناسب من التغطية داخل المقالة.,Arabic
يُعرف هذا باسم وجهة نظر محايدة (NPOV).,Arabic
مجموعة أخرى من المتطوعين هم الإداريون، البيروقراطيون، المضيفون، مدققو المستخدم، سفراء بين اللغات الأخرى لويكيبيديا... الإداريون هم مجموعة من المستخدمين الذين لهم ميزات خاصة.,Arabic
من هذه الميزات القدرة على حذف الصفحات واسترجاعها، حماية وإزالة حماية الصفحات ومنع المستخدمين من التحرير.,Arabic
تمول ويكيبيديا بواسطة مؤسسة ويكيميديا، في الربع الرابع من سنة 2005 تم صرف 321.000 دولار أمريكي على ويكيبيديا، 60% من المصروفات كانت على المكونات المادية.,Arabic
[77] تعتمد ويكيميديا على التبرعات بشكل أساسي.,Arabic
[78] بمرور الوقت، طورت ويكيبيديا عملية تسوية نزاع شبه رسمية للمساعدة في مثل هذه الظروف.,Arabic
"لتحديد إجماع المجتمع، يمكن للمحررين إثارة المشكلات في منتديات المجتمع المناسبة،[note 2] أو السعي للحصول على مدخلات خارجية من خلال طلب رأي ثالث أو عن طريق بدء مناقشة مجتمعية عامة تعرف باسم ""طلب التعليق"".",Arabic
مجلس التحكيم هو العملية النهائية لتسوية المنازعات.,Arabic
على الرغم من أن الخلافات تنشأ عادة من الخلاف بين رأيين متعارضين حول كيفية قراءة مقال ما، فإن لجنة التحكيم ترفض صراحة الحكم مباشرة على وجهة النظر المحددة التي ينبغي اعتمادها.,Arabic
تشير التحليلات الإحصائية إلى أن اللجنة تتجاهل محتوى النزاعات وتركز بدلاً من ذلك على طريقة إدارة النزاعات، لا تعمل كثيرًا لحل النزاعات وإحلال السلام بين المحررين المتضاربين، ولكن للتخلص من المحررين الذين يعانون من مشاكل مع السماح للمحررين المنتجين بالعودة للمشاركة.,Arabic
لذلك، لا تملي اللجنة محتوى المقالات، على الرغم من أنها تدين أحيانًا تغييرات المحتوى عندما ترى أن المحتوى الجديد ينتهك سياسات ويكيبيديا (على سبيل المثال، إذا تم اعتبار المحتوى الجديد متحيزًا).,Arabic
تشمل علاجاته التنبيهات (المستخدمة في 63% من الحالات) ومنع المحررين من تحرير المقالات (43%) أو الموضوعات (23%) أو ويكيبيديا (16%).,Arabic
عمومًا، يقتصر الحظر الكامل من ويكيبيديا على حالات انتحال الهوية والسلوك المعادي للمجتمع .,Arabic
عندما لا يكون السلوك انتحالًا للهوية أو معاديًا للمجتمع، ولكنه مخالف للإجماع أو ينتهك سياسات التحرير، تميل العلاجات إلى أن تقتصر على التحذيرات.,Arabic
"[79] كل مقال وكل مستخدم في ويكيبيديا له صفحة ""نقاش"" مرتبطة به.",Arabic
هذه تشكل قناة الاتصال الأساسية للمحررين للمناقشة والتنسيق والمناقشة.,Arabic
[80] تم وصف مجتمع ويكيبيديا بأنه مجموعة اجتماعية،[81] على الرغم من أنه ليس دائمًا مع دلالات سلبية تمامًا.,Arabic
"[82] تمت الإشارة إلى تفضيل المشروع للتماسك، حتى لو كان يتطلب حل وسط يتضمن تجاهل أوراق الاعتماد، على أنه "" معاداة النخبوية "".",Arabic
[83] أحيانًا ما يكافئ الويكيبيديون بأوسمة مقابل العمل الجيد.,Arabic
تكشف رموز التقدير الشخصية هذه عن مجموعة واسعة من الأعمال القيمة التي تمتد إلى ما هو أبعد من التحرير البسيط لتشمل الدعم الاجتماعي والإجراءات الإدارية وأنواع أعمال التعبير.,Arabic
[84] لا تتطلب ويكيبيديا من المحررين والمساهمين تقديم التعريف.,Arabic
"مع نمو ويكيبيديا، ""من يكتب ويكيبيديا؟"" أصبح أحد الأسئلة المتداولة حول المشروع.",Arabic
"[85] جادل جيمي ويلز ذات مرة بأن ""المجتمع ... مجموعة مكرسة من بضع مئات من المتطوعين ""تقدم الجزء الأكبر من المساهمات في ويكيبيديا، وبالتالي فإن المشروع يشبه إلى حد كبير أي منظمة تقليدية"".",Arabic
"[86] في عام 2008، ذكرت مقالة في مجلة Slate أن: ""وفقًا للباحثين في Palo Alto، فإن واحد بالمائة من مستخدمي ويكيبيديا مسؤولون عن حوالي نصف تعديلات الموقع"".",Arabic
[87] وقد اعترض آرون شوارتز على هذه الطريقة في تقييم المساهمات لاحقًا، حيث أشار إلى أن العديد من المقالات التي أخذ عينات منها تحتوي على أجزاء كبيرة من محتواها (تقاس بعدد الأحرف) التي ساهم بها المستخدمون الذين لديهم أعداد تحرير منخفضة.,Arabic
"[88] وجدت دراسة أجراها باحثون من كلية دارتموث عام 2007 أن ""المساهمين المجهولين وغير المتكررين في ويكيبيديا [...] هم مصدر موثوق للمعرفة مثل أولئك المساهمين الذين يسجلون في الموقع"".",Arabic
"[89] صرح جيمي ويلز في عام 2009 أنه ""[أنا] اتضح أن أكثر من 50% من جميع التعديلات تمت من قبل.7% فقط من المستخدمين... 524 شخصا.",Arabic
.,Arabic
.,Arabic
وفي الحقيقة، فإن أكثر 2% نشاطاً، أي 1400 شخص، قاموا بـ 73.4% من جميع التعديلات.,Arabic
"""[90] ومع ذلك، أظهر محرر بيزنس إنسايدر والصحفي هنري بلودجيت في عام 2009 أنه في عينة عشوائية من المقالات، يتم إنشاء معظم المحتوى في ويكيبيديا (يقاس بمقدار النص الذي تم المساهمة به حتى آخر تعديل للعينة) بواسطة ""الغيرالمسجليين""، في حين أن معظم عمليات التحرير ويتم التنسيق بواسطة ""المسجليين"".",Arabic
[90] وجدت دراسة أجريت في عام 2008 أن سكان ويكيبيديين كانوا أقل قبولًا وانفتاحًا وضميرًا من الآخرين،[91][92] على الرغم من أن التعليق اللاحق أشار إلى عيوب خطيرة، بما في ذلك أن البيانات أظهرت انفتاحًا أعلى وأن الاختلافات مع المجموعة الضابطة والعينات كانت صغيرة.,Arabic
"[93] وفقًا لدراسة أجريت عام 2009، هناك ""دليل على تزايد المقاومة من مجتمع ويكيبيديا للمحتوى الجديد"".",Arabic
[94] أظهرت العديد من الدراسات أن معظم المساهمين في ويكيبيديا هم من الذكور.,Arabic
