Text,Language
"Baina Herodes hil eta, huná, Iaunaren Aingueruä aguer cequión ametsetan Iosephi Egypten,",Basque
"Cioela, iaiquiric har itzac haourtchoa eta haren ama eta ioan adi Israeleco lurrerát, ecen haourtchoaren arimaren ondoan çabiltzanac hil içan dituc.",Basque
"Harc bada iratzarri eta, har citzan haourtchoa eta haren ama, eta ethor cedin Israeleco lurrera.",Basque
"Baina ençunic ecen Archelausec regnatzen çuela Iudean bere aita Herodesen lekuan, beldur cedin hara ioaitera: eta ametsetan diuinoqui aduertituric retira cedin Galileaco bazterretarát.",Basque
"Eta hara ethorriric habita cedin Nazareth deitzen den hirian: Prophetéz erran içan cena compli ledinçat, ecen Nazareno deithuren cela.",Basque
"Bada dembora hartan ethor cedin Ioannes baptista, predicatzen çuela Iudeaco desertuan:",Basque
"Eta cioela, Emenda çaitezte: ecen ceruètaco resumá hurbil da.",Basque
"Ecen haur da Esaias Prophetáz erran içan cena, cioela, Desertuan oihuz dagoenaren voza da, Appain eçaçue Iaunaren bidea, çucen itzaçue haren bidescác.",Basque
"Ioannes hunec bada çuen bere abillamendua camellu biloz, eta larruzco guerricoa bere guerruncean inguru: eta haren viandá cen othiz eta bassa eztiz.",Basque
"Orduan ethor cedin harengana Ierusaleme eta Iudea gucia, eta Iordanaren inguruco comarca gucia.",Basque
"Eta batheyatzen ciraden harenganic Iordanean, bere bekatuac confessatzen cituztela.",Basque
"Ikussiric bada anhitz Phariseuetaric eta Sadduceuetaric ethorten ciradela haren baptismora, erran ciecén, Vipera castá, norc auisatu çaituzte hira ethortecoari ihes daguioçuen?",Basque
Eguin itzaçue bada fructuac emendamenduaren digneac.,Basque
"Eta ezteçaçuela presumi ceuroc baithan erraitera, Abraham dugu aita: ecen badiotsuet, Iaincoac harri hautaric-ere Abrahami haour suscita ahal dieçaqueola.",Basque
Bada ia aizcorá arborén errora eçarria da: beraz arbore fructu onic eguiten eztuen gucia piccatzen da eta sura egoizten.,Basque
"Eguia da, nic batheyatzen çaituztet vrez emendamendutara: baina ene ondoan ethorten dena, ni baino borthitzago da, ceinen çapatén ekarteco ezpainaiz digne: harc batheyaturen çaituzté Spiritu sainduaz eta suz.",Basque
"Bere bahea bere escuan du, eta garbituren du bere larraina: eta bilduren du bere oguibihia granerera: baina lastoa choil erreren du behinere hiltzen ezten suan.",Basque
"Orduan ethor cedin Iesus Galileatic Iordanera Ioannesgana, harenganic batheya ledinçát.",Basque
"Baina Ioannesec haguitz empatchatzen çuen hura, cioela, Nic behar diat hireganic batheyatu, eta hi ethorten aiz enegana ?",Basque
"Eta ihardesten çuela Iesusec erran cieçón, Vtzac oraingotz: ecen hunela complitu behar diagu iustitia gucia. Orduan vtzi ceçan eguitera.",Basque
"Eta Iesus batheyatu cenean, bertan ilki cedin vretic: eta huná, irequi içan çaizcan ceruäc, eta ikus ceçan Iaincoaren Spiritua vsso columba baten guissán iausten eta haren gainera ethorten",Basque
"Eta huná vozbat cerutic, cioela, Haur da ene Seme maitea, ceinetan neure atseguin ona hartzen baitut.",Basque
"Orduan Iesus eraman cedin Spirituaz desertura, deabruaz tenta ledinçát.",Basque
"Eta barurtu cituenean berroguey egun eta berroguey gau, finean gosse cedin.",Basque
"Eta ethorriric harengana tentaçaleac erran ceçan, Baldin Iaincoaren Semea bahaiz, errac harri hauc ogui eguin ditecen.",Basque
"Baina harc ihardesten çuela erran ceçan, Scribatua duc, Ezta guiçona ogui beretic vicico, baina Iaincoaren ahotic ilkiten den hitz orotaric.",Basque
"Orduan hura du eramaiten deabruac Ciuitate saindura, eta du eçarten templeco pinacle gainean.",Basque
"Eta diotsó, Baldin Iaincoaren Semea bahaiz, egotzac eure buruä beherera: ecen scribatua duc, Ecen cargu emanen drauèla hiçaz bere Aingueruèy, eta bere escuetan eramanen autela, eure oinaz harrian behaztopa ezadinçát.",Basque
"Erran cieçon Iesusec, Berriz scribatua duc, Eztuc tentaturen eure Iainco Iauna.",Basque
"Berriz hura du eramaiten deabruac gucizco mendi gora batetara, eta eracusten drautza munduco resuma guciac eta hetaco gloriá:",Basque
"Eta diotsó, Hauc gucioc emanen drauzquiat, baldin ahozpez adora baneçac.",Basque
"Orduan diotsó Iesusec, Habil Satan, ecen scribatua duc: Eure Iainco Iauna adoraturen duc, eta hura bera cerbitzaturen duc.",Basque
"Orduan vtziten du hura deabruac: eta huná, Aingueruäc ethor citecen, eta cerbitzatzen çuten hura.",Basque
"Eta ençun vkan çuenean Iesusec, ecen Ioannes presonér cela, retira cedin Galileara.",Basque
"Eta vtziric Nazareth, ethor cedin eta habita Capernaum itsas aldecoan, Zabulongo eta Nephthalingo bazterretan:",Basque
"Compli ledinçát Esaias Prophetáz erran içan cena, cioela,",Basque
"Zabulongo lurrá eta Nephtalingo lurrá itsassorraco bide aldean Iordanaz berce aldetic, Gentilén Galileá:",Basque
Populu ilhumbean cetzanac argui handi ikussi vkan du: eta herioaren regionean eta itzalean ceunçaney argui altchatu içan çaye.,Basque
"Orduan-danic has cedin Iesus predicatzen, eta erraiten, Emenda çaitezte: ecen hurbil da ceruètaco resumá.",Basque
"Eta Iesusec Galileaco itsas aldean çabilala, ikus citzan bi anaye, Simon, Pierris erraiten dena, eta Andriu haren anayea, egoizten çutela sarea itsassora (ecen pescadore ciraden.)",Basque
"Eta dioste, Çatozte ene ondoan, eta eguinen çaituztet guiça pescadore.",Basque
Eta hec bertan vtziric sareac iarreiqui içan çaizcan.,Basque
"Eta handic aitzinago iraganic, ikus citzan berceric bi anaye, Iaques Zebedeoren semea, eta Ioannes haren anayea, vnci batetan bere aita Zebedeorequin, bere sarén adobatzen ari ciradela: eta dei citzan.",Basque
Eta hec bertan vncia eta bere aita vtziric iarreiqui içan çaizcan.,Basque
"Eta inguratzen çuen Galilea gucia Iesusec, hayén synagoguetan iracasten ari cela, eta resumaco Euangelioa predicatzen çuela, eta sendatzen çuela eritassun mota gucia, eta langore mota gucia populuaren artean.",Basque
"Orduan io ceçan haren famác Syria gucia: eta presenta cietzoten gaizqui ceuden guciac, eritassun diuersez eta tormentaz eduquiac, eta demoniatuac, eta lunaticoac, eta paralyticoac: eta sendatzen cituen.",Basque
"Eta gendetze handi iarreiqui cequión Galileatic, eta Decapolistic, eta Ierusalemetic, eta Iudeatic, eta Iordanaz berce aldetic.",Basque
"Iesus bada ikussiric gendetzeac, igan cedin mendi batetara: eta iarri cenean hurbildu içan çaizcan bere discipuluac.",Basque
"Eta bere ahoa irequiric iracasten cituen, erraiten çuela,",Basque
Dohatsu dirade spirituz paubreac: ceren hayén baita ceruètaco resumá.,Basque
Dohatsu dirade nigarrez daudenac: ceren hec consolaturen baitirade.,Basque
Dohatsu dirade emeac: ceren hec lurra heretaturen baitute.,Basque
Dohatsu dirade iustitiaz gosse eta egarri diradenac: ceren hec asseren baitirade.,Basque
Dohatsu dirade misericordiosoac: ceren hæy misericordia eguinen baitzaye.,Basque
Dohatsu dirade bihotzez chahu diradenac: ceren hec Iaincoa ikussiren baituté.,Basque
Dohatsu dirade baquea procuratzen dutenac: ceren hec Iaincoaren haour deithuren baitirade.,Basque
Dohatsu dirade iustitiagatic persecutatzen diradenac: ceren hayén baita ceruètaco resumá.,Basque
"Dohatsu içanen çarete nehorc iniuria erran drauqueçuenean, eta persecutatu çaituqueztenean, eta hitz gaichto gucia erran duqueitenean çuen contra, gueçurrez ene causaz.",Basque
"Boz eta aleguera çaitezte, ceren çuen saria handi baita ceruètan: ecen hala persecutatu vkan dituzté çuen aitzineco Prophetác.",Basque
"Çuec çarete lurreco gatza: eta baldin gatza gueçat badadi, cerçaz gacituren da? ezta guehiagoric deusgay camporat iraizteco eta guiçonéz ohondicatu içateco baicen.",Basque
Çuec çarete munduco arguia. Ecin estal daite ciuitate mendi gainean iarria.,Basque
"Eta eztute iraichequiten candelá eta hura eçarten gaitzurupean, baina candelerean, eta argui eguiten draue etcheco guciey.",Basque
"Hala argui begui çuen arguiac guiconén aitzinean, çuen obra onac ikus ditzatençat, eta glorifica deçaten çuen Aita ceruètan dena.",Basque
"Eztuçuela vste ecen Leguearen edo Prophetén abolitzera ethorri naicela: eznaiz ethorri abolitzera, baina complitzera.",Basque
"Ecen eguiaz diotsuet, iragan daiteno ceruä eta lurra, iotabat edo punctu hutsbat ezta Leguetic iraganen, gauça guciac eguin diteno.",Basque
"Norc-ere beraz hautsiren baitu manamendu chipién hautaric bat, eta iracatsiren baititu hunela guiçonac, chipién deithuren da hura ceruètaco resumán: baina norc-ere eguinen baititu eta iracatsiren, hura handi deithuren da ceruètaco resumán.",Basque
"Ecen erraiten drauçuet, baldin abundosago ezpada çuen iustitiá Scribena eta Phariseuena baino, çuec etzaretela sarthuren ceruètaco resumán.",Basque
"Ençun vkan duçue nola erraniçan içan çayen lehenagocoey, Eztuc hilen: eta norc-ere hilen baitu, hura iudicioz punitu içateco digne date.",Basque
"Baina nic erraiten drauçuet, ecen nor-ere asserretzen baitzayo bere anayeri causa gabe, iudicioz punitu içateco digne datela: eta norc-ere erranen baitrauca bere anayeri, Raká, hura conseilluz punitu içateco digne datela: eta norc-ere erranen baitrauca, Erhoá, suzco gehennaz punitu içateco digne datela.",Basque
"Beraz baldin eure oblationea eramaiten baduc aldarera, eta han orhoit bahadi ecen hire anayeac baduela cerbait hire contra,",Basque
"Vtzi eçac han eure oblationea aldare aitzinean, eta habil: lehen appointadi eure anayerequin, eta orduan ethorriric presenta eçac eure oblationea.",Basque
"Aicén adisquide eure partida contrastarequin fitetz, harequin bidean aiceno, ezemón eure partida contrastac iugeari, eta iugeac ezemón sargeantari, eta presoinean eçar ezadin.",Basque
"Eguiaz erraiten drauat, ezaiz ilkiren handic, renda diroano azquen pelata.",Basque
"Ençun vkan duçue ecen lehenagocoéy erran içan çayela, Eztuc adulterioric iauquiren.",Basque
"Baina nic erraiten drauçuet, Norc-ere beguiesten baitu emazteric, hura guthicia deçançat, hambatez adulteratu duqueela harequin bere bihotzean.",Basque
"Bada baldin eure begui escuinac trebuca eraciten bahau, idoqui eçac hura, eta iraitzac eureganic: ecen hobe duc hiretaco, gal dadin hire membroetaric bat, eta eztadin hire gorputz gucia egotz gehennara.",Basque
"Eta baldin eure escu escuinac trebuca eraciten bahau, trenca eçac hura, eta iraitzac eureganic: ecen hobe duc hiretaco, gal dadin hire membroetaric bat, eta eztadin hire gorputz gucia egotz gehennara.",Basque
"Halaber erran içan da, Norc-ere vtziren baitu bere emaztea, bemó separationeco letrá:",Basque
"Baina nic diotsuet, ecen norc-ere vtziren baitu bere emaztea, salbu paillardiçaren causaz, adulterio eguin eraciten draucala: eta nor-ere vtziarequin ezconduren baita, harc adulterio iauquiten duela.",Basque
"Berriz ençun vkan duçue, ecen lehenagocoey erran içan çayela, Ezaiz desperiuraturen, baina rendaturen drautzac Iaunari eure iuramendu promettatuac.",Basque
"Baina nic diotsuet ezteçaçuen iura batre, ez ceruäz, ecen Iaincoaren thronoa da.",Basque
"Ezeta Lurraz, ecen haren oinetaco alkia da: ezeta Ierusalemez, ecen regue handiaren ciuitatea da.",Basque
"Halaber eure buruäz eztuc iuraturen, ecen bilobat churi ezpa beltz ecin daidic.",Basque
"Baina biz çuen hitza bay, bay: ez, ez: eta hauçaz goiticoa, gaichtotic da.",Basque
"Ençun vkan duçue, ecen erran içan dela, Beguia beguiagatic, eta hortza hortzagatic.",Basque
"Baina nic erraiten drauçuet, Eztieçoçuela resisti gaizquiari: baina baldin norbeitec io baheça eure escuineco mathelán, itzul ieçóc bercea-ere.",Basque
"Eta hiri auci eguin nahi drauanari, eta eure iaccá edequi, vtzi ieçoc mantoa-ere.",Basque
"Eta norc-ere nahi vkanen baihau bortchatu lecoa baten eguitera, albeitindoa harequin biga.",Basque
Escatzen çayanari emóc: eta hireganic maillebatu nahi duena ezteçála iraitz.,Basque
"Ençun vkan duçue ecen erran içan dela, On eritziren draucac eure hurcoari, eta gaitz eritziren draucac eure etsayari.",Basque
"Baina nic erraiten drauçuet, Onhets itzaçue çuen etsayac, benedicaitzaçue maradicatzen çaituztenac, vngui eguieçue gaitz daritzuèney: eta othoitz eguiçue oldartzen çaizquiçuenacgatic, eta persecutatzen çaituztenacgatic.",Basque
"Çuen Aita ceruètan denaren haour çaretençat: ecen harc ilki eraciten du bere iguzquia gaichtoén eta onén gainera, eta igorten du vria iustoén eta iniustoén gainera.",Basque
"Ecen baldin çuey on daritzueney on badarizteçue, cer sari vkanen duçue? eztute publicanoéc-ere hori bera eguiten?",Basque
"Eta baldin çuen anayey solament beguitharte eguiten badraueçue, cer guehiago eguiten duçue? eztute publicanoec-ere horrela eguiten?",Basque
"Çareten bada çuec perfect, çuen Aita ceruètan dena perfect den beçala.",Basque
Beguirauçue çuen elemosyná eztaguiçuen guiçonén aitzinean heçaz ikus çaiteztençát: ezpere sariric eztuçue vkanen çuen Aita ceruètan dena baithan.,Basque
"Bada elemosyna eguiten duanean, ezteçála trompettá io eraci eure aitzinean, hypocritéc eguiten duten beçala synagoguetan eta carriquetan, guiçonéz estima ditecençát: eguiaz diotsuet recebitzen dutela bere saria.",Basque
"Baina hic elemosyna eguiten duanean, ezalbeilequi hire ezquerrac, cer eguiten duen hire escuinac.",Basque
"Hire elemosyná secretuan dençat: eta eure Aita secretuan dacussanac, rendaturen drauc aguerrian.",Basque
"Eta othoitz eguiten duanean, ezaicela hypocritác beçala: hæy laket ciayec congregationetan eta carrica cantoinetan çutic daudela othoitz eguitea, guiçonéz ikus ditecençat: eguiaz erraiten drauçuet ecen recebitzen dutela bere saria.",Basque
"Baina othoitz eguiten duanean, sar adi eure gamberatchoan, eta eure borthá ertsiric, othoitz eguióc eure Aita secretuan denari: eta eure Aita secretuan dacussanac rendaturen drauc aguerrian.",Basque
"Bada othoitz eguiten duçuenean, ezteçaçuela anhitz edas Paganoéc beçala: ecen vste dute bere anhitz edasteaz ençunen diradela.",Basque
"Etzaretela beraz hetarát irudi: ecen badaqui çuen Aitac ceren behar çareten, esca çaquizquioten baino lehen.",Basque
"Hunela beraz çuec othoitz eguiçue, Gure Aita ceruètan aicena, sanctifica bedi hire icena:",Basque
Ethor bedi hire resumá. Eguin bedi hire vorondatea ceruän beçala lurrean-ere.,Basque
Gure eguneco oguia iguc egun.,Basque
"Eta quitta ietzaguc gure çorrac, nola guc-ere gure çordunéy quittatzen baitrauegu.",Basque
"Eta ezgaitzála sar eraci tentationetan, baina deliura gaitzac gaichtotic. Ecen hirea duc resumá, eta puissancá, eta gloriá seculacotz. Amen.",Basque
"Ecen baldin barka badietzeçue guiçoney bere faltác, barkaturen drauçue çuey-ere çuen Aita cerucoac.",Basque
"Baina baldin barka ezpadietzeçue guiçoney bere faltác, çuen Aitac-ere eztrauzquiçue barkaturen çuen faltác.",Basque
"Guehiago, barur daguiçuenean, etzaretela itchura tristetaco hypocritác beçala: ecen desguisatzen dituzté bere beguitharteac, barur diradela guiçoney agueri diradençat: eguiaz erraiten drauçuet, ecen recebitzen dutela bere saria.",Basque
"Baina hic barur eguiten duanean vncta eçac eure buruä, eta ikuz eçac eure beguithartea:",Basque
"Guiçoney barur aicela agueri ezaquiençát, baina eure Aita secretuan denari: eta eure Aita secretuan dacussanac rendaturen drauc aguerrian.",Basque
"Eztitzaçuela eguin çuen thesaurac lurrean, non cerrenac eta herdoillác goastatzen baititu, eta non ohoinéc çulhatzen eta ebaisten baitituzté.",Basque
"Baina eguin itzaçue çuen thesaurac ceruän, non ez cerrenec ez herdoillac ezpaitu goastatzen, eta non ohoinéc ezpaitute çulhatzen ez ebaisten.",Basque
"Ecen non baita çuen thesaura, han içanen da çuen bihotza-ere.",Basque
"Gorputzaren arguia da beguia, beraz baldin hire beguia simple bada, hire gorputz gucia argui datec:",Basque
"Baina baldin hire beguia gaichto bada hire gorputz gucia ilhun datec: beraz baldin hitan den arguia ilhumbe bada, ilhumbe hura cein handi date?",Basque
"Nehorc bi nabussi ecin cerbitza ditzaque: ecen edo batari gaitz eritziren drauca, eta berceari on: edo batarequin eduquiren du eta bercea menospreciaturen. Ecin cerbitza ditzaqueçue Iainçoa eta abrastassunac.",Basque
"Halacotz erraiten drauçuet, eztuçuen artharic çuen vicitzeaz, cer ianen duçuen eta cer edanen: ezeta çuen gorputzaz, cerçaz veztituren çareten: ezta vicia viandá baino guehiago, eta abillamendua baino gorputza?",Basque
"Confideraitzaçue ceruco choriac, ecen eztute ereiten, ez errequeitatzen, ezeta graneretara biltzen, eta çuen Aita cerucoac hatzen ditu hec: etzarete çuec anhitzez hec baino excellentago?",Basque
"Eta norc çuetaric artha vkanez eratchequi, ahal dieçaqueo bessobat bere handitassunari?",Basque
"Eta veztiduráz cergatic çarete arthatsu? ikas eçaçue nola landaco floreac handitzen diraden : ez nekatzen dirade, ez iruten duté.",Basque
Baina erraiten drauçuet are Salomon-ere bere gloria guciarequin eztela veztitu içan hetaric bat beçala.,Basque
"Bada baldin landaco egun belhar dena, eta bihar labean eçarten dena, Iaincoac hala inguru veztitzen badu: eza çuec anhitzez areago, fede chipitacoac?",Basque
"Eztuçuela beraz artharic erraiten duçuela, Cer ianen dugu, edo cer edanen dugu, edo cerçaz veztituren gara?",Basque
"(Ecen gauça hauc guciac Paganoéc bilhatzen dituzté) ecen badaqui çuen Aita cerucoac, ecen gauça hauen gución beharra baduçuela.",Basque
"Baina bilha eçaçue lehenic Iaincoaren resumá eta haren iustitiá, eta gauça hauc guciac emanen çaizquiçue gaineraco.",Basque
Etzaretela bada arthatsu biharamunaz: ecen biharamunac beretaco artha vkanen du: egunac asco du bere afflictioneaz.,Basque
"Ezteçaçuela iudica, iudica etzaiteztençát.",Basque
"Ecen cer iugemenduz iudicaturen baituçue, iudicaturen çarete: eta cer neurriz neurthuren baituçue, aldiz neurthuren çaiçue.",Basque
"Eta cergatic behatzen duc eure anayeren beguico fitsera, eta eure beguico gapirioari ezatzayo ohartzen?",Basque
"Edo, nola diotsóc eure anayeri, Vztac idoqui deçadan fitsa hire beguitic, eta horrá, gapirioa hire beguian?",Basque
"Hypocritá, idocac lehenic gapirioa eure beguitic, eta orduan behaturen duc, idoqui deçán fitsa eure anayeren beguitic.",Basque
"Ezteyeçuela gauça saindua orey, eta eztitzaçuela egotz, çuen perlác vrdén aitzinera: bere oinéz ohondica eztitzaten, eta itzuliric çathica etzaitzaten çuec.",Basque
"Esca çaitezte eta emanen çaiçue: bilha eçaçue, eta eridenen duçue: bulka eçaçue, eta irequiren çaiçue.",Basque
"Ecen escatzen den guciac, recebitzen du: eta bilhatzen duenac, erideiten du : eta bulkatzen duenari, irequiren çayó.",Basque
"Ecen nor da çuetaric guiçona, baldin bere semea ogui esca badaquió, harri emanen draucana?",Basque
"Eta, baldin arrain esca badaquió, ala suguebat emanen drauca?",Basque
Beraz çuec gaichto çaretelaric baldin badaquiçue gauça onén çuen haourrey emaiten: cembatez areago çuen Aita ceruètan denac emanen drauzte gauça onac escatzen çaizquioney?,Basque
"Bada guiçonéc çuey eguin dietzaçuen nahi dituçuen gauça guciac, eguin ietzeçue çuec-ere hæy halaber: ecen haur da Leguea eta Prophetác.",Basque
"Sar çaitezte bortha herssitic: ecen bortha largoa eta bide çabala da perditionetara irioiten duena, eta anhitz dirade hartaric sartzen diradenac.",Basque
Ecen bortha herssia da eta bide herssia vicitzera eramaiten duena: eta guti dirade hura erideiten dutenac.,Basque
"Beguirauçue bada propheta falsuetaric, cein ethorten baitirade çuetara ardi abiturequin: baina barnean otso harrapari dirade.",Basque
"Bere fructuetaric eçaguturen dituçue hec. Ala biltzen duté elhorrietaric mahatsic, edo karduetaric ficoric?",Basque
"Hala arbore on guciac fructu onac eguiten ditu, eta arbore gaichtoac fructu gaichtoac eguiten ditu.",Basque
"Arbore onac fructu gaichtoric ecin daidi, eta arbore gaichtoac fructu onic ecin daidi.",Basque
Fructu onic eguiten eztuen arbore gucia piccatzen da eta sura egoizten.,Basque
Bere fructuetaric beraz eçaguturen dituçue hec.,Basque
"Niri Iauna, Iauna, erraiten drautan gucia ezta sarthuren ceruètaco resumán, baina ene Aita ceruètan denaren vorondatea eguiten duena.",Basque
"Anhitzec erranen draut egun hartan, Iauna, Iauna, eztugu hire icenean prophetizatu, eta eztitugu hire icenean deabruac egotzi campora, eta eztugu hire icenean verthute anhitz eguin?",Basque
"Eta orduan erranen drauet claroqui, Egundano etzaituztet eçagutu: parti çaitezte eneganic iniquitate eguiten duçuenóc.",Basque
"Norc-ere bada ençuten baititu ene hitz hauc, eta hec eguiten, hura dut comparaturen guiçon çuhur bere etchea arroca gain batetan edificatu duenarequin:",Basque
"Eta erori içan da vria, eta ethorri içan dirade vr sobernác, eta eraunsi vkan duté haicéc, eta io vkan duté etchearen contra: eta ezta erori içan: ecen arroca gainean fundatua cen.",Basque
"Eta norc-ere ençuten baititu ene hitz hauc, eta ezpaititu eguiten, comparaturen da guiçon erho bere etchea sable gainean edificatu duenarequin.",Basque
"Eta erori içan da vria, eta ethorri içan dirade vr sobernác, eta haicéc eraunsi vkan duté, eta io vkan duté etche haren contra, eta erori içan da, eta haren deseguitea handi içan da.",Basque
"Eta guerta cedin propos hauc acabatu cituenean Iesusec, populua miraz baitzegoen haren doctrináz.",Basque
"Ecen iracasten cituen authoritate çuenac beçala, eta ez Scribéc beçala.",Basque
Eta menditic iautsi cenean gendetze handi iarreiqui cequión.,Basque
"Eta huná, sorhayo batec ethorriric adora ceçan hura, cioela, Iauna, baldin nahi baduc, chahu ahal niroc.",Basque
