Text,Language
"Ja Jumal ütles: „Vesi kihagu elavaist olendeist, ja maa peal lennaku linnud taevalaotuse poole!”",Estonian
"Ja Jumal lõi suured mereloomad ja kõiksugu elavad olendid, kellest vesi kihab, nende liikide järgi, ja kõiksugu tiibadega linnud nende liikide järgi. Ja Jumal nägi, et see hea oli.",Estonian
"Ja Jumal õnnistas neid ja ütles: „Olge viljakad ja teid saagu palju, täitke mere vesi, ja lindusid saagu palju maa peale!”",Estonian
"Siis sai õhtu ja sai hommik, — viies päev.",Estonian
"Ja Jumal ütles: „Maa toogu esile elavad olendid nende liikide järgi, lojused ja roomajad ja metselajad nende liikide järgi!” Ja nõnda sündis:",Estonian
"Jumal tegi metselajad nende liikide järgi, ja lojused nende liikide järgi, ja kõik roomajad maa peal nende liikide järgi. Ja Jumal nägi, et see hea oli.",Estonian
"Ja Jumal ütles: „Tehkem inimesed Oma näo järgi, meie sarnaseks, et nad valitseksid kalade üle meres, lindude üle taeva all, loomade üle ja kogu maa üle ja kõigi roomajate üle, kes maa peal roomavad!”,",Estonian
"Ja Jumal lõi inimese Oma näo järgi, Jumala näo järgi lõi Ta tema, Ta lõi tema meheks ja naiseks!",Estonian
"Ja Jumal õnnistas neid, ja Jumal ütles neile: „Olge viljakad ja teid saagu palju, täitke maa ja alistage see enestele; ja valitsege kalade üle meres, lindude üle taeva all ja kõigi loomade üle, kes maa peal liiguvad!”",Estonian
"Ja Jumal ütles: „Vaata, Mina annan teile kõik seemet kandvad taimed kogu maal, ja kõik puud, mis kannavad vilja, milles nende seeme on; need olgu teile roaks.",Estonian
"Ja kõigile loomadele maa peal ja kõikidele lindudele taeva all ja kõigile roomajaile maa peal, kelles on elav hing, annan Ma kõiksugu haljast rohtu toiduks!” Ja nõnda sündis.",Estonian
"Ja Jumal vaatas kõike, mis Ta oli teinud, ja vaata, see oli väga hea! Siis sai õhtu ja sai hommik, — kuues päev.",Estonian
Nõnda on taevas ja maa ning kõik nende väed valmis saanud.,Estonian
"Ja Jumal lõpetas seitsmendal päeval Oma töö, mis Ta tegi, ja hingas seitsmendal päeval kõigist Oma tegudest, mis Ta oli teinud.",Estonian
"Ja Jumal õnnistas seitsmendat päeva ja pühitses seda, sest Ta oli siis hinganud kõigist Oma tegudest, mis Jumal luues oli teinud.",Estonian
"See on lugu taevaste ja maa sündimisest, kui need loodi. Sel ajal, kui Issand Jumal tegi maa ja taevad,",Estonian
"kui ainustki väljapõõsast ei olnud veel maa peal ja ainustki väljarohtu ei olnud veel tärganud, sest Issand Jumal ei olnud lasknud vihma sadada maa peale, ja inimest ei olnud põldu harimas,",Estonian
tõusis udu maast ja kastis kogu mullapinda.,Estonian
"Ja Issand Jumal valmistas inimese, kes põrm on, mullast, ja puhus tema ninasse elavat õhku: nõnda sai inimene elavaks hingeks.",Estonian
"Ja Issand Jumal istutas Eedeni rohuaia päevatõusu poole ja pani sinna inimese, kelle Ta oli valmistanud.",Estonian
"Ja Issand Jumal laskis maast tõusta kõiksugu puid, mis armsad olid pealtnäha ja millest hea oli süüa, ja elupuu keset aeda, ning hea ja kurja tundmise puu.",Estonian
"Ja Eedenist väljus jõgi rohuaeda kastma, sealtpeale jagunedes neljaks haruks:",Estonian
"esimese nimi on Piison, see voolab ümber kogu Havilamaa, kus kulda on;",Estonian
"selle maa kuld on hea, seal on bedolavaiku ja karneoolikive.",Estonian
"Ja teise jõe nimi on Giihon, see voolab ümber kogu Kuusimaa.",Estonian
"Ja kolmanda jõe nimi on Hiddekel, see voolab hommiku pool Assurit; ja neljas jõgi on Frat.",Estonian
Ja Issand Jumal võttis inimese ja pani ta Eedeni aeda harima ja hoidma.,Estonian
"Ja Issand Jumal keelas inimest ja ütles: „Kõigist aia puudest sa võid küll süüa,",Estonian
"aga hea ja kurja tundmise puust sa ei tohi süüa, sest päeval, mil sa sellest sööd, pead sa surma surema!”",Estonian
"Ja Issand Jumal ütles: „Inimesel ei ole hea üksi olla; Ma tahan teha temale abi, kes tema kohane on!”",Estonian
"Ja Issand Jumal valmistas mullast kõik loomad väljal ja kõik linnud taeva all ning tõi inimese juurde, et näha, kuidas tema neid nimetab. Ja kuidas inimene igat elavat olendit nimetas, nõnda pidi selle nimi olema.",Estonian
"Ja inimene pani nimed kõigile lojustele ja lindudele taeva all ja kõigile loomadele väljal, aga inimesele ei leidunud abi, kes tema kohane oleks.",Estonian
Siis Issand Jumal laskis tulla raske une inimese peale ja see uinus magama; siis Ta võttis ühe tema küljeluudest ning sulges selle aseme taas lihaga.,Estonian
"Ja Issand Jumal ehitas küljeluu, mille Ta inimesest oli võtnud, naiseks ja tõi tema Aadama juurde.",Estonian
"Ja Aadam ütles: „See on nüüd luu minu luust ja liha minu lihast! Teda peab hüütama mehe naiseks, sest ta on mehest võetud!”",Estonian
"Seepärast mees jätab maha oma isa ja ema ning hoiab oma naise poole, ja nemad on üks liha!",Estonian
"Ja nad olid mõlemad alasti, Aadam ja tema naine, ega häbenenud mitte.",Estonian
"Aga madu oli kavalam kõigist loomadest väljal, kelle Issand Jumal oli teinud, ja ta ütles naisele: „Kas Jumal on tõesti öelnud, et te ei tohi süüa mitte ühestki rohuaia puust?”",Estonian
"Ja naine vastas maole: „Me sööme küll rohuaia puude vilja,",Estonian
"aga selle puu viljast, mis keset aeda, on Jumal öelnud: Te ei tohi sellest süüa ega selle külge puutuda, et te ei sureks!”",Estonian
"Ja madu ütles naisele: „Te ei sure kummatigi mitte,",Estonian
"vaid Jumal teab, et mil päeval te sellest sööte, lähevad teie silmad lahti ja te saate Jumala sarnaseks, tundes head ja kurja!”",Estonian
"Ja naine nägi, et puust oli hea süüa, ja see tegi ta silmadele himu, ja et puu oli ihaldusväärne, sest see pidi targaks tegema. Siis ta võttis selle viljast ja sõi ning andis ühtlasi ka oma mehele, ja tema sõi.",Estonian
"Siis nende mõlemate silmad läksid lahti ja nad tundsid endid alasti olevat, ja nad õmblesid viigilehti kokku ning tegid enestele põlled.",Estonian
"Ja nad kuulsid Issanda Jumala häält, kes rohuaias sinna ja tänna käis, kui päev viluks läks, ja Aadam ja tema naine peitsid endid Issanda Jumala palge eest rohuaia puude keskele.",Estonian
Ja Issand Jumal hüüdis Aadamat ning ütles temale: „Kus sa oled?”,Estonian
"Ja tema vastas: „Ma kuulsin Su häält rohuaias ja kartsin, sest ma olen alasti. Sellepärast ma peitsin enese ära!”",Estonian
"Siis Ta küsis: „Kes on sulle teada andnud, et sa alasti oled? Või oled sa söönud puust, millest Ma sind keelasin söömast?”",Estonian
"Ja Aadam vastas: „Naine, kelle Sa mulle kaasaks andsid, tema andis mulle puust ja ma sõin!”",Estonian
"Ja Issand Jumal küsis naiselt: „Miks sa seda tegid?” Ja naine vastas: „Madu pettis mind, ja ma sõin!”",Estonian
"Siis Issand Jumal ütles maole: „Et sa seda tegid, siis ole sa neetud kõigi lojuste ja kõigi väljaloomade seas! Sa pead roomama oma kõhu peal ja põrmu sööma kogu eluaja!",Estonian
"Ja Ma tõstan vihavaenu sinu ja naise vahele, sinu seemne ja tema seemne vahele, kes purustab su pea, aga kelle kanda sa salvad!”",Estonian
"Naisele Ta ütles: „Sinule Ma saadan väga palju valu, kui sa käima peal oled: sa pead valuga lapsi ilmale tooma! Sa himustad küll oma meest, aga tema valitseb su üle!”",Estonian
"Aga Aadamale Ta ütles: „Et sa kuulsid oma naise sõna ja sõid puust, millest Mina sind keelasin, öeldes, et sa ei tohi sellest süüa, siis olgu maapind neetud sinu üleastumise pärast! Vaevaga pead sa sellest sööma kogu eluaja!",Estonian
"Ta peab sulle kasvatama kibuvitsu ja ohakaid, ja põllutaimed olgu sulle toiduks!",Estonian
"Oma palge higis pead sa leiba sööma, kuni sa jälle mullaks saad, sest sellest sa oled võetud! Tõesti, sa oled põrm ja pead jälle põrmuks saama!”",Estonian
"Ja Aadam pani oma naisele nimeks Eeva, sest ta sai kõigi elavate emaks.",Estonian
Ja Issand Jumal tegi Aadamale ja ta naisele nahkriided ning pani neile selga.,Estonian
"Ja Issand Jumal ütles: „Vaata, inimene on saanud nagu üheks meie hulgast, tundes head ja kurja! Aga nüüd, et ta oma kätt ei sirutaks ega võtaks ka elupuust ja ei sööks ega elaks igavesti”, —",Estonian
"siis saatis Issand Jumal tema Eedeni rohuaiast välja, et ta hariks maad, millest ta oli võetud.",Estonian
"Ja Ta ajas Aadama välja ja pani hommiku poole Eedeni rohuaeda keerubid ja tuleleegina sähviva mõõga, et need valvaksid elupuu teed.",Estonian
"Ja Aadam sai ühte oma naise Eevaga, kes sai käima peale ja tõi Kaini ilmale ning ütles: „Ma olen Issanda abiga mehe ilmale toonud!”",Estonian
"Ja tema sünnitas taas: ta venna Aabeli. Ja Aabel oli pudulojuste karjane, Kain aga oli põllumees.",Estonian
"Ja mõne aja pärast juhtus, et Kain tõi Issandale roaohvri maaviljast,",Estonian
"ja ka Aabel tõi oma pudulojuste esimesest soost ning nende rasvast, ja Issand vaatas Aabeli ja tema roaohvri peale,",Estonian
aga Kaini ja tema roaohvri peale ta ei vaadanud. Siis Kain vihastus väga ja lõi pilgu maha.,Estonian
Ja Issand küsis Kainilt: „Mispärast sa vihastud? Ja mispärast sa pilgu maha lööd?,Estonian
"Eks ole: kui sa head teed, siis on su pilk tõstetud üles? Aga kui sa head ei tee, siis luurab patt ukse ees ja himustab sind! Kuid sina pead tema üle valitsema!”",Estonian
"Ja Kain kõneles oma venna Aabeliga. Ja sündis, kui nad väljal olid, et Kain kippus oma venna Aabeli kallale ja tappis tema.",Estonian
Aga Issand küsis Kainilt: „Kus on su vend Aabel?” Ja tema vastas: „Ei mina tea. Kas ma olen oma venna hoidja?”,Estonian
Ja Tema ütles: „Mis sa oled teinud? Sinu venna vere hääl kisendab maa pealt Minu poole!,Estonian
"Aga nüüd ole sa neetud siit maa pealt, mis oma suu on avanud, su venna verd sinu käest vastu võttes!",Estonian
"Kui sa harid maad, siis see ei anna sulle enam oma rammu! Sa pead maa peal olema hulkur ja põgenik!”",Estonian
Ja Kain ütles Issandale: „Mu karistus on suurem kui ma suudan kanda!,Estonian
"Vaata Sa oled mind täna ära ajanud siit maalt ja ma pean varjule minema Su palge eest ning maa peal olema hulkur ja põgenik! Ja igaüks, kes mind leiab, tapab mu!”",Estonian
"Ja Issand ütles temale: „Sellepärast peab igaühele, kes Kaini tapab, seitsmekordselt kätte makstama!” Ja Issand pani Kainile märgi, et leidja teda maha ei lööks.",Estonian
"Ja Kain läks ära Issanda palge eest ning elas Noodimaal, hommiku pool Eedenit.",Estonian
"Ja Kain sai ühte oma naisega, kes sai käima peale ja tõi ilmale Hanoki; ja ta ehitas ühe linna ning nimetas selle linna oma poja Hanoki nime järgi.",Estonian
"Ja Hanokile sündis Iirad, Iiradile sündis Mehuujael, Mehuujaelile sündis Metuusael, Metuusaelile sündis Lemek.",Estonian
Ja Lemek võttis enesele kaks naist: ühe nimi oli Aada ja teise nimi oli Silla.,Estonian
"Ja Aada tõi ilmale Jaabali, kes sai nende isaks, kes elasid telkides ja kasvatasid karja.",Estonian
"Ja tema venna nimi oli Juubal, kes sai kõigi kandlelööjate ja vilepuhujate isaks.",Estonian
"Ja Silla tõi ilmale Tuubal-Kaini, kes õpetas sepist taguma kõiki, kes tegid vask- ja raudsepa tööd; ja Tuubal-Kaini õde oli Naama.",Estonian
"Ja Lemek ütles oma naistele: „Aada ja Silla, kuulge mu häält, te Lemeki naised, pange tähele mu kõnet! Jah, haava pärast ma tapan mehe ja verme pärast nooruki!",Estonian
"Kui Kaini pärast makstakse kätte seitse korda, siis Lemeki pärast seitsekümmend seitse korda!”",Estonian
"Ja Aadam sai taas ühte oma naisega, kes tõi ilmale poja ja pani temale nimeks Sett, öeldes: „Jumal andis mulle teise järeltulija Aabeli asemele, kuna Kain ta tappis.”",Estonian
"Ja Setile sündis ka poeg, ja ta pani temale nimeks Enos. Sel ajal hakati Issand nime appi hüüdma.",Estonian
"See on Aadama sünniraamat. Sel päeval, mil Jumal inimese lõi, tegi Ta tema Jumala sarnaseks.",Estonian
"Ta lõi tema meheks ja naiseks, ja Ta õnnistas neid ning andis neile loomisepäeval nime: inimene!",Estonian
"Kui Aadam oli elanud sada kolmkümmend aastat, siis sündis temale poeg, kes oli tema sarnane, tema nägu, ja ta pani sellele nimeks Sett.",Estonian
"Ja Aadama elupäevi oli pärast Seti sündimist kaheksasada aastat, ja temale sündis poegi ja tütreid.",Estonian
"Nõnda oli kõiki Aadama elupäevi, mis ta elas, üheksasada kolmkümmend aastat; siis ta suri.",Estonian
"Kui Sett oli elanud sada viis aastat, siis sündis temale Enos.",Estonian
"Ja Sett elas pärast Enosi sündimist kaheksasada seitse aastat, ja temale sündis poegi ja tütreid.",Estonian
Nõnda oli kõiki Seti elupäevi üheksasada kaksteist aastat; siis ta suri.,Estonian
"Kui Enos oli elanud üheksakümmend aastat, siis sündis temale Keenan.",Estonian
"Ja Enos elas pärast Keenani sündimist kaheksasada viisteist aastat, ja temale sündis poegi ja tütreid.",Estonian
Nõnda oli kõiki Enosi elupäevi üheksasada viis aastat; siis ta suri.,Estonian
"Kui Keenan oli elanud seitsekümmend aastat, siis sündis temale Mahalalel.",Estonian
"Ja Keenan elas pärast Mahalaleli sündimist kaheksasada nelikümmend aastat, ja temale sündis poegi ja tütreid.",Estonian
Nõnda oli kõiki Keenani elupäevi üheksasada kümme aastat; siis ta suri.,Estonian
"Kui Mahalalel oli elanud kuuskümmend viis aastat, siis sündis temale Jered.",Estonian
"Ja Mahalalel elas pärast Jeredi sündimist kaheksasada kolmkümmend aastat, ja temale sündis poegi ja tütreid.",Estonian
Nõnda oli kõiki Mahalaleli elupäevi kaheksasada üheksakümmend viis aastat; siis ta suri.,Estonian
"Kui Jered oli elanud sada kuuskümmend kaks aastat, siis sündis temale Eenok.",Estonian
"Ja Jered elas pärast Eenoki sündimist kaheksasada aastat, ja temale sündis poegi ja tütreid.",Estonian
Nõnda oli kõiki Jeredi elupäevi üheksasada kuuskümmend kaks aastat; siis ta suri.,Estonian
"Kui Eenok oli elanud kuuskümmend viis aastat, siis sündis temale Metuusala.",Estonian
"Ja Eenok kõndis pärast Metuusala sündimist ühes Jumalaga kolmsada aastat, ja temale sündis poegi ja tütreid.",Estonian
Nõnda oli kõiki Eenoki elupäevi kolmsada kuuskümmend viis aastat.,Estonian
"Eenok kõndis ühes Jumalaga, ja siis ei olnud teda enam, sest Jumal võttis tema ära.",Estonian
"Kui Metuusala oli elanud sada kaheksakümmend seitse aastat, siis sündis temale Lemek.",Estonian
"Ja Metuusala elas pärast Lemeki sündimist seitsesada kaheksakümmend kaks aastat, ja temale sündis poegi ja tütreid.",Estonian
Nõnda oli kõiki Metuusala elupäevi üheksasada kuuskümmend üheksa aastat; siis ta suri.,Estonian
"Kui Lemek oli elanud sada kaheksakümmend kaks aastat, siis sündis temale poeg",Estonian
"ja ta pani sellele nimeks Noa ning ütles: „See trööstib meid meie töös ja käte vaevas maa pärast, mille Issand on neednud!”",Estonian
"Ja Lemek elas pärast Noa sündimist viissada üheksakümmend viis aastat, ja temale sündis poegi ja tütreid.",Estonian
Nõnda oli kõiki Lemeki elupäevi seitsesada seitsekümmend seitse aastat; siis ta suri.,Estonian
"Ja kui Noa oli viissada aastat vana, siis sündisid Noale Seem, Haam ja Jaafet.",Estonian
"Ja kui inimesi hakkas maa peal palju saama ja neile sündis tütreid,",Estonian
"Sel ajal, ja veel pärastpoolegi, kui Jumala pojad heitsid inimeste tütarde juurde ja need neile lapsi ilmale tõid, olid hiiglased maa peal: needsamad vägimehed, kes muistsest ajast on kuulsad mehed.",Estonian
"siis Issand kahetses, et ta inimese oli teinud maa peale, ja Ta süda valutas.",Estonian
"Ja Issand ütles: „Ma tahan inimese, kelle Ma olen loonud, maa pealt kaotada, niihästi inimesed kui loomad ja roomajad ja taeva linnud, sest Ma kahetsen, et Ma nad olen teinud!”",Estonian
Aga Noa leidis armu Issanda silmis.,Estonian
"See on jutustus Noa soost: Noa oli üks õige mees, täiesti vaga oma rahvapõlve seas; Noa kõndis ühes Jumalaga.",Estonian
"Ja Noale sündis kolm poega — Seem, Haam ja Jaafet.",Estonian
Aga maa oli Jumala palge ees raisku läinud ja vägivald täitis maad.,Estonian
"Ja Jumal vaatas maad, ja näe, see oli raisku läinud, sest kõik liha maa peal oli oma eluviisides raiskunud!",Estonian
"Ja Jumal ütles Noale: „Ma olen otsustanud teha lõpu kõigele lihale, sest maa on täis nende vägivalda, ja seepärast, vaata, Ma hävitan nad ühes maaga!",Estonian
Tee enesele laev goferipuust; laev tee kambritega ja pigita seda seest ning väljast maapigiga.,Estonian
"Ja tee see nõndaviisi: laeva pikkus olgu kolmsada küünart, laius viiskümmend küünart ja kõrgus kolmkümmend küünart;",Estonian
"valmista see küünramõõdu järgi; tee laevale katus peale ja tee uks laeva küljesse; tee sellele alumine, keskmine ja ülemine lagi.",Estonian
"Sest vaata, Ma saadan veeuputuse maa peale ja hävitan taeva alt kõik liha, kus eluvaim sees on; kõik mis maa peal on, peab hinge heitma!",Estonian
"Aga sinuga Ma teen lepingu ja sina pead minema laeva, sina ja su pojad, su naine ja su poegade naised sinuga.",Estonian
"Ja sa pead viima laeva kõigist elavaist olendeist, kõigest lihast, igast liigist kaks, et nad koos sinuga jääksid elama: need olgu isane ja emane.",Estonian
"Lindudest nende liikide järgi ja loomadest nende liikide järgi, kõigist roomajaist maa peal nende liikide järgi, kõigist peavad kaks tulema sinu juurde, et nad võiksid jääda elama.",Estonian
"Ja sina võta enesele kõigest roast, mida süüakse, ja kogu enese juurde, et see oleks toiduks sinule ja neile.”",Estonian
"Ja Noa tegi kõik. Nõnda nagu Jumal teda käskis, nõnda ta tegi.",Estonian
"Ja Issand ütles Noale: „Mine sina ja kogu su pere laeva, sest Ma olen näinud, et sa selle rahvapõlve seas Minu ees õige oled.",Estonian
"Võta enesele kõigist puhtaist loomadest seitse paari, isane ja emane; ja loomadest, kes puhtad ei ole, kaks — isane ja emane.",Estonian
"Nõndasamuti lindudest taeva all seitse paari, isane ja emane, et nende sugu jääks elama kogu maa peale.",Estonian
"Sest juba seitsme päeva pärast Ma lasen vihma sadada maa peale nelikümmend päeva ja nelikümmend ööd, ja Ma kaotan maapinnalt kõik olendid, keda Ma olen teinud!”",Estonian
"Ja Noa tegi kõik nõnda, nagu Issand teda käskis.",Estonian
"Ja Noa oli kuussada aastat vana, kui uputusevesi maa peale tuli.",Estonian
"Ja Noa läks laeva, ja ta pojad ja ta naine ja ta poegade naised temaga, veeuputuse eest.",Estonian
"Puhtaist loomadest ja loomadest, kes puhtad ei ole, ja lindudest ja kõigist, kes maa peal roomavad,",Estonian
"tulid kahekesi Noa juurde laeva isane ja emane, nõnda nagu Jumal Noale oli käsu andnud.",Estonian
Ja seitsme päeva pärast tuli veeuputus maa peale.,Estonian
"Sel aastal, mil Noa kuussada aastat vanaks sai, teise kuu seitsmeteistkümnendal päeval, otse selsamal päeval puhkesid kõik suure sügavuse allikad ja taeva luugid tehti lahti.",Estonian
Ja sadu tuli maa peale nelikümmend päeva ja nelikümmend ööd.,Estonian
"Otse selsamal päeval läksid Noa ja Noa pojad Seem ja Haam ja Jaafet ning Noa naine ja kolm ta poegade naist üheskoos laeva,",Estonian
"nemad ja kõik loomad oma liikide järgi, ja kõiksugu lojused oma liikide järgi, ja kõiksugu roomajad, kes maa peal roomavad, oma liikide järgi, ja kõiksugu lendajad oma liikide järgi, kõik linnud, kõik tiivulised.",Estonian
"Ja need tulid Noa juurde laeva kahekaupa kõigest lihast, kus eluvaim sees on.",Estonian
"Ja need, kes sisse läksid, olid isane ja emane kõigest lihast, nõnda nagu Jumal temale oli käsu andnud. Ja Issand sulges tema tagant.",Estonian
"Siis tuli nelikümmend päeva veeuputust maa peale; vesi tõusis ja tõstis laeva, nõnda et see kerkis kõrgele maast.",Estonian
"Ja vesi võttis võimust ning seda sai maa peal väga palju, ja laev liikus veepinnal.",Estonian
Ja vesi võttis maa peal üpris väga võimust ja kõik kõrged mäed kogu taeva all kaeti.,Estonian
"Vesi tõusis neist viisteist küünart kõrgemale, nõnda et mäed olid kaetud.",Estonian
"Siis heitis hinge kõik liha, mis maa peal liikus, niihästi linnud kui lojused ja metselajad ja kõik roomajad, kes maa peal roomasid, ja kõik inimesed ka.",Estonian
"Kõik, kellel eluvaimu hingus ninas oli, kõik kes olid kuival maal, need surid.",Estonian
"Nõnda hävitati kõik olendid, kes maa peal olid; niihästi inimesed kui loomad ja roomajad ja linnud taeva all hävitati maa pealt, ja jäid järele ainult Noa ja need, kes temaga laevas olid.",Estonian
Ja vesi võimutses maa peal sada viiskümmend päeva.,Estonian
"Siis Jumal mõtles Noale ja kõigile metselajaile ja kõigile lojustele, kes temaga laevas olid; ja Jumal laskis tuult puhuda üle maa ja vesi alanes.",Estonian
"Ja sügavuse allikad ja taevaluugid suleti, ja sadu taevast keelati.",Estonian
"Ja vesi taganes maa pealt, taganes üha, ja saja viiekümne päeva pärast oli vesi vähenenud.",Estonian
Ja seitsmenda kuu seitsmeteistkümnendal päeval peatus laev Ararati mägede kohal.,Estonian
Ja vesi vähenes üha kümnenda kuuni; kümnenda kuu esimesel päeval paistsid mägede tipud.,Estonian
"Ja kui nelikümmend päeva oli möödunud, siis Noa avas laeva akna, mille ta oli teinud,",Estonian
"ja laskis välja ühe kaarna; see lendas sinna ja tänna, kuni vesi maa pealt oli kuivanud.",Estonian
"Siis ta laskis enese juurest välja ühe tuvi, et näha, kas vesi on maa pealt kahanenud.",Estonian
"Aga tuvi ei leidnud oma jalavarvastele puhkepaika ja tuli tagasi tema juurde laeva, sest vesi oli veel kogu maa peal; siis ta pistis oma käe välja ja võttis tema ning pani enese juurde laeva.",Estonian
Ja ta ootas veel teist seitse päeva ning laskis taas ühe tuvi laevast välja.,Estonian
"Ja õhtul tuli tuvi tema juurde, ja vaata, tal oli nokas haljas õlipuu leht! Siis Noa mõistis, et vesi oli maa pealt kahanenud.",Estonian
"Ja ta ootas veel teist seitse päeva ning laskis ühe tuvi välja, aga see ei tulnud enam tagasi tema juurde.",Estonian
"Ja kuuesaja esimesel aastal, esimese kuu esimesel päeval, oli vesi maa pealt kuivanud. Ja Noa võttis ära laeva katuse ja vaatas, ja ennäe, maapind oli tahenenud!",Estonian
Ja teise kuu kahekümne seitsmendal päeval oli maa täiesti kuiv.,Estonian
Ja Jumal kõneles Noaga ning ütles:,Estonian
"„Mine laevast välja, sina ja su naine ja su pojad ja su poegade naised ühes sinuga!",Estonian
"Kõik loomad, kes su juures on, kõik liha, niihästi linnud kui lojused, ja kõik roomajad, kes maa peal roomavad, vii enesega ühes välja, et nad sigineksid maa peal, oleksid viljakad ja et neid maa peale saaks palju!”",Estonian
Ja Noa läks välja ja ta pojad ja ta naine ja ta poegade naised ühes temaga.,Estonian
"Kõik loomad, kõik roomajad ja kõik linnud, kes liiguvad maa peal, läksid laevast välja sugukondade kaupa.",Estonian
Ja Noa ehitas Issandale altari ja võttis kõigist puhtaist loomadest ja kõigist puhtaist lindudest ning ohverdas altaril põletusohvreid.,Estonian
"Ja Issand tundis meeldivat lõhna ja Issand mõtles Oma südames: „Ma ei nea enam maad inimese pärast, sest inimese südame mõtlemised on kurjad ta lapsepõlvest peale; Ma ei hävita ka enam kõike, mis elab, nõnda nagu Ma olen teinud.",Estonian
"Niikaua kui püsib maa, ei lõpe külv ega lõikus, külm ega kuum, suvi ega talv, päev ega öö!”",Estonian
"Ja Jumal õnnistas Noad ja tema poegi ning ütles neile: „Olge viljakad, teid saagu palju ja täitke maa!",Estonian
"Teid peavad kartma ja pelgama kõik maa loomad ja kõik taeva linnud, kõik, kes maa peal liiguvad, ja kõik mere kalad; need on teie kätte antud.",Estonian
"Kõik, mis liigub ja elab, olgu teile roaks; kõik selle annan Ma teile nagu halja rohugi.",Estonian
"Kummatigi ei tohi te liha süüa ta hingega, see on: ta verega!",Estonian
"Tõepoolest, teie eneste verd Ma nõuan taga: Ma nõuan seda kõigilt loomadelt, ja Ma nõuan inimestelt vastastikku inimese hinge!",Estonian
"Kes valab inimese vere, selle vere valab inimene, sest inimene on tehtud Jumala näo järgi!",Estonian
"Ja teie olge viljakad, teid saagu palju, siginege maa peal ja paljunege seal!”",Estonian
"Ja Jumal rääkis Noa ja tema poegadega, kes ta juures olid, ning ütles:",Estonian
"„Mina, vaata, teen lepingu teiega ja teie järglastega pärast teid,",Estonian
"ja iga elava hingega, kes teie juures on: lindudega, lojustega ja kõigi metselajatega, kes teie juures on, kõigiga, kes laevast välja tulid, kõigi maa loomadega.",Estonian
"Ma teen teiega lepingu, et enam ei hävitata kõike liha uputuse veega ja veeuputus ei tule enam maad rikkuma!”",Estonian
"Ja Jumal ütles: „Lepingu tähis, mille Ma teen Enese ja teie ja iga teie juures oleva elava hinge vahel igavesteks põlvedeks, on see:",Estonian
Ma panen pilvedesse Oma vikerkaare ja see on lepingu tähiseks Minu ja maa vahel!,Estonian
"Kui Ma kogun maa kohale pilvi ja pilvedes nähakse vikerkaart,",Estonian
"siis Ma mõtlen Oma lepingule, mis on Minu ja teie ja iga elava hinge vahel kõiges lihas, ja vesi ei saa enam kõike liha hävitavaks uputuseks!",Estonian
"Kui pilvedes on vikerkaar, siis Ma vaatan seda ja mõtlen igavesele lepingule Jumala ja iga elava hinge vahel kõiges maa peal olevas lihas!”",Estonian
"Ja Jumal ütles Noale: „See on selle lepingu tähis, mille Ma olen teinud enese ja kõige liha vahel, mis maa peal on.”",Estonian
"Ja Noa pojad, kes laevast välja tulid, olid Seem, Haam ja Jaafet; ja Haam oli Kaanani isa.",Estonian
Need kolm olid Noa pojad ja neist rahvastus kogu maa.,Estonian
