Text,Language
ויקח יהוה אלהים את האדם וינחהו בגן עדן לעבדה ולשמרה׃,Hebrew
ויצו יהוה אלהים על האדם לאמר מכל עץ הגן אכל תאכל׃,Hebrew
ומעץ הדעת טוב ורע לא תאכל ממנו כי ביום אכלך ממנו מות תמות׃,Hebrew
ויאמר יהוה אלהים לא טוב היות האדם לבדו אעשה לו עזר כנגדו׃,Hebrew
ויצר יהוה אלהים מן האדמה כל חית השדה ואת כל עוף השמים ויבא אל האדם לראות מה יקרא לו וכל אשר יקרא לו האדם נפש חיה הוא שמו׃,Hebrew
ויקרא האדם שמות לכל הבהמה ולעוף השמים ולכל חית השדה ולאדם לא מצא עזר כנגדו׃,Hebrew
ויפל יהוה אלהים תרדמה על האדם ויישן ויקח אחת מצלעתיו ויסגר בשר תחתנה׃,Hebrew
ויבן יהוה אלהים את הצלע אשר לקח מן האדם לאשה ויבאה אל האדם׃,Hebrew
ויאמר האדם זאת הפעם עצם מעצמי ובשר מבשרי לזאת יקרא אשה כי מאיש לקחה זאת׃,Hebrew
על כן יעזב איש את אביו ואת אמו ודבק באשתו והיו לבשר אחד׃,Hebrew
ויהיו שניהם ערומים האדם ואשתו ולא יתבששו׃,Hebrew
והנחש היה ערום מכל חית השדה אשר עשה יהוה אלהים ויאמר אל האשה אף כי אמר אלהים לא תאכלו מכל עץ הגן׃,Hebrew
ותאמר האשה אל הנחש מפרי עץ הגן נאכל׃,Hebrew
ומפרי העץ אשר בתוך הגן אמר אלהים לא תאכלו ממנו ולא תגעו בו פן תמתון׃,Hebrew
ויאמר הנחש אל האשה לא מות תמתון׃,Hebrew
כי ידע אלהים כי ביום אכלכם ממנו ונפקחו עיניכם והייתם כאלהים ידעי טוב ורע׃,Hebrew
ותרא האשה כי טוב העץ למאכל וכי תאוה הוא לעינים ונחמד העץ להשכיל ותקח מפריו ותאכל ותתן גם לאישה עמה ויאכל׃,Hebrew
ותפקחנה עיני שניהם וידעו כי עירמם הם ויתפרו עלה תאנה ויעשו להם חגרת׃,Hebrew
וישמעו את קול יהוה אלהים מתהלך בגן לרוח היום ויתחבא האדם ואשתו מפני יהוה אלהים בתוך עץ הגן׃,Hebrew
ויקרא יהוה אלהים אל האדם ויאמר לו איכה׃,Hebrew
ויאמר את קלך שמעתי בגן ואירא כי עירם אנכי ואחבא׃,Hebrew
ויאמר מי הגיד לך כי עירם אתה המן העץ אשר צויתיך לבלתי אכל ממנו אכלת׃,Hebrew
ויאמר האדם האשה אשר נתתה עמדי הוא נתנה לי מן העץ ואכל׃,Hebrew
ויאמר יהוה אלהים לאשה מה זאת עשית ותאמר האשה הנחש השיאני ואכל׃,Hebrew
ויאמר יהוה אלהים אל הנחש כי עשית זאת ארור אתה מכל הבהמה ומכל חית השדה על גחנך תלך ועפר תאכל כל ימי חייך׃,Hebrew
ואיבה אשית בינך ובין האשה ובין זרעך ובין זרעה הוא ישופך ראש ואתה תשופנו עקב׃,Hebrew
אל האשה אמר הרבה ארבה עצבונך והרנך בעצב תלדי בנים ואל אישך תשוקתך והוא ימשל בך׃,Hebrew
ולאדם אמר כי שמעת לקול אשתך ותאכל מן העץ אשר צויתיך לאמר לא תאכל ממנו ארורה האדמה בעבורך בעצבון תאכלנה כל ימי חייך׃,Hebrew
וקוץ ודרדר תצמיח לך ואכלת את עשב השדה׃,Hebrew
בזעת אפיך תאכל לחם עד שובך אל האדמה כי ממנה לקחת כי עפר אתה ואל עפר תשוב׃,Hebrew
ויקרא האדם שם אשתו חוה כי הוא היתה אם כל חי׃,Hebrew
ויעש יהוה אלהים לאדם ולאשתו כתנות עור וילבשם׃,Hebrew
ויאמר יהוה אלהים הן האדם היה כאחד ממנו לדעת טוב ורע ועתה פן ישלח ידו ולקח גם מעץ החיים ואכל וחי לעלם׃,Hebrew
וישלחהו יהוה אלהים מגן עדן לעבד את האדמה אשר לקח משם׃,Hebrew
ויגרש את האדם וישכן מקדם לגן עדן את הכרבים ואת להט החרב המתהפכת לשמר את דרך עץ החיים׃,Hebrew
והאדם ידע את חוה אשתו ותהר ותלד את קין ותאמר קניתי איש את יהוה׃,Hebrew
ותסף ללדת את אחיו את הבל ויהי הבל רעה צאן וקין היה עבד אדמה׃,Hebrew
ויהי מקץ ימים ויבא קין מפרי האדמה מנחה ליהוה׃,Hebrew
והבל הביא גם הוא מבכרות צאנו ומחלבהן וישע יהוה אל הבל ואל מנחתו׃,Hebrew
ואל קין ואל מנחתו לא שעה ויחר לקין מאד ויפלו פניו׃,Hebrew
ויאמר יהוה אל קין למה חרה לך ולמה נפלו פניך׃,Hebrew
הלוא אם תיטיב שאת ואם לא תיטיב לפתח חטאת רבץ ואליך תשוקתו ואתה תמשל בו׃,Hebrew
ויאמר קין אל הבל אחיו ויהי בהיותם בשדה ויקם קין אל הבל אחיו ויהרגהו׃,Hebrew
ויאמר יהוה אל קין אי הבל אחיך ויאמר לא ידעתי השמר אחי אנכי׃,Hebrew
ויאמר מה עשית קול דמי אחיך צעקים אלי מן האדמה׃,Hebrew
ועתה ארור אתה מן האדמה אשר פצתה את פיה לקחת את דמי אחיך מידך׃,Hebrew
כי תעבד את האדמה לא תסף תת כחה לך נע ונד תהיה בארץ׃,Hebrew
ויאמר קין אל יהוה גדול עוני מנשא׃,Hebrew
הן גרשת אתי היום מעל פני האדמה ומפניך אסתר והייתי נע ונד בארץ והיה כל מצאי יהרגני׃,Hebrew
ויאמר לו יהוה לכן כל הרג קין שבעתים יקם וישם יהוה לקין אות לבלתי הכות אתו כל מצאו׃,Hebrew
ויצא קין מלפני יהוה וישב בארץ נוד קדמת עדן׃,Hebrew
וידע קין את אשתו ותהר ותלד את חנוך ויהי בנה עיר ויקרא שם העיר כשם בנו חנוך׃,Hebrew
ויולד לחנוך את עירד ועירד ילד את מחויאל ומחייאל ילד את מתושאל ומתושאל ילד את למך׃,Hebrew
ויקח לו למך שתי נשים שם האחת עדה ושם השנית צלה׃,Hebrew
ותלד עדה את יבל הוא היה אבי ישב אהל ומקנה׃,Hebrew
ושם אחיו יובל הוא היה אבי כל תפש כנור ועוגב׃,Hebrew
וצלה גם הוא ילדה את תובל קין לטש כל חרש נחשת וברזל ואחות תובל קין נעמה׃,Hebrew
ויאמר למך לנשיו עדה וצלה שמען קולי נשי למך האזנה אמרתי כי איש הרגתי לפצעי וילד לחברתי׃,Hebrew
כי שבעתים יקם קין ולמך שבעים ושבעה׃,Hebrew
וידע אדם עוד את אשתו ותלד בן ותקרא את שמו שת כי שת לי אלהים זרע אחר תחת הבל כי הרגו קין׃,Hebrew
ולשת גם הוא ילד בן ויקרא את שמו אנוש אז הוחל לקרא בשם יהוה׃,Hebrew
זה ספר תולדת אדם ביום ברא אלהים אדם בדמות אלהים עשה אתו׃,Hebrew
זכר ונקבה בראם ויברך אתם ויקרא את שמם אדם ביום הבראם׃,Hebrew
ויחי אדם שלשים ומאת שנה ויולד בדמותו כצלמו ויקרא את שמו שת׃,Hebrew
ויהיו ימי אדם אחרי הולידו את שת שמנה מאת שנה ויולד בנים ובנות׃,Hebrew
ויהיו כל ימי אדם אשר חי תשע מאות שנה ושלשים שנה וימת׃,Hebrew
ויחי שת חמש שנים ומאת שנה ויולד את אנוש׃,Hebrew
ויחי שת אחרי הולידו את אנוש שבע שנים ושמנה מאות שנה ויולד בנים ובנות׃,Hebrew
ויהיו כל ימי שת שתים עשרה שנה ותשע מאות שנה וימת׃,Hebrew
ויחי אנוש תשעים שנה ויולד את קינן׃,Hebrew
ויחי אנוש אחרי הולידו את קינן חמש עשרה שנה ושמנה מאות שנה ויולד בנים ובנות׃,Hebrew
ויהיו כל ימי אנוש חמש שנים ותשע מאות שנה וימת׃,Hebrew
ויחי קינן שבעים שנה ויולד את מהללאל׃,Hebrew
ויחי קינן אחרי הולידו את מהללאל ארבעים שנה ושמנה מאות שנה ויולד בנים ובנות׃,Hebrew
ויהיו כל ימי קינן עשר שנים ותשע מאות שנה וימת׃,Hebrew
ויחי מהללאל חמש שנים וששים שנה ויולד את ירד׃,Hebrew
ויחי מהללאל אחרי הולידו את ירד שלשים שנה ושמנה מאות שנה ויולד בנים ובנות׃,Hebrew
ויהיו כל ימי מהללאל חמש ותשעים שנה ושמנה מאות שנה וימת׃,Hebrew
ויחי ירד שתים וששים שנה ומאת שנה ויולד את חנוך׃,Hebrew
ויחי ירד אחרי הולידו את חנוך שמנה מאות שנה ויולד בנים ובנות׃,Hebrew
ויהיו כל ימי ירד שתים וששים שנה ותשע מאות שנה וימת׃,Hebrew
ויחי חנוך חמש וששים שנה ויולד את מתושלח׃,Hebrew
ויתהלך חנוך את האלהים אחרי הולידו את מתושלח שלש מאות שנה ויולד בנים ובנות׃,Hebrew
ויהי כל ימי חנוך חמש וששים שנה ושלש מאות שנה׃,Hebrew
ויתהלך חנוך את האלהים ואיננו כי לקח אתו אלהים׃,Hebrew
ויחי מתושלח שבע ושמנים שנה ומאת שנה ויולד את למך׃,Hebrew
ויחי מתושלח אחרי הולידו את למך שתים ושמונים שנה ושבע מאות שנה ויולד בנים ובנות׃,Hebrew
ויהיו כל ימי מתושלח תשע וששים שנה ותשע מאות שנה וימת׃,Hebrew
ויחי למך שתים ושמנים שנה ומאת שנה ויולד בן׃,Hebrew
ויקרא את שמו נח לאמר זה ינחמנו ממעשנו ומעצבון ידינו מן האדמה אשר אררה יהוה׃,Hebrew
ויחי למך אחרי הולידו את נח חמש ותשעים שנה וחמש מאת שנה ויולד בנים ובנות׃,Hebrew
ויהי כל ימי למך שבע ושבעים שנה ושבע מאות שנה וימת׃,Hebrew
ויהי נח בן חמש מאות שנה ויולד נח את שם את חם ואת יפת׃,Hebrew
ויהי כי החל האדם לרב על פני האדמה ובנות ילדו להם׃,Hebrew
ויראו בני האלהים את בנות האדם כי טבת הנה ויקחו להם נשים מכל אשר בחרו׃,Hebrew
ויאמר יהוה לא ידון רוחי באדם לעלם בשגם הוא בשר והיו ימיו מאה ועשרים שנה׃,Hebrew
הנפלים היו בארץ בימים ההם וגם אחרי כן אשר יבאו בני האלהים אל בנות האדם וילדו להם המה הגברים אשר מעולם אנשי השם׃,Hebrew
וירא יהוה כי רבה רעת האדם בארץ וכל יצר מחשבת לבו רק רע כל היום׃,Hebrew
וינחם יהוה כי עשה את האדם בארץ ויתעצב אל לבו׃,Hebrew
ויאמר יהוה אמחה את האדם אשר בראתי מעל פני האדמה מאדם עד בהמה עד רמש ועד עוף השמים כי נחמתי כי עשיתם׃,Hebrew
ונח מצא חן בעיני יהוה׃,Hebrew
אלה תולדת נח נח איש צדיק תמים היה בדרתיו את האלהים התהלך נח׃,Hebrew
ויולד נח שלשה בנים את שם את חם ואת יפת׃,Hebrew
ותשחת הארץ לפני האלהים ותמלא הארץ חמס׃,Hebrew
וירא אלהים את הארץ והנה נשחתה כי השחית כל בשר את דרכו על הארץ׃,Hebrew
ויאמר אלהים לנח קץ כל בשר בא לפני כי מלאה הארץ חמס מפניהם והנני משחיתם את הארץ׃,Hebrew
עשה לך תבת עצי גפר קנים תעשה את התבה וכפרת אתה מבית ומחוץ בכפר׃,Hebrew
וזה אשר תעשה אתה שלש מאות אמה ארך התבה חמשים אמה רחבה ושלשים אמה קומתה׃,Hebrew
צהר תעשה לתבה ואל אמה תכלנה מלמעלה ופתח התבה בצדה תשים תחתים שנים ושלשים תעשה׃,Hebrew
ואני הנני מביא את המבול מים על הארץ לשחת כל בשר אשר בו רוח חיים מתחת השמים כל אשר בארץ יגוע׃,Hebrew
והקמתי את בריתי אתך ובאת אל התבה אתה ובניך ואשתך ונשי בניך אתך׃,Hebrew
ומכל החי מכל בשר שנים מכל תביא אל התבה להחית אתך זכר ונקבה יהיו׃,Hebrew
מהעוף למינהו ומן הבהמה למינה מכל רמש האדמה למינהו שנים מכל יבאו אליך להחיות׃,Hebrew
ואתה קח לך מכל מאכל אשר יאכל ואספת אליך והיה לך ולהם לאכלה׃,Hebrew
ויעש נח ככל אשר צוה אתו אלהים כן עשה׃,Hebrew
ויאמר יהוה לנח בא אתה וכל ביתך אל התבה כי אתך ראיתי צדיק לפני בדור הזה׃,Hebrew
מכל הבהמה הטהורה תקח לך שבעה שבעה איש ואשתו ומן הבהמה אשר לא טהרה הוא שנים איש ואשתו׃,Hebrew
גם מעוף השמים שבעה שבעה זכר ונקבה לחיות זרע על פני כל הארץ׃,Hebrew
כי לימים עוד שבעה אנכי ממטיר על הארץ ארבעים יום וארבעים לילה ומחיתי את כל היקום אשר עשיתי מעל פני האדמה׃,Hebrew
ויעש נח ככל אשר צוהו יהוה׃,Hebrew
ונח בן שש מאות שנה והמבול היה מים על הארץ׃,Hebrew
ויבא נח ובניו ואשתו ונשי בניו אתו אל התבה מפני מי המבול׃,Hebrew
מן הבהמה הטהורה ומן הבהמה אשר איננה טהרה ומן העוף וכל אשר רמש על האדמה׃,Hebrew
שנים שנים באו אל נח אל התבה זכר ונקבה כאשר צוה אלהים את נח׃,Hebrew
ויהי לשבעת הימים ומי המבול היו על הארץ׃,Hebrew
בשנת שש מאות שנה לחיי נח בחדש השני בשבעה עשר יום לחדש ביום הזה נבקעו כל מעינת תהום רבה וארבת השמים נפתחו׃,Hebrew
ויהי הגשם על הארץ ארבעים יום וארבעים לילה׃,Hebrew
בעצם היום הזה בא נח ושם וחם ויפת בני נח ואשת נח ושלשת נשי בניו אתם אל התבה׃,Hebrew
המה וכל החיה למינה וכל הבהמה למינה וכל הרמש הרמש על הארץ למינהו וכל העוף למינהו כל צפור כל כנף׃,Hebrew
ויבאו אל נח אל התבה שנים שנים מכל הבשר אשר בו רוח חיים׃,Hebrew
והבאים זכר ונקבה מכל בשר באו כאשר צוה אתו אלהים ויסגר יהוה בעדו׃,Hebrew
ויהי המבול ארבעים יום על הארץ וירבו המים וישאו את התבה ותרם מעל הארץ׃,Hebrew
ויגברו המים וירבו מאד על הארץ ותלך התבה על פני המים׃,Hebrew
והמים גברו מאד מאד על הארץ ויכסו כל ההרים הגבהים אשר תחת כל השמים׃,Hebrew
חמש עשרה אמה מלמעלה גברו המים ויכסו ההרים׃,Hebrew
ויגוע כל בשר הרמש על הארץ בעוף ובבהמה ובחיה ובכל השרץ השרץ על הארץ וכל האדם׃,Hebrew
כל אשר נשמת רוח חיים באפיו מכל אשר בחרבה מתו׃,Hebrew
וימח את כל היקום אשר על פני האדמה מאדם עד בהמה עד רמש ועד עוף השמים וימחו מן הארץ וישאר אך נח ואשר אתו בתבה׃,Hebrew
ויגברו המים על הארץ חמשים ומאת יום׃,Hebrew
ויזכר אלהים את נח ואת כל החיה ואת כל הבהמה אשר אתו בתבה ויעבר אלהים רוח על הארץ וישכו המים׃,Hebrew
ויסכרו מעינת תהום וארבת השמים ויכלא הגשם מן השמים׃,Hebrew
וישבו המים מעל הארץ הלוך ושוב ויחסרו המים מקצה חמשים ומאת יום׃,Hebrew
ותנח התבה בחדש השביעי בשבעה עשר יום לחדש על הרי אררט׃,Hebrew
והמים היו הלוך וחסור עד החדש העשירי בעשירי באחד לחדש נראו ראשי ההרים׃,Hebrew
ויהי מקץ ארבעים יום ויפתח נח את חלון התבה אשר עשה׃,Hebrew
וישלח את הערב ויצא יצוא ושוב עד יבשת המים מעל הארץ׃,Hebrew
וישלח את היונה מאתו לראות הקלו המים מעל פני האדמה׃,Hebrew
ולא מצאה היונה מנוח לכף רגלה ותשב אליו אל התבה כי מים על פני כל הארץ וישלח ידו ויקחה ויבא אתה אליו אל התבה׃,Hebrew
ויחל עוד שבעת ימים אחרים ויסף שלח את היונה מן התבה׃,Hebrew
ותבא אליו היונה לעת ערב והנה עלה זית טרף בפיה וידע נח כי קלו המים מעל הארץ׃,Hebrew
וייחל עוד שבעת ימים אחרים וישלח את היונה ולא יספה שוב אליו עוד׃,Hebrew
ויהי באחת ושש מאות שנה בראשון באחד לחדש חרבו המים מעל הארץ ויסר נח את מכסה התבה וירא והנה חרבו פני האדמה׃,Hebrew
ובחדש השני בשבעה ועשרים יום לחדש יבשה הארץ׃,Hebrew
וידבר אלהים אל נח לאמר׃,Hebrew
צא מן התבה אתה ואשתך ובניך ונשי בניך אתך׃,Hebrew
כל החיה אשר אתך מכל בשר בעוף ובבהמה ובכל הרמש הרמש על הארץ הוצא אתך ושרצו בארץ ופרו ורבו על הארץ׃,Hebrew
ויצא נח ובניו ואשתו ונשי בניו אתו׃,Hebrew
כל החיה כל הרמש וכל העוף כל רומש על הארץ למשפחתיהם יצאו מן התבה׃,Hebrew
ויבן נח מזבח ליהוה ויקח מכל הבהמה הטהורה ומכל העוף הטהר ויעל עלת במזבח׃,Hebrew
וירח יהוה את ריח הניחח ויאמר יהוה אל לבו לא אסף לקלל עוד את האדמה בעבור האדם כי יצר לב האדם רע מנעריו ולא אסף עוד להכות את כל חי כאשר עשיתי׃,Hebrew
עד כל ימי הארץ זרע וקציר וקר וחם וקיץ וחרף ויום ולילה לא ישבתו׃,Hebrew
ויברך אלהים את נח ואת בניו ויאמר להם פרו ורבו ומלאו את הארץ׃,Hebrew
ומוראכם וחתכם יהיה על כל חית הארץ ועל כל עוף השמים בכל אשר תרמש האדמה ובכל דגי הים בידכם נתנו׃,Hebrew
כל רמש אשר הוא חי לכם יהיה לאכלה כירק עשב נתתי לכם את כל׃,Hebrew
אך בשר בנפשו דמו לא תאכלו׃,Hebrew
ואך את דמכם לנפשתיכם אדרש מיד כל חיה אדרשנו ומיד האדם מיד איש אחיו אדרש את נפש האדם׃,Hebrew
שפך דם האדם באדם דמו ישפך כי בצלם אלהים עשה את האדם׃,Hebrew
ואתם פרו ורבו שרצו בארץ ורבו בה׃,Hebrew
ויאמר אלהים אל נח ואל בניו אתו לאמר׃,Hebrew
ואני הנני מקים את בריתי אתכם ואת זרעכם אחריכם׃,Hebrew
ואת כל נפש החיה אשר אתכם בעוף בבהמה ובכל חית הארץ אתכם מכל יצאי התבה לכל חית הארץ׃,Hebrew
והקמתי את בריתי אתכם ולא יכרת כל בשר עוד ממי המבול ולא יהיה עוד מבול לשחת הארץ׃,Hebrew
ויאמר אלהים זאת אות הברית אשר אני נתן ביני וביניכם ובין כל נפש חיה אשר אתכם לדרת עולם׃,Hebrew
את קשתי נתתי בענן והיתה לאות ברית ביני ובין הארץ׃,Hebrew
והיה בענני ענן על הארץ ונראתה הקשת בענן׃,Hebrew
וזכרתי את בריתי אשר ביני וביניכם ובין כל נפש חיה בכל בשר ולא יהיה עוד המים למבול לשחת כל בשר׃,Hebrew
והיתה הקשת בענן וראיתיה לזכר ברית עולם בין אלהים ובין כל נפש חיה בכל בשר אשר על הארץ׃,Hebrew
ויאמר אלהים אל נח זאת אות הברית אשר הקמתי ביני ובין כל בשר אשר על הארץ׃,Hebrew
ויהיו בני נח היצאים מן התבה שם וחם ויפת וחם הוא אבי כנען׃,Hebrew
שלשה אלה בני נח ומאלה נפצה כל הארץ׃,Hebrew
ויחל נח איש האדמה ויטע כרם׃,Hebrew
וישת מן היין וישכר ויתגל בתוך אהלה׃,Hebrew
וירא חם אבי כנען את ערות אביו ויגד לשני אחיו בחוץ׃,Hebrew
ויקח שם ויפת את השמלה וישימו על שכם שניהם וילכו אחרנית ויכסו את ערות אביהם ופניהם אחרנית וערות אביהם לא ראו׃,Hebrew
וייקץ נח מיינו וידע את אשר עשה לו בנו הקטן׃,Hebrew
ויאמר ארור כנען עבד עבדים יהיה לאחיו׃,Hebrew
ויאמר ברוך יהוה אלהי שם ויהי כנען עבד למו׃,Hebrew
יפת אלהים ליפת וישכן באהלי שם ויהי כנען עבד למו׃,Hebrew
ויחי נח אחר המבול שלש מאות שנה וחמשים שנה׃,Hebrew
ויהיו כל ימי נח תשע מאות שנה וחמשים שנה וימת׃,Hebrew
ואלה תולדת בני נח שם חם ויפת ויולדו להם בנים אחר המבול׃,Hebrew
בני יפת גמר ומגוג ומדי ויון ותבל ומשך ותירס׃,Hebrew
ובני גמר אשכנז וריפת ותגרמה׃,Hebrew
ובני יון אלישה ותרשיש כתים ודדנים׃,Hebrew
מאלה נפרדו איי הגוים בארצתם איש ללשנו למשפחתם בגויהם׃,Hebrew
ובני חם כוש ומצרים ופוט וכנען׃,Hebrew
ובני כוש סבא וחוילה וסבתה ורעמה וסבתכא ובני רעמה שבא ודדן׃,Hebrew
וכוש ילד את נמרד הוא החל להיות גבר בארץ׃,Hebrew
הוא היה גבר ציד לפני יהוה על כן יאמר כנמרד גבור ציד לפני יהוה׃,Hebrew
ותהי ראשית ממלכתו בבל וארך ואכד וכלנה בארץ שנער׃,Hebrew
מן הארץ ההוא יצא אשור ויבן את נינוה ואת רחבת עיר ואת כלח׃,Hebrew
ואת רסן בין נינוה ובין כלח הוא העיר הגדלה׃,Hebrew
ומצרים ילד את לודים ואת ענמים ואת להבים ואת נפתחים׃,Hebrew
ואת פתרסים ואת כסלחים אשר יצאו משם פלשתים ואת כפתרים׃,Hebrew
וכנען ילד את צידן בכרו ואת חת׃,Hebrew
ואת היבוסי ואת האמרי ואת הגרגשי׃,Hebrew
ואת החוי ואת הערקי ואת הסיני׃,Hebrew
ואת הארודי ואת הצמרי ואת החמתי ואחר נפצו משפחות הכנעני׃,Hebrew
ויהי גבול הכנעני מצידן באכה גררה עד עזה באכה סדמה ועמרה ואדמה וצבים עד לשע׃,Hebrew
אלה בני חם למשפחתם ללשנתם בארצתם בגויהם׃,Hebrew
ולשם ילד גם הוא אבי כל בני עבר אחי יפת הגדול׃,Hebrew
בני שם עילם ואשור וארפכשד ולוד וארם׃,Hebrew
ובני ארם עוץ וחול וגתר ומש׃,Hebrew
וארפכשד ילד את שלח ושלח ילד את עבר׃,Hebrew
ולעבר ילד שני בנים שם האחד פלג כי בימיו נפלגה הארץ ושם אחיו יקטן׃,Hebrew
ויקטן ילד את אלמודד ואת שלף ואת חצרמות ואת ירח׃,Hebrew
ואת הדורם ואת אוזל ואת דקלה׃,Hebrew
ואת עובל ואת אבימאל ואת שבא׃,Hebrew
ואת אופר ואת חוילה ואת יובב כל אלה בני יקטן׃,Hebrew
ויהי מושבם ממשא באכה ספרה הר הקדם׃,Hebrew
אלה בני שם למשפחתם ללשנתם בארצתם לגויהם׃,Hebrew
אלה משפחת בני נח לתולדתם בגויהם ומאלה נפרדו הגוים בארץ אחר המבול׃,Hebrew
ויהי כל הארץ שפה אחת ודברים אחדים׃,Hebrew
ויהי בנסעם מקדם וימצאו בקעה בארץ שנער וישבו שם׃,Hebrew
ויאמרו איש אל רעהו הבה נלבנה לבנים ונשרפה לשרפה ותהי להם הלבנה לאבן והחמר היה להם לחמר׃,Hebrew
ויאמרו הבה נבנה לנו עיר ומגדל וראשו בשמים ונעשה לנו שם פן נפוץ על פני כל הארץ׃,Hebrew
וירד יהוה לראת את העיר ואת המגדל אשר בנו בני האדם׃,Hebrew
ויאמר יהוה הן עם אחד ושפה אחת לכלם וזה החלם לעשות ועתה לא יבצר מהם כל אשר יזמו לעשות׃,Hebrew
