Text,Language
"Serverklustren finns (sedan januari 2013) i delstaten Virginia och har även speglade data i casheservrar i datacenter i Amsterdam som bland annat betjänar Europa, i Singapore för Asien samt i San Francisco och Texas för Amerika.",Swedish
"Tillsammans konsumerar de 2 GWh energi per år (år 2016), vilket motsvarar 700 tyska hushålls årsförbrukning.",Swedish
"[23] Wikipedias webbsidor kan delas in i ett antal typer eller namnrymder, där de vanligaste är: För var och en av dessa sidor finns dessutom en diskussionssida, där främst sidans utformning (men inte dess ämne) diskuteras.",Swedish
"Varje sida har en versionshistorik, där man ser vilken användaridentitet som har ändrat vad och när på sidan.",Swedish
"Wikipedias artiklar redigeras vanligen genom att man använder wikikod (wikitext), som är ett kompakt märkspråk.",Swedish
För nybörjare och andra som inte vill eller kan använda märkspråk finns sedan sommaren 2013 ett alternativt och enklare redigeringsgränssnitt – VisualEditor.,Swedish
"[24] VisualEditor nås genom att välja fliken Redigera ovanför artikeln, medan wikikoden redigeras genom att välja Redigera wikitext.",Swedish
"Båda metoderna kan användas för att wikifiera artikeln, det vill säga för att infoga länkar till andra artiklar, fotnoter, kategorier, bilder, rubriker, tabeller och annan typografisk formatering.",Swedish
"Wikikod används även för att skapa mallar med innehåll som kan återanvändas i flera olika artiklar, och vars utformning kan anpassas med hjälp av olika parametrar.",Swedish
"Mer komplicerad kodning av artiklar och mallar kan även göras i märkspråken html (för avancerad layout) och TeX (för matematiska formler och notskrift) samt programspråket Lua (för att skapa programmoduler som kan användas i avancerade mallar, och som körs på Mediawikiservern).",Swedish
"Inloggade användare kan anpassa sitt användargränssnitt genom att välja mellan olika skal (stilmallar), och genom att aktivera olika finesser (program skrivna i språket Javascript).",Swedish
Finesser lagras på Mediawikiservern men körs lokalt i användarens webbläsare.,Swedish
Mediawikiprogramvaran är skriven i PHP.,Swedish
"Bilder och andra mediafiler lagras i allmänhet i filarkivet Wikimedia Commons, som är gemensam för alla Wikimedia-projekten, och kan användas också av utomstående.",Swedish
"En del projekt, såsom finsk- och engelskspråkiga Wikipedia, har dessutom egna filer som inte kan användas i andra projekt; medan innehåll på Commons förutsätts vara fritt, tillåts i dessa projekt även proprietär media på basen av fair use (återgivningsrätt).",Swedish
Länkar mellan språkversionerna (språklänkar eller interwikilänkar) lagras sedan 2013 centralt på databasen Wikidata istället för att läggas in med wikikod i varje språkversion av varje artikel.,Swedish
"På Wikidata kan även siffror, namn och annan kvantitativ data (motsats till löpande text) lagras gemensamt för alla språkversioner.",Swedish
Data som är gemensamma för många språkversioner behöver på så sätt bara uppdateras på ett ställe.,Swedish
Data från wikidata länkas automatiskt in i allt fler av Wikipedias faktarutor.,Swedish
"Visionen är att även listor, tabeller, diagram och kartor ska kunna skapas automatiskt för olika språk, något som emellertid kräver komplicerad programmering i sökverktyg som SPARQL(en)[25] och Quarry[26].",Swedish
"Ett enklare alternativ kan vara att lagra en tabelldatafil, exempelvis från ett kalkylark, på en sida i Wikimedia Commons datanamnrymd, vilket underlättar automatiskt skapande av diagram och kartor på olika språk.",Swedish
[27][28][29] Wikidata är dessutom utformad för att vara en del av den semantiska webben.,Swedish
"Syftet är att underlätta för maskiner (exempelvis kalkylprogram, artificiell intelligens och bottar) att söka, tolka, analysera, visualisera och uppdatera data i Wikidata.",Swedish
"Wikidata lagrar därför data på ett strukturerat sätt, tillsammans med semantisk information som beskriver datats betydelse och relationer (Exempel: Stockholm -> är en instans av -> huvudstad, Stockholm -> tillhör den administrativa enheten -> Stockholms län, Stockholm -> grundades -> 1187).",Swedish
"[30] Wikipedias ursprungliga användargränssnitt kallas dess stationära vy och är utformat för webbläsare på persondatorer, exempelvis stationära datorer, med relativt stora skärmar.",Swedish
Idag kan Wikipediasidor även läsas och redigeras från handhållna enheter såsom mobiltelefoner.,Swedish
Redan 2004 möjliggjorde Wapediatjänsten tillgång från mobiltelefoner via så kallade WAP-sidor (webbliknande teknik avsedd för mobiltelefoner med piltangenter och små skärmar).,Swedish
År 2006[31] och 2007 lanserades mobilanpassade Wikipedia-webbgränssnitt[32] avsedda för mobila plattformar med enkla webbläsare.,Swedish
"År 2009 öppnades en nyare version som idag är den officiella mobila vyn,[33] avsedd för smartmobiler såsom Symbian-telefoner, iPhone-enheter och Android-enheter.",Swedish
[34] Engelskspråkiga Wikipedias mobila vy har adressen en.m.wikipedia.org och svenskspråkiga mobila vyn sv.m.wikipedia.org.,Swedish
Även ett antal mobila appar för ändamålet finns.,Swedish
"Den mobila webbvyn accessas mer ofta än den stationära vyn, för svenskspråkiga Wikipedia sedan slutet av 2015, särskilt under semestermånader, och skillnaden växer.",Swedish
[35][36] Mobila Wikipediaappar används bara för en bråkdel av accesserna.,Swedish
"[37] Wikipedia är även tillgängligt via spelkonsoler som Playstation 3, Nintendo Wii och Xbox 360.",Swedish
"Där kan man ladda ner databasdumpar av åtminstone engelskspråkiga Wikipedia, men det är då den vanliga webbversionen av uppslagsverket och ingen speciellt utvecklad version.",Swedish
Wikipedia är i regel fritt tillgänglig i alla delar av världen där man har fri tillgång till internet.,Swedish
"Wikipedia censurerar inte sig själv från provocerande eller stötande material, men modereras genom konsensusbeslut baserat på sin egen raderingspolicy.",Swedish
"Dock är stiftelsen Wikimedia Foundation skyldiga att efter en tid radera innehåll som bryter mot amerikansk lag, eftersom servrarna är placerade där, nämligen upphovsrättsbrott, förtal, avslöjande av personuppgifter och brott mot barnskyddslagstiftning.",Swedish
"Till skillnad från nätcommunities som har sina servrar i Sverige är Wikipedia egentligen inte skyldig att följa lagen om elektronisk kommunikation, men dess amerikanska motsvarigheter.",Swedish
"Stiftelsens svenska avdelning arbetar emellertid även med europeisk lagstiftning, exempelvis dataskyddsförordningen[38] Wikipedia påverkas sannolikt inte direkt av upphovsrättsdirektivet.",Swedish
[39] I likhet med andra sociala medier saknar Wikipedia ansvarig utgivare  och utgivningsbevis i Sverige.,Swedish
"Wikipedias ocensurerade innehåll, och att uppslagsverket inte behöver följa andra länders lagar än USA:s, har anförts som skäl när det blivit utsatt för restriktioner och blockeringar i vissa länder.",Swedish
"Detta har främst skett i länder med internetcensur och inskränkningar i yttrande- och tryckfriheten, på senare tid i Folkrepubliken Kina (""Kinesiska brandväggen"" bland annat sedan 23 april 2019) och Turkiet (från april 2017 till januari 2020 som skylldes på skriverier om Turkiets inblandning i Syriska inbördeskriget[40]).",Swedish
I Nordkorea begränsas allmänhetens tillgång till utländska internetsajter.,Swedish
"Tillfällig total blockering av vissa eller alla språkversioner av Wikipedia har skett i Venezuela (i januari 2019), Uzbekistan (2007, 2008, 2012, 2016), Pakistan (2006 och 2010 på grund av hädelse), Syrien (2008–2009), Saudiarabien (2006),[41] och Tunisien (2006).",Swedish
"Innan 2016 filtrerades vissa Wikipediasidor i Ryssland (om självmord och droger), Saudiarabien[42], Iran och Thailand.",Swedish
"Efter att Wikipedia gick över helt till https-kryptering blev det tekniskt mycket svårt för internetleverantörer att filtrera specifika sidor, och dessa länder hävde då filtreringen.",Swedish
Krypteringen gör det dessutom mycket svårt att övervaka vem som läser vilken Wikipediaartikel.,Swedish
"Även i länder med hög grad av yttrandefrihet har censur och filtrering skett, såsom i Frankrike (inrikesdepartementets säkerhetstjänst försökte 2013 att censurera en artikel om en militär radiostation[43]) och i Storbritannien (en artikel som innehöll en bild som kategoriserades som barnpornografi av organisationen Internet Watch Foundation blockerades av många internetleverantörer 2008).",Swedish
Lagförslag i Italien[44] om förhandsgranskning av materialet på Wikipedia ledde till stor uppmärksamhet och förslaget drogs tillbaka.,Swedish
Wikipedia kan redigeras av vem som helst.,Swedish
Detta gör att encyklopedin är beroende av ett stort antal välmenande skribenter som på frivillig basis håller efter den lilla grupp av skribenter som på olika sätt ställer till problem.,Swedish
Det sätt genom vilket materialet på Wikipedia skapas leder även till problem då felaktig och vinklad information kan läggas till.,Swedish
Grundtanken är dock att de flesta användare är intresserade av att bevara och skydda Wikipedia och att dessa därför snabbt kommer att återställa efter klotter och bidrag som inte anses hålla tillräckligt hög standard.,Swedish
Arbetssättet bygger även på idén att samarbete och diskussion mellan alla användare leder till att gruppen i helhet utvecklas och att konsensus om vad som räknas som neutralt kan uppnås även i svårare frågor.,Swedish
Grundtankarna går alltså tvärt emot idén om att publiceringen av kunskap bör begränsas till en liten grupp utvalda och speciellt kunniga personer som producerar material i en hierarkisk arbetsdelning.,Swedish
"En del användare har användarbefogenheter som ger dem tillträde till särskilda verktyg som underlättar arbetet mot klotter, vandalisering och konflikter.",Swedish
"Exempelvis väljs vissa användare till administratörer, som tillfälligt eller tillsvidare kan blockera användare som inte respekterar riktlinjer och konsensusbeslut.",Swedish
"Administratörerna kan också hindra anonyma användare, eller icke-administratörer, från redigering av sidor som ofta är föremål för attacker eller konflikter.",Swedish
"Gemenskapen poängterar att administratörerna inte skall tillmätas större auktoritet i sak, utan endast stödja själva processen.",Swedish
"Flera stora Wikipediaversioner, dock ej den svenska, har infört moderering genom funktionen flagged revisions, alltså att ändringar som görs av nya eller icke inloggade användare inte visas omedelbart för icke inloggade besökare utan fördröjs tills någon tillförlitlig etablerad användare har granskat och godkänt dem.",Swedish
[45] Innehållet i Wikipedia omfattas av juridiska skäl av lagstiftningen (särskilt lagen om upphovsrätt) i Virginia där Wikipedias servrar[b] numera befinner sig.,Swedish
"Utöver detta är Wikipedias redaktionella principer sammanfattade i de så kallade ""fem pelarna"", och många policyer och riktlinjer syftar till att utforma innehållet på lämpligt sätt.",Swedish
"Även dessa regler finns lagrade i wiki-form, och Wikipedia-skribenter kan skriva och revidera dessa policyer och riktlinjer.",Swedish
"[47] Dessa riktlinjer och policyer tillämpas genom att Wikipedia-skribenterna kan ta bort, märka eller ändra artikelmaterial som inte uppfyller dem.",Swedish
De regler som de icke-engelska utgåvorna av Wikipedia har baseras ofta på en översättning av reglerna på den engelskspråkiga Wikipedia och skrivs i Sverige utifrån lokala svenskspråkiga diskussioner.,Swedish
Wikipedia är också en internetgemenskap.,Swedish
"Som sådan har den utvecklat en egen kultur och egna traditioner, och de sammanfattas i fem grundprinciper: De olika språkversionerna av Wikipedia fungerar som stora internetbaserade grupparbeten, med målet att skapa en encyklopedi.",Swedish
"Kontakter och diskussioner mellan medlemmarna i grupparbetet sker i regel i samma gränssnitt, via artiklarnas eller användarnas diskussionssidor eller genom de olika deltagarportalerna.",Swedish
"Förutom samarbetet och diskussioner online, arrangeras olika sorters fysiska träffar mellan Wikipediaanvändare.",Swedish
"I USA finns exempelvis Great American Wiknic, en årlig Wikipediaträff som under sommaren anordnas i flera amerikanska städer.",Swedish
"[48] Ibland samlas Wikipediaanvändare lokalt till olika specialevenemang med syftet att bidra till projektet, exempelvis genom att ägna en dag åt fotografering av ett område (""fotosafari"") eller för att redigera tillsammans på en skrivstuga.",Swedish
"Skrivstugor har ofta specifika teman, där Wikipediaartiklar om kvinnor är ett särskilt vanligt tema.",Swedish
Lokalt anordnas ofta mindre och informella träffar på exempelvis något café eller pub.,Swedish
På svenskspråkiga Wikipedia kallas dessa möten Wikifika eller Wikipub.,Swedish
"Wikipedias trovärdighet, både jämfört med andra uppslagsverk och andra specialiserade källor, kan analyseras på olika sätt, bland annat genom blindtester av experter, genom statistik, genom analys av historiska mönster och genom att analysera styrkor och svagheter i wikimodellen.",Swedish
"På Wikipedia finns ingen redaktion utan allt arbete utförs av mestadels anonyma frivilliga, vilket kan förväntas påverka tillförlitligheten negativt.",Swedish
Å andra sidan finns det fler som kan rätta felen.,Swedish
År 2014 mätte forskare vid Harvard Business School hur politiskt vinklat språket är (andelen ideologiskt laddade formuleringar) i 70 000 engelskspråkiga Wikipediaartiklar om politik.,Swedish
"De mätte också artiklarnas neutralitet i form av balansen mellan antal formuleringar som är vanliga bland USA:s demokrater (exempelvis “poor people”, “tax breaks” och “change the rules”) respektive konservativa (“illegal aliens”, “death tax” och “border security”).",Swedish
"De utvärderade även motsvarande artiklar i det traditionella uppslagsverket Encyclopedia Britannica, i syfte att jämföra neutraliteten av kollektivt författad information med expertgenererat material.",Swedish
"[49] Artikelhistoriken visade att Wikipediaartiklar i ett tidigt skede ofta har ett vinklat språk, och kan växla mellan i huvudsak vänster- och högervinkling under tidens gång, men de artiklar som har redigerats flest gånger (tusentals gånger) har försumbara skillnader i vinkling och neutralitet jämfört med Encyclopedia Britannicas motsvarande artiklar, och är dessutom mer fördjupade.",Swedish
Bidragsgivare till Wikipedias politikartiklar som har formulerat sig radikalt tenderar att förändra sitt sätt att skriva så att deras bidrag efter några år innehåller märkbart färre ideologiskt laddade formuleringar.,Swedish
Emellertid är antal redigeringar av en Wikipediaartikel endast svagt korrelerat med antal läsare av artikeln – många populära artiklar är nya och har omarbetats få gånger.,Swedish
"Detta gör att ur läsarens synvinkel är fortfarande engelskspråkiga Wikipedias politikartiklar mer vinklade än Encyclopedia Britannicas artiklar, något oftare mot vänster än höger, men att balansen är olika för olika ämnesområden.",Swedish
"[49] Wikipedia bedöms dock vara betydligt mer neutral än kollektivt och användargenererat material i allmänhet på Internet (bloggar, sociala nätverk, diskussionsforum, kommentarsfält och andra wikier), sannolikt därför att de senare skrivs av mindre communities än Wikipedia och har färre innehållsstyrande policyer.",Swedish
Därför är dessa avsevärt mer känsliga för starka uppfattningar och kontroversiella påståenden som framförs av dominerande bidragsgivare.,Swedish
"[49] Wikipedias diskussionsforum karaktäriseras, trots redigeringskrig och kritik för pedanteri och sexism, tvärtom av sansade diskussioner mellan meningsmotståndare som hittar gemensam konsensus, och även vid djupt kontroversiella ämnen.",Swedish
Med hänvisning till denna forskning har debattörer därför beskrivit Wikipedia som en möjlig lösning på internets största problem med osaklig polarisering och desinformation.,Swedish
[50] Då Wikipedia är öppet för gemensam redigering och kan redigeras anonymt bedöms Wikipedias trovärdighet ofta efter hur fort felaktig eller missvisande information som avsiktligen har lagts in raderas.,Swedish
"På engelskspråkiga Wikipedia gjordes en undersökning 2007 som visade att ca fem procent av det som skrivs på Wikipedia är klotter men att det har tagits bort inom en mediantid på 14 minuter, men i enstaka fall kan ligga kvar i flera år utan att upptäckas.",Swedish
"Risken att den artikelversion man läser innehåller klotter beräknades till cirka 0,004 procent.",Swedish
[51] En undersökning som publicerades 2005 i tidskriften Nature visar att när det gäller artiklar om vetenskapliga ämnen var engelskspråkiga Wikipedia nästan lika korrekt som Encyclopædia Britannica.,Swedish
Wikipedia hade också ungefär samma antal allvarliga fel i artiklarna.,Swedish
[52][53] Uppgifterna har ifrågasatts av Encyclopædia Britannica.,Swedish
[54] I en jämförelse utförd av Svenska Dagbladet 2006 där nio experter granskade varsin av nio artiklar mellan Nationalencyklopedin och svenskspråkiga Wikipedia var Nationalencyklopedin bäst i sex fall och Wikipedia var bäst i tre fall.,Swedish
"[55] Statens medieråd skrev (i en icke daterad artikel tillgänglig 2015) att ""De stickprov som gjorts visar dock på små skillnader.",Swedish
Där NE vinner i tillförlitlighet vinner Wikipedia i aktualitet.,Swedish
Man ska dock tänka på att vissa texter på Wikipedia bara är påbörjade medan andra kan vara betydligt mer utvecklade än innehållet i NE.,Swedish
"""[56] Ungefär ett år senare togs formuleringen om tillförlitlighet och aktualitet bort i en senare version av artikeln.",Swedish
[57] Den 24 oktober 2005 publicerade brittiska The Guardian en artikel med titeln ”Can you trust Wikipedia?” ('Kan man lita på Wikipedia?'),Swedish
där en panel av experter ombads granska sju artiklar som berörde deras specialområden och betygsätta artiklarna med 0-10 poäng.,Swedish
"Alla artiklarna fick mellan 0 och 8 poäng, men de flesta fick mellan 5 och 8 poäng.",Swedish
"[58] Den vanligaste kritiken var: Det vanligaste berömmet var: Kritik och skepsis mot Wikipedia har funnits sedan start, och var särskilt framträdande när allmänheten först började upptäcka fenomenet och olika incidenter inträffade första gången.",Swedish
Eftersom engelskspråkiga Wikipedia är den största språkupplagan tar mycket av kritiken sina exempel därifrån.,Swedish
Till de skarpaste kritikerna hör ofta personer vars bidrag till Wikipedia har raderats.,Swedish
Wikipedia får kritik för att artiklarnas tillförlitlighet är blandad och för att vissa artiklar är mycket korta eller har knapphändigt med källhänvisningar.,Swedish
"Wikipedia får kritik för att författarna i hög grad är västerländska män, ofta med akademisk bakgrund, och att balansen mellan artikelämnen och perspektiv kan påverkas av dessa författares intresseområden.",Swedish
Wikipedias öppenhet gör den mottaglig även för redigeringar som inte är välmenade.,Swedish
"Eftersom öppna nätverk fortfarande är en ny företeelse för de flesta, är många besökares första redigering rent klotter - de testar om ""Redigera den här sidan"" verkligen är det den ger sig ut för att vara.",Swedish
Många användare upptäckte Wikipedia på liknande sätt och eftersom klotter är lätt att ta bort är toleransen också ganska hög gentemot företeelsen.,Swedish
Det tar inte lång tid innan uppenbart klotter är borttaget.,Swedish
Däremot tolereras inte avsiktlig vandalism.,Swedish
Användare som kontinuerligt förstör artiklar kan utestängas från framtida deltagande i projektet genom att en administratör blockerar deras användarkonto eller IP-adress.,Swedish
"En tidig studie gjord av IBM 2003 visade att vandalism i genomsnitt tas bort mycket snabbt, men i enstaka fall kan ligga kvar mycket länge.",Swedish
[59] En annan tidig studie (från 2007) som mätte sidvisningar på engelskspråkiga Wikipedia med felaktigt vandaliserat innehåll kom fram till att 42 procent av allt klotter eller vandalism återställdes innan det hunnit ses av icke inloggade användare.,Swedish
[60] Ett annat beteende som ofta ses som ett problem är bidragsgivare som använder flera användarnamn utöver sitt egentliga i vilseledande syfte.,Swedish
Dessa kallas sock puppets eller marionetter.,Swedish
"Grundaren Larry Sanger övergav tidigt projektet, och har sedan dess varit en av dess kritiker.",Swedish
Han menade våren 2020 att Wikipedia allvarligt lider av bristande neutralitet därför att man enligt honom har övergett principen om att återge många perspektiv och att inte ta ställning.,Swedish
"Engelskspråkiga Wikipedia har istället börjat tillämpa en princip om att undvika falsk balans, och tar därför ställning för etablerade vetenskapliga uppfattningar.",Swedish
Enligt Sanger främställs därför minoritetsuppfattningar bland forskare ibland som pseudovetenskap.,Swedish
"Sanger ger även exempel på icke-vetenskaplig religionskritik som har fått utrymme, och på att Wikipedia enligt honom ger vänsterpolitisk kritik större utrymme än högerperspektiv.",Swedish
[61] Wikipedia har anklagats för att ha en tendens att täcka vissa ämnen oproportionerligt i förhållande till hur viktigt ämnet är.,Swedish
"I en intervju med The Guardian[62] 2004 sade Dale Hoiberg, Encyclopædia Britannicas chefredaktör, om engelskspråkiga Wikipedia: Intervjun publicerades 26 oktober 2004.",Swedish
