Text,Language
"Kad viņi bija aizgājuši, lūk, tā Kunga eņģelis parādījās Jāzepam sapnī, sacīdams: Celies un ņem Bērnu un Viņa Māti, un bēdz uz Ēģipti, un paliec tur, kamēr es tev sacīšu, jo notiks, ka Herods meklēs Bērnu nonāvēšanai!",Latvian
"Viņš, uzcēlies naktī, paņēma Bērnu un Viņa māti un aizgāja uz Ēģipti.",Latvian
"Un viņš bija tur līdz Heroda nāvei, lai izpildītos, ko Kungs ir sacījis caur pravieti, kas priekšsludināja: No Ēģiptes es aicināju savu Dēlu.",Latvian
"Tad Herods, redzēdams, ka viņu gudrie izsmējuši, ļoti dusmojās, aizsūtīja un nogalināja visus bērnus, kuri bija Betlēmē un visā tās apkārtnē, sākot ar diviem gadiem un jaunākus, saskaņā ar laiku, kādu viņš iztaujāja gudrajiem.",Latvian
"Tad izpildījās, ko bija teicis pravietis Jeremijs, kas sacīja:",Latvian
"Raudu un vaimanu balss bija dzirdama Ramā; Rahele apraud savus bērnus un nav iepriecināma, jo viņu vairs nav.",Latvian
"Bet pēc Heroda nāves, lūk, Kunga eņģelis Ēģiptē parādījās Jāzepam sapnī un sacīja:",Latvian
"Celies un ņem Bērnu un Viņa māti, un ej uz Izraēļa zemi, jo miruši ir tie, kas tiecās pēc Bērna dvēseles.",Latvian
"Un viņš piecēlās, ņēma Bērnu un Viņa māti un iegāja Izraēļa zemē.",Latvian
"Bet izdzirdis, ka Arhelaus valda Jūdejā, sava tēva Heroda vietā, viņš baidījās tur iet un, sapnī pamācīts, aizgāja Galilejas daļā.",Latvian
"Un nogājis Viņš dzīvoja pilsētā, kura saucās Nācarete, lai izpildītos, ko pravietis bija sacījis: Viņš tiks saukts Nācarietis.",Latvian
"Tanīs dienās nāca Jānis Kristītājs, mācīdams Jūdejas tuksnesī",Latvian
"Un sacīdams: Gandariet par grēkiem, jo debesvalstība tuvu!",Latvian
"Šis ir tas, par ko min pravietis Isajs, sacīdams: Saucēja balss tuksnesī: sagatavojiet Kunga ceļu, dariet taisnas Viņa tekas!",Latvian
Bet pašam Jānim bija uzvalks no kamieļu spalvām un ādas josta ap viņa gurniem; viņa ēdiens sastāvēja no siseņiem un meža medus.,Latvian
"Tad izgāja pie viņa Jeruzaleme, visa Jūdeja un viss apgabals ap Jordānu;",Latvian
"Un viņi, atzinuši savus grēkus, pieņēma no viņa kristību Jordānā.",Latvian
"Bet viņš, redzēdams daudz farizeju un saduceju nākot pie kristības, sacīja tiem: čūsku izdzimums, kas norādīja jums bēgt no nākamām dusmām?",Latvian
Tad dariet gandarījuma cienīgus augļus!,Latvian
"Un nesakiet: Ābrahams ir mūsu tēvs, jo es jums saku, ka Dieva varā ir no šiem akmeņiem radīt Ābrahama dēlus;",Latvian
"Jo cirvis jau pielikts pie koku saknēm. Tātad katrs koks, kas nenes labus augļus, tiks nocirsts un ugunī iemests.",Latvian
"Jo es kristīju jūs ar ūdeni grēku nožēlošanai, bet kas pēc manis nāks, ir varenāks par mani. Es neesmu cienīgs Viņam kurpes nest; Viņš jūs kristīs Svētajā Garā un ar uguni.",Latvian
"Vēteklis ir Viņa rokā: un Viņš iztīrīs savu klonu, un Viņš sakrās kviešus savā šķūnī, bet pelavas sadedzinās neizdzēšamā ugunī.",Latvian
"Tad atnāca Jēzus no Galilejas uz Jordānu pie Jāņa, lai tas Viņu kristītu.",Latvian
"Bet Jānis atturēja Viņu, sacīdams: Man jāsaņem kristību no Tevis, bet Tu nāc pie manis?",Latvian
Bet Jēzus atbildēdams sacīja viņam: Lai tas tā notiek! Tā taču mums pienākas izpildīt visu taisnību! Tad viņš to pieļāva.,Latvian
"Pēc kristības Jēzus tūliņ izkāpa no ūdens, un, lūk, debess atvērās, un Viņš redzēja Dieva Garu baloža veidā nolaižamies uz sevi.",Latvian
"Un, lūk, balss no debesīm sacīja: Šis ir mans mīļais Dēls, kurš man labpatīk.",Latvian
"Tad Gars aizveda Jēzu tuksnesī, lai Viņš tiktu velna kārdināts.",Latvian
"Un Viņš pēc tam, kad četrdesmit dienas un četrdesmit naktis bija gavējis, izsalka.",Latvian
"Un kārdinātājs piestājās un sacīja Viņam: Ja Tu esi Dieva Dēls, saki, lai šie akmeņi kļūst maize!",Latvian
"Viņš atbildēja un sacīja: Ir rakstīts: cilvēks nedzīvo no maizes vien, bet no ikviena vārda, kas iziet no Dieva mutes.",Latvian
"Tad velns ņēma Viņu sev līdz svētajā pilsētā un novietoja Viņu svētnīcas jumta galā,",Latvian
"Un sacīja Viņam: Ja Tu esi Dieva Dēls, tad meties zemē! Jo ir rakstīts: Viņš saviem eņģeļiem pavēlējis par Tevi un viņi Tevi nesīs uz rokām, lai Tu kādreiz pie akmens nepiedauzītu savu kāju.",Latvian
"Jēzus viņam sacīja: Atkal ir rakstīts: nekārdini Dievu, savu Kungu!",Latvian
"Atkal velns ņēma Viņu līdz ļoti augstā kalnā un rādīja Viņam visas pasaules valstis un to godību,",Latvian
"Un sacīja Viņam: To visu es Tev došu, ja Tu, zemē mezdamies, mani pielūgsi.",Latvian
"Tad Jēzus saka viņam: Atkāpies, sātan! Jo ir rakstīts: pielūdz Dievu, savu Kungu, un Viņam vienam kalpo!",Latvian
"Tad velns Viņu atstāja; un, lūk, eņģeļi piesteidzās un kalpoja Viņam.",Latvian
"Bet kad Jēzus dzirdēja, ka Jānis ir nodots, Viņš atgriezās Galilejā.",Latvian
"Un Viņš, atstājis Nācaretes pilsētu, aizgāja dzīvot Kafarnaumā pie jūras, Zabulona un Neftalima robežās,",Latvian
"Lai izpildītos tas, ko pravietis Isaja sacījis:",Latvian
"Zabulona zeme un Neftalima zeme, piejūras ceļš Aizjordānijā, pagānu Galileja,",Latvian
"Tauta, kas sēdēja tumsā, redz lielu gaišumu; un tiem, kas sēdēja nāves ēnas valstī, ir uzaususi gaisma.",Latvian
"No tā laika Jēzus iesāka sludināt un sacīt: Gandariet par grēkiem, jo debesvalstība atnākusi!",Latvian
"Bet Jēzus, staigādams gar Galilejas jūru, redzēja divus brāļus: Sīmani, kas tiek saukts Pēteris, un Andreju, tā brāli, izmetam tīklus jūrā, jo viņi bija zvejnieki.",Latvian
"Un Viņš tiem sacīja: Sekojiet man, un es jūs padarīšu par cilvēku zvejniekiem.",Latvian
Un viņi tūdaļ atstāja tīklus un gāja Viņam līdz.,Latvian
"Un no turienes iedams tālāk, Viņš redzēja citus divus brāļus: Jēkabu, Zebedeja dēlu, un Jāni, tā brāli, lāpot tīklus laivā kopā ar savu tēvu Zebedeju: un Viņš tos aicināja.",Latvian
"Un viņi, atstājuši tūdaļ tīklus un tēvu, sekoja Viņam.",Latvian
"Un Jēzus gāja pa visu Galileju, mācīdams viņu sinagogās un sludinādams valstības evaņģēliju, un dziedinādams tautu no visām slimībām un visām sērgām.",Latvian
"Un Viņa slava izpaudās visā Sīrijā; un tie nesa pie Viņa visus neveselos, dažādu slimību un ciešanu pārņemtos un ļaunā gara apsēstos, un triekas skartos, un mēnessērdzīgos; un Viņš tos izdziedināja.",Latvian
"Un lieli ļaužu pulki no Galilejas un Dekapoles, un Jeruzalemes, no Jūdejas un Aizjordānijas gāja Viņam līdz.",Latvian
"Kad Jēzus redzēja ļaužu pulkus, Viņš uzkāpa kalnā; un, kad Viņš bija atsēdies, mācekļi piegāja pie Viņa.",Latvian
"Un Viņš, atdarījis savu muti, mācīja tos, sacīdams:",Latvian
"Svētīgi ir garā nabadzīgie, jo viņu ir debesvalstība.",Latvian
"Svētīgi ir lēnprātīgie, jo viņi iemantos zemi.",Latvian
"Svētīgi ir tie, kas raud, jo viņi tiks iepriecināti.",Latvian
"Svētīgi ir tie, kas alkst un slāpst taisnības, jo viņi tiks piepildīti.",Latvian
"Svētīgi ir žēlsirdīgie, jo viņi tiks apžēloti.",Latvian
"Svētīgi ir sirdsšķīstie, jo viņi skatīs Dievu.",Latvian
"Svētīgi ir miermīlīgie, jo viņi sauksies Dieva bērni.",Latvian
"Svētīgi ir tie, kas cieš vajāšanu taisnības dēļ, jo viņu ir debesvalstība.",Latvian
"Svētīgi esat jūs, ja jūs manis dēļ lamās un vajās, un visu ļaunu netaisni par jums runās.",Latvian
"Priecājieties un līksmojieties, jo jūsu alga ir liela debesīs! Tā viņi ir vajājuši praviešus, kas dzīvoja pirms jums.",Latvian
"Jūs esat zemes sāls. Bet ja sāls zaudē savas spējas, ar ko tad sālīs? Tā neder vairs nekam, tikai izmešanai ārā, lai cilvēki to samītu.",Latvian
"Jūs esat pasaules gaisma. Pilsēta, kas celta kalnā, nav paslēpjama.",Latvian
"Tāpat, iededzinājis sveci, neviens neliek to zem pūra, bet svečturī, lai tā dotu gaismu visiem, kas atrodas mājā.",Latvian
"Tā lai jūsu gaisma spīd cilvēkiem: lai viņi redz jūsu labos darbus un godā jūsu Tēvu, kas ir debesīs.",Latvian
"Nedomājiet, ka es atnācu atcelt baušļus un praviešus: es neatnācu atcelt, bet izpildīt.",Latvian
"Patiesi es jums saku: kamēr debess un zeme pāries, no baušļiem nepāries neviens jota un neviena zīmīte, kamēr viss izpildīsies.",Latvian
"Kas vienu no šiem vismazākajiem baušļiem atmet un tā mācīs cilvēkus, tas debesvalstībā sauksies par mazāko; bet kas pildīs un mācīs, tas tiks saukts liels debesvalstībā.",Latvian
"Es jums saku: ja jūsu taisnība nebūs lielāka kā rakstu mācītāju un farizeju, jūs debesvalstībā neieiesiet.",Latvian
"Jūs dzirdējāt, ka senčiem ir sacīts: Tev nebūs nokaut, bet kas nokauj, tiks nodots tiesai.",Latvian
"Bet es jums saku, ka ikviens, kas dusmojas uz savu brāli, tiks nodots tiesai. Bet kas sacīs savam brālim: nelga, tiks nodots augstākai tiesai. Bet kas viņam sacīs: neprātis, tiks sodīts elles ugunī.",Latvian
"Bet ja tu nes savu dāvanu pie altāra un tur atminēsi, ka tavam brālim ir kas pret tevi,",Latvian
"Atstāj tur savu dāvanu altāra priekšā, ej, samierinies iepriekš ar savu brāli, un tad nāc un upurē savu dāvanu.",Latvian
"Esi piekāpīgs savam pretiniekam bez kavēšanās, kamēr tu vēl esi ceļā ar viņu, lai pretinieks nenodod tevi tiesnesim, un tiesnesis nenodod tevi tiesas izpildītājam un tevi neiemet cietumā.",Latvian
"Patiesi es tev saku, ka no turienes tu neizkļūsi, kamēr nebūsi samaksājis pēdējo artavu.",Latvian
"Jūs esat dzirdējuši, ka senčiem ir sacīts: tev nebūs laulību pārkāpt.",Latvian
"Bet es jums saku, ka ikviens, kas uzskata sievieti, iekārodams viņu, jau savā sirdī pārkāpis laulību ar to.",Latvian
"Ja tava labā acs apgrēcina tevi, izrauj to un aizmet no sevis projām, jo labāk tev zaudēt vienu no saviem locekļiem, nekā visa tava miesa tiek iemesta ellē.",Latvian
"Un ja tava labā roka tevi apgrēcina, cērt to nost un met no sevis projām, jo labāk tev zaudēt vienu no saviem locekļiem, nekā visa tava miesa tiek iemesta peklē.",Latvian
"Bet ir arī sacīts: kas savu sievu grib atstāt, lai dod viņai šķiršanās rakstu.",Latvian
"Bet es jums saku, ka ikviens, kas atstāj savu sievu, izņemot laulības pārkāpšanas gadījumu, padara viņu par laulības pārkāpēju; un kas atstātu precē, pārkāpj laulību.",Latvian
"Vēl jūs esat dzirdējuši, ka senčiem sacīts: tev nebūs nepatiesi zvērēt, bet izpildīt to, ko Kungam esi zvērējis.",Latvian
"Bet es jums saku: nezvēriet nemaz: ne pie debesīm, jo tās ir Dieva tronis,",Latvian
"Ne pie zemes, jo tā ir Viņa kāju balsts, ne pie Jeruzalemes, jo tā ir lielā ķēniņa pilsēta!",Latvian
"Arī pie savas galvas nezvēri, jo tu nevari nevienu matu padarīt baltu vai melnu!",Latvian
"Bet jūsu runai jābūt: jā, jā! nē, nē! Kas vairāk par to, ir no ļauna.",Latvian
"Jūs esat dzirdējuši, ka sacīts: aci pret aci, zobu pret zobu.",Latvian
"Bet es jums saku: nepretojieties ļaunumam, bet ja kāds tev sit labajā vaigā, pagriez viņam arī kreiso!",Latvian
"Un tam, kas grib ar tevi iet tiesā un paņemt tavus svārkus, atstāj viņam arī mēteli!",Latvian
"Bet kas spiedīs tevi tūkstoš soļus līdz iet, ej ar viņu vēl citus divus!",Latvian
"Dod tam, kas no tevis lūdz, un nenovērsies no tā, kas grib aizņemties!",Latvian
"Jūs esat dzirdējuši, ka ir sacīts: mīli savu tuvāko un nīsti savu ienaidnieku!",Latvian
"Bet es jums saku: mīliet savus ienaidniekus, dariet labu tiem, kas jūs ienīst, un lūdziet Dievu par tiem, kas jūs vajā un godu laupa,",Latvian
"Lai jūs būtu tā Tēva bērni, kas debesīs, kas liek savai saulei uzlēkt pār labajiem un ļaunajiem un lietum līt pār taisnīgajiem un netaisnīgajiem!",Latvian
"Ja jūs mīlēsiet tos, kas jūs mīl, kādu algu jūs par to saņemsiet? Vai arī muitnieki tā nedara?",Latvian
"Un ja jūs sveicināsiet tikai savus brāļus, ko jūs darāt sevišķu? Vai arī pagāni tā nedara?",Latvian
"Tāpēc esiet pilnīgi, kā arī jūsu Debestēvs ir pilnīgs!",Latvian
"Uzmaniet, lai jūs savu taisnību nedarītu cilvēku priekšā, lai viņi jūs redzētu, jo tad jūs nesaņemsiet algu no jūsu Tēva, kas ir debesīs.",Latvian
"Tātad, ja dosi nabagiem dāvanas, nebazūnē savā priekšā, kā to dara liekuļi sinagogās un ielās, lai cilvēki viņus cildinātu! Patiesi es jums saku: viņi savu algu saņēmuši.",Latvian
"Bet kad tu dosi nabagiem dāvanas, tad lai nezina tava kreisā roka, ko dara labā.",Latvian
"Lai paliek tava dāvana noslēpumā; un tavs Tēvs, kas redz noslēpumus, atalgos tevi.",Latvian
"Un kad lūdziet Dievu, neesiet kā liekuļi, kuriem patīk sinagogās un ielu stūros stāvot, Dievu lūgt, lai cilvēki redzētu! Patiesi, viņi savu algu saņēmuši.",Latvian
"Bet tu, kad lūgsi Dievu, ieej savā kambarī un, durvis aizslēdzis, pielūdz savu Tēvu slepenībā, un tavs Tēvs, kas redz slepenībā, atalgos tevi.",Latvian
"Lūdzot Dievu, nerunājiet daudz kā pagāni, kas domā, ka daudzo vārdu dēļ tiks uzklausīti!",Latvian
"Nekļūstiet viņiem līdzīgi, jo jūsu Tēvs, pirms jūs lūdziet Viņu, zina, kas jums vajadzīgs!",Latvian
"Lūdziet Dievu tā: Tēvs mūsu, kas esi debesīs, svētīts lai top Tavs vārds!",Latvian
"Lai atnāk Tava valstība! Tavs prāts lai notiek kā debesīs, tā arī virs zemes!",Latvian
Mūsu dienišķo maizi dod mums šodien!,Latvian
"Un piedod mums mūsu parādus, kā arī mēs piedodam saviem parādniekiem!",Latvian
"Un neieved mūs kārdināšanā, bet atpestī mūs no ļauna! Amen.",Latvian
"Ja jūs piedosiet cilvēkiem viņu vainas, arī Debestēvs piedos jums jūsu grēkus.",Latvian
"Bet ja jūs nepiedosiet cilvēkiem, jūsu Tēvs nepiedos jums jūsu grēkus.",Latvian
"Bet kad jūs gavējat, neesiet noskumuši kā liekuļi! Viņi pārvērš savu seju, lai cilvēki redzētu, ka viņi gavē. Patiesi es jums saku: viņi savu algu saņēmuši.",Latvian
"Bet tu, kad gavē, svaidi savu galvu un nomazgā savu seju,",Latvian
"Lai nerādītos kā gavētājs cilvēku, bet gan tava Tēva priekšā, kas ir noslēpumā! Un tavs Tēvs, kas redz slepenībā, atalgos tevi.",Latvian
"Nekrājiet sev mantu virs zemes, kur rūsa un kodes bojā un kur zagļi izrok un zog!",Latvian
"Bet krājiet mantu debesīs, kur nedz rūsa, nedz kodes bojā un kur zagļi neizrok un nezog!",Latvian
"Jo kur tava manta, tur ir arī tava sirds.",Latvian
"Tavas miesas gaisma ir tava acs. Ja tava acs būs vesela, tad visa tava miesa būs gaiša.",Latvian
"Bet ja tava acs būs ļauna, tad visa tava miesa būs tumša. Ja nu gaisma, kas tevī, ir tumsa, cik lielai tad jābūt pašai tumsai?",Latvian
"Neviens nevar diviem kungiem kalpot: vai nu vienu ienīdīs un otru mīlēs, vai pie viena turēsies un otru atmetīs. Jūs nevarat kalpot Dievam un mamonai.",Latvian
"Tāpēc es jums saku: nebīstieties par savu dzīvību, ko jūs ēdīsiet, nedz arī par savu miesu, ar ko ģērbsieties! Vai dzīvība nav vairāk kā barība un miesa vairāk kā apģērbs?",Latvian
"Skatieties debess putnos: ne tie sēj, ne tie pļauj, ne šķūņos krauj, un jūsu Debestēvs tos uztur. Vai jūs neesat daudz vairāk nekā viņi?",Latvian
Bet kas no jums var pie sava auguma pielikt vienu olekti?,Latvian
"Un ko jūs raizējaties apģērba dēļ? Skatieties lauka lilijās, kā tās aug: ne tās strādā, ne tās vērpj.",Latvian
"Bet es jums saku, ka pat Salomons visā savā godībā nebija tā tērpts, kā viena no tām.",Latvian
"Ja nu lauka zāli, kas šodien ir, bet rīt to krāsnī met, Dievs tā ģērbj, cik daudz vairāk jūs, jūs mazticīgie?",Latvian
"Tāpēc neraizējieties jautādami: ko mēs ēdīsim, ko dzersim vai ar ko ģērbsimies?",Latvian
"Jo to visu meklē pagāni. Jo jūsu Tēvs zina, ka tā visa jums vajag.",Latvian
"Meklējiet tāpēc vispirms Dieva valstību un Viņa taisnību, un viss tas tiks jums dots klāt.",Latvian
Tāpēc neraizējieties par rītdienu! Rītdiena rūpēsies pati par sevi. Katrai dienai pietiek savu rūpju.,Latvian
"Netiesājiet, lai jūs netiktu tiesāti!",Latvian
"Kādu tiesu jūs spriedīsiet, tāda jums tiks spriesta, un ar kādu mēru jūs mērīsiet, ar tādu jums tiks atmērīts.",Latvian
"Bet ko tu raugi skabargu sava brāļa acī, bet baļķi savā acī neredzi?",Latvian
"Vai arī kā tu vari sacīt savam brālim: atļauj man izvilkt skabargu no tavas acs! Un, lūk, baļķis ir tavā acī?",Latvian
"Liekuli, izmet vispirms baļķi no savas acs un tad lūko izvilkt skabargu no sava brāļa acs!",Latvian
"Nedodiet svētumu suņiem un nemetiet pērles cūkām, ka viņas kādreiz tās nesamītu kājām un atgriezušās jūs nesaplosītu!",Latvian
"Lūdziet, un jums tiks dots, meklējiet, un jūs atradīsiet, klauvējiet, un jums tiks atvērts!",Latvian
"Jo katrs, kas lūdz, saņem, kas meklē - atrod, un kas klauvē, tam tiek atvērts.",Latvian
"Vai starp jums ir cilvēks, kas pasniegtu savam dēlam akmeni, ja tas lūgtu maizi?",Latvian
"Vai arī kas dotu čūsku, ja viņš lūgtu zivi?",Latvian
"Ja tad jūs, kas esat ļauni, protat saviem bērniem dot labas dāvanas, cik daudz vairāk jūsu Tēvs, kas debesīs, dos labu tiem, kas Viņu lūdz!",Latvian
"Tātad visu, ko jūs vēlaties, lai cilvēki jums darītu, dariet jūs viņiem, jo tā ir bauslība un pravieši!",Latvian
"Ieejiet caur šaurajiem vārtiem, jo plaši ir vārti un plats ir ceļš, kas ved pazušanā; un ir daudzi, kas pa to iet.",Latvian
"Cik šauri ir vārti un šaurs ir ceļš, kas ved dzīvībā! Un tikai nedaudzi to atrod.",Latvian
"Sargieties no viltīgajiem praviešiem, kas nāk pie jums avju drēbēs, bet iekšienē ir plēsīgi vilki!",Latvian
"No viņu augļiem jūs tos pazīsiet. Vai no ērkšķiem novāc vīnogas, vai vīģes no dadžiem?",Latvian
"Tā katrs labs koks dod labus augļus, bet nelabs koks dod nelabus augļus.",Latvian
"Labs koks nevar dot nelabus augļus, un nelabs koks nevar dot labus augļus.",Latvian
"Katrs koks, kas nedod labus augļus, tiek nocirsts un ugunī iemests.",Latvian
Tātad pēc to augļiem jūs pazīsiet tos.,Latvian
"Ne katrs, kas man saka: Kungs! Kungs! ieies debesvalstībā, bet kas izpilda mana Tēva gribu, kas debesīs, tas ieies debesvalstībā.",Latvian
"Daudzi man sacīs tanī dienā: Kungs, Kungs, vai ne Tavā vārdā mēs pravietojām un Tavā vārdā neizdzinām ļaunos garus, un Tavā vārdā nedarījām daudz brīnumu?",Latvian
"Un tad es viņiem pasludināšu: Es nekad jūs neesmu pazinis; atkāpieties no manis, jūs ļaundari!",Latvian
"Tātad katrs, kas šos manus vārdus dzird un tos izpilda, būs līdzīgs prātīgajam vīram, kas savu namu cēlis uz klints.",Latvian
"Un lija lietus, un nāca plūdi, un pūta vēji, un gāzās pār šo māju, bet tā nesagruva, jo tā bija celta uz klints.",Latvian
"Un katrs, kas šos vārdus dzird, bet tos neizpilda, būs līdzīgs neprātīgajam vīram, kas savu māju cēla uz smiltīm.",Latvian
"Un lija lietus, un nāca plūdi, un pūta vēji, un gāzās pār šo māju, un tā sagruva; un tās posts bija liels.",Latvian
"Un notika, kad Jēzus pabeidza šos vārdus, ka ļaudis brīnījās par Viņa mācību.",Latvian
"Jo Viņš tos mācīja kā tāds, kam ir vara, un ne tā kā rakstu mācītāji un farizeji.",Latvian
"Kad Viņš nokāpa no kalna, Viņam sekoja daudz ļaužu.",Latvian
"Un, lūk, spitālīgais atnācis pielūdza Viņu, sacīdams: Kungs, ja Tu gribi, Tu vari mani šķīstīt.",Latvian
"Jēzus, izstiepis savu roku, pieskārās viņam un sacīja: Es gribu, topi tīrs! Un viņš kļuva tīrs no savas spitālības.",Latvian
"Un Jēzus sacīja viņam: Pielūko, ka tu par to nesaki nevienam, bet ej, parādies priesterim un upurē dāvanu, kādu Mozus pavēlējis viņiem par liecību!",Latvian
"Bet kad Viņš bija iegājis Kafarnaumā, kāds virsnieks piegāja pie Viņa un lūdza Viņu,",Latvian
"Sacīdams: Kungs, mans kalps, triekas skarts, guļ mājās un ļoti cieš.",Latvian
Un Jēzus sacīja tam: Es iešu un izdziedināšu viņu.,Latvian
"Virsnieks atbildēdams sacīja: Kungs, es neesmu cienīgs, ka Tu nāc zem mana jumta, bet saki tikai vārdu, un mans kalps kļūs vesels.",Latvian
"Jo arī es esmu cilvēks, pakļauts priekšniecībai. Es saku vienam no maniem padotajiem kareivjiem: ej, un viņš iet; un citam: nāc, un viņš nāk; un manam kalpam: dari to, un viņš dara.",Latvian
"To dzirdēdams, Jēzus brīnījās un sacīja tiem, kas Viņam sekoja: Patiesi es jums saku: tādu ticību Izraēlī es neesmu atradis!",Latvian
"Bet es jums saku, ka daudzi nāks no austrumiem un rietumiem un novietosies ar Ābrahamu un Īzāku, un Jēkabu debesu valstībā.",Latvian
Bet valstības bērni tiks izmesti ārējā tumsā; tur būs raudāšana un zobu griešana.,Latvian
"Un Jēzus sacīja virsniekam: Ej, lai notiek tev, kā tu esi ticējis! Un tanī pat stundā kalps kļuva vesels.",Latvian
"Un kad Jēzus atnāca Pētera mājā, Viņš redzēja tā sievasmāti guļam drudzī.",Latvian
"Un Viņš pieskārās tās rokai, un drudzis atstāja to; un tā uzcēlās un kalpoja viņiem.",Latvian
