Text,Language
"Baye bobabini behamba ze, umntu lowo nomkakhe, bengenazintloni.",Xhosa
"Ke kaloku inyoka yaye inobuqhophololo ngaphezu kwazo zonke izinto eziphilileyo zasendle, abezenzile uYehova uThixo. Yathi kumfazi Utshilo na okunene uThixo ukuthi, Ze ningadli kuyo yonke imithi yomyezo?",Xhosa
"Wathi umfazi kwinyoka, Eziqhameni zemithi yomyezo singadla;",Xhosa
"ke eziqhameni zomthi osemyezweni phakathi, uthe uThixo, Ze ningadli kuzo; ze ningazichukumisi, hleze nife.",Xhosa
"Yathi inyoka kumfazi, Anisayi kufa:",Xhosa
"kuba esazi uThixo ukuba, mhlana nithe nadla kuzo, oqabuka amehlo enu, nibe njengoThixo, nazi okulungileyo nokubi.",Xhosa
"Wabona umfazi ukuba umthi ulungele ukudliwa, nokuba uyakhanukeka emehlweni, ingumthi onqwenelekela ukuqiqisa, wathabatha eziqhameni zawo, wadla; wanika nendoda yakhe inaye, yadla.",Xhosa
"Aqabuka amehlo abo bobabini, bazi ukuba bahamba ze; bathunga amagqabi omkhiwane, bazenzela imibhinqo.",Xhosa
"Basiva isandi sikaYehova uThixo, ehamba emyezweni empepheni yasemini; basuka bazimela uAdam nomkakhe ebusweni bukaYehova uThixo, phakathi kwemithi yomyezo.",Xhosa
"UYehova uThixo wambiza uAdam, wathi kuye, Uphi na?",Xhosa
"Wathi yena, Ndive isandi sakho emyezweni, ndasuka ndoyika, ngokuba ndihamba ze; ndazimela.",Xhosa
"Wathi, Uxelelwe ngubani na, ukuba uhamba ze? Udlile na kuwo umthi, endakuwisela umthetho ngawo, ndathi, Uze ungadli kuwo?",Xhosa
"Wathi uAdam, Umfazi owandinikayo ukuba abe nam, nguye ondinikileyo kuwo umthi, ndadla ke.",Xhosa
"Wathi uYehova uThixo kumfazi, Yintoni na le nto uyenzileyo? Wathi umfazi, Inyoka indilukuhlile, ndadla ke.",Xhosa
"Wathi uYehova uThixo kwinyoka, Ngokuba uyenzile le nto, uqalekisiwe wena ngaphezu kwezinto zonke ezizitho zine, neento zonke eziphilileyo zasendle; uya kuhamba ngesisu, udle uthuli, yonke imihla yobomi bakho.",Xhosa
"Ndiya kumisa ubutshaba phakathi kwakho nomfazi, naphakathi kwembewu yakho nembewu yakhe; yona iya kukutyumza intloko, wena uya kuyityumza isithende.",Xhosa
"Wathi kumfazi, Ndiya kukwandisa kakhulu ukubulaleka kwakho ekumitheni, uzale abantwana unembulaleko; inkanuko yakho ibe sendodeni yakho, ikulawule yona.",Xhosa
"KuAdam wathi, Ngokuba uphulaphule izwi lomkakho, wadla kuwo umthi endakuwisela umthetho ngawo, ndathi, Uze ungadli kuwo, uqalekisiwe umhlaba ngenxa yakho; uya kudla kuwo ubulaleka, yonke imihla yobomi bakho.",Xhosa
"Uya kukuntshulela imithana enameva neenkunzane, udle umfuno wasendle.",Xhosa
"Uya kudla ukudla kokubila kobuso bakho, ude ubuyele emhlabeni kobuso bakho, ude ubuyele emhlabeni, kuba uthatyathwe kuwo; ngokuba uluthuli, uya kubuyela kwaseluthulini.",Xhosa
"UAdam walibiza igama lomkakhe ngokuthi nguEva, ngokuba yena engunina wabaphilileyo bonke.",Xhosa
"UYehova uThixo wabenzela iingubo zezintsu uAdam nomkakhe, wabambathisa.",Xhosa
"Wathi uYehova uThixo, Yabonani, umntu usuke waba njengomnye wethu, ukwazi okulungileyo nokubi; hleze ke olule isandla sakhe, athabathe nakuwo umthi wobomi, adle, aphile ngonaphakade:",Xhosa
"uYehova uThixo wamndulula emyezweni we-Eden, ukuba asebenze umhlaba abethatyathwe kuwo.",Xhosa
"Wamgxotha ke umntu; wamisa ngasempumalanga kuwo umyezo we-Eden iikerubhi, nelangatye lekrele elijikajikayo lokugcina indlela eya emthini wobomi.",Xhosa
"Ke kaloku uAdam wamazi uEva umkakhe; wamitha wazala uKayin, wathi, Ndizuze indoda ngoYehova.",Xhosa
"Waphinda wazala umninawa wakhe, uAbheli; uAbheli waba ngumalusi wezimvu, uKayin waba ngumsebenzi womhlaba.",Xhosa
"Kwathi ekupheleni kwamihla ithile, uKayin wathabatha eziqhameni zomhlaba, wazisa umnikelo kuYehova.",Xhosa
"UAbheli wazisa naye, ethabathe kumazibulo ezimvu zakhe, kwezinamanqatha. Waza uYehova wambheka uAbheli nomnikelo wakhe.",Xhosa
"Akambheka uKayin nomnikelo wakhe. Waqumba kunene uKayin, basangana ubuso bakhe.",Xhosa
"Wathi uYehova kuKayin, Yini na ukuba uqumbe, yini na ukuba busangane ubuso bakhe?",Xhosa
"Ukuba uthe walungisa, abuyi kuswabuluka ubuso yini na? Ukuba uthe akwalungisa, isono sibuthumile ngasesangweni, singxamele wena; ke wena, silawule.",Xhosa
"Wathetha uKayin noAbheli umninawa wakhe, kwathi besendle, wesuka uKayin wamvunukela uAbheli umninawa wakhe, wambulala.",Xhosa
"Wathi uYehova kuKayin, Uphi na uAbheli, umninawa wakho? Wathi yena, Andazi; ndingumgcini womninawa wam, yini na?",Xhosa
"Wathi, Wenze ntoni na? Izwi legazi lomninawa wakho liyakhala emhlabeni kum.",Xhosa
"Ngoko uqalekisiwe emhlabeni, owakhamise umlomo wawo ukuba ulithabathe igazi lomninawa wakho esandleni sakho.",Xhosa
"Xenikweni uwusebenzayo umhlaba, awusayi kuphinda ukunike amandla awo; uya kubhadula uphalaphale ehlabathini.",Xhosa
"Wathi uKayin kuYehova, ityala lam likhulu ngokungenakuthwalwa.",Xhosa
"Yabona, undigxdothile namhla phezu komhlaba; ndiya kusithela nasebusweni bakho, ndibhadule ndiphalaphale ehlabathini bathi bonke abantu abandifumanayo bandibulale.",Xhosa
"Wathi uYehova kuye, xa kunjalo, bonke ababulala uKayin kophindezelwa kubo kasixhenxe. UYehova wammisela uKayin umqondiso, ukuze bonke abamfumanayo bangamsiki.",Xhosa
"Waphuma uKayin, wemka ebusweni bukaYehova; wahlala ezweni lakwaKuphalaphala phambi kwe-Eden.",Xhosa
"UKayin wamazi umkakhe, wamitha, wazala uEnoki. Wakha umzi, wawuthiya loo mzi ngegama lonyana wakhe uEnoki.",Xhosa
UEnoki wazalelwa uIradi; uIradi wazala uMehuyaheli; uMehuyaheli wazala uMetusaheli; uMetusaheli wazala uLameki.,Xhosa
"ULameki wazeka abafazi ababini; igama lomnye belinguAda, igama lowesibini belinguZila.",Xhosa
"UAda wazala uYabhali yena waba nguyise wabahlala ezintenteni, nabafuyileyo.",Xhosa
Igama lomninawa wakhe belinguYubhali; yena waba nguyise wabo bonke abaphatha uhadi nogwali.,Xhosa
"UZila uthe naye wazala uTubhalekayin, obekhanda yonke impahla enobukhali yobhedu nesinyithi; udade woTubhalekayin ebenguNahama.",Xhosa
"Wathi uLameki kubafazi bakhe, ada noZila, liveni ilizwi lam. Bafazi bakaLameki, phulaphulani intetho yam. Sendibulele indoda ngenxa yenxeba lam, nendodana ngenxa yomvumbo wam.",Xhosa
"Xa uKayin aya kuphindezelwa kasixhenxe, Yena uLameki uya kuphindezelwa kamashumi osixhenxe anesixhenxe.",Xhosa
"UAdam wabuya wamazi umkakhe, wazala unyana, wathi igama lakhe nguSete, kuba wathi, UThixo undimisele enye imbewu esikhundleni sika-Abheli owabulawa nguKayin.",Xhosa
"USete naye wazalelwa unyana, wathi igama lakhe nguEnoshe. Kwaqalwa oko ukunqulwa igama likaYehova.",Xhosa
"Yiyo le incwadi yenzala ka-Adam. Mhlana uThixo wamdala umntu, wamenza ngokufana noThixo.",Xhosa
"Wadala indoda nenkazana, wabasikelela, wabathiya igama elinguAdam, mhlana wabadala.",Xhosa
"UAdam wahlala iminyaka elikhulu elinamanci mathathu, wazala unyana ngokufana naye, ngokomfanekiso wakhe, wamthiya igama elinguSete.",Xhosa
Imihla ka-Adam emveni kokuzala kwakhe uSete yaba yiminyaka emakhulu asibhozo; wazala oonyana neentombi.,Xhosa
"Iyonke imihla ka-Adam, awahlala ngayo, yaba yiminyaka emakhulu asithoba anamanci mathathu; wafa ke.",Xhosa
"USete wahlala iminyaka elikhulu elinaminyaka mihlanu, wazala uEnoshe.",Xhosa
USete wahlala emveni kokuzala kwakhe uEnoshe iminyaka emakhulu asibhozo aneminyaka esixhenxe; wazala oonyana neentombi.,Xhosa
Iyonke imihla kaSete yaba yiminyaka emakhulu asithoba anashumi-nye linamibini; wafa ke.,Xhosa
"UEnoshe wahlala iminyaka emashumi asithoba, wazala uKenan.",Xhosa
UEnoshe wahlala emveni kokuzala kwakhe uKenan iminyaka emakhulu asibhozo anashumi-nye linamihlanu; wazala oonyana neentombi.,Xhosa
Iyonke imihla kaEnoshe yaba yiminyaka emakhulu asithoba anamihlanu; wafa ke.,Xhosa
"UKenan wahlala iminyaka emashumi asixhenxe, wazala uMahalaleli.",Xhosa
UKenan wahlala emveni kokuzala kwakhe uMahalaleli iminyaka emakhulu asibhozo anamanci mane: wazala oonyana neentombi.,Xhosa
"Iyonke imihla kaKenan yaba yiminyaka emakhulu asithoba, aneminyaka elishumi; wafa ke.",Xhosa
"UMahalaleli wahlala iminyaka emashumi mathandathu anamihlanu, wazala uYerede.",Xhosa
UMahalaleli wahlala emveni kokuzala kwakhe uYerede iminyaka emakhulu asibhozo anamanci mathathu; wazala oonyana neentombi.,Xhosa
Iyonke imihla kaMahalaleli yaba yiminyaka emakhulu asibhozo anamanci asithoba anamihlanu; wafa ke.,Xhosa
"UYerede wahlala iminyaka elikhulu elinamanci mathandathu anamibini, wazala uEnoki.",Xhosa
UYerede wahlala emveni kokuzala kwakhe uEnoki iminyaka emakhulu asibhozo; wazala oonyana neentombi.,Xhosa
"Iyonke imihla kaYerede yaba yiminyaka emakhulu asithoba anamanci mathandathu anamihlanu, anamibini; wafa ke.",Xhosa
"UEnoki wahlala iminyaka emashumi mathandathu anamihlanu, wazala uMethusela.",Xhosa
"UEnoki wahamba noThixo, emveni kokuzala kwakhe uMethusela, iminyaka emakhulu mathathu; wazala oonyana neentombi.",Xhosa
"Iyonke imihla kaEnoki yaba yiminyaka emakhulu mathathu, anamanci mathandathu anamihlanu.",Xhosa
"UEnoki wahamba noThixo; akabakho, ngokuba uThixo wamthabatha.",Xhosa
"UMethusela wahlala iminyaka elikhulu elinamanci asibhozo anesixhenxe, wazala uLameki.",Xhosa
UMethusela wahlala emveni kokuzala kwakhe uLameki iminyaka emakhulu asixhenxe anamanci asibhozo anamibini; wazala oonyana eneentombi.,Xhosa
"Iyonke imihla kaMethusela yaba yiminyaka emakhulu asithoba, anamanci mathandathu anesithoba; wafa ke.",Xhosa
ULameki wahlala iminyaka elikhulu elinamanci asibhozo anamibini; wazala unyana.,Xhosa
"Wamthiya igama elinguNowa, esithi, Lo uya kusithuthuzela emsebenzini wethu, nasekubulalekeni kwezandla zethu, ngenxa yomhlaba awawuqalekisayo uYehova.",Xhosa
ULameki wahlala emveni kokuzala kwakhe uNowa iminyaka emakulu mahlanu anamanci asithoba anamihlanu; wazala oonyana neentombi.,Xhosa
Iyonke imihla kaLameki yaba yiminyaka emakhulu asixhenxe anesixhenxe; wafa ke.,Xhosa
Ke uNowa ebeminyaka imakhulu mahlanu ezelwe; uNowa wazala ooShem noHam noYafete.,Xhosa
"Kuthe bakuqala ukwanda abantu ehlabathini, bakuzalelwa iintombi,",Xhosa
"bazibona oonyana bakaThixo iintombi zabantu ukuba zintle, bazeka abafazi kuzo zonke abazinyulayo.",Xhosa
"Wathi uYehova, UMoya wam akayi kulawula ebantwini ngonaphakade; ekulahlekeni kwabo bayinyama; imihla yabo iya kuba yiminyaka elikhulu elinamanci mabini.",Xhosa
"Kwakukho iingxilimbela ehlabathini ngaloo mihla; kananjalo emveni koko, xeshikweni oonyana bakaThixo bangenayo kuzo iintombi zabantu, zabazalela abantwana. Aba baba ngamagorha ababekho kwasephakadeni, amadoda adumileyo.",Xhosa
"Wabona uThixo ukuba ububi babantu bandile ehlabathini, konke ukuyila kweengcinga zentliziyo yabo kubububi bodwa imihla yonke.",Xhosa
"Wazohlwaya uYehova, ngokuba emenzile umntu ehlabathini, kwaba buhlungu kuye entliziyweni.",Xhosa
"Wathi uYehova, Ndiya kumcima umntu endimdalileyo, angabikho ehlabathini, kuthabathele emntwini kuse ezinkomeni, kuse ezinambuzaneni, kuse ezintakeni zezulu, ngokuba ndizohlwaya ngokuba ndizenzile ezo zinto.",Xhosa
UNowa yena wababalwa nguYehova.,Xhosa
"Yiyo le ke inzala kaNowa. UNowa waye eyindoda elilungisa, egqibeleleyo, ezizukulwaneni zakhe. UNowa wahamba noThixo.",Xhosa
UNowa wazala oonyana abathathu: uShem noHam noYafete.,Xhosa
Ihlabathi lalonakele ebusweni bukaThixo; ihlabathi lalizele lugonyamelo.,Xhosa
"UThixo walikhangela ihlabathi, nalo, lonakele! Ngokuba yonke inyama ibiyonakalisile indlela yayo ehlabathini.",Xhosa
"Wathi uThixo kuNowa, Isiphelo senyama yonke sifikile phambi kwam; ngokuba ihlabathi lizele lugonyamelo oluphuma kubo; yabona ke, ndiya kubonakalisa, bona ndawonye nehlabathi.",Xhosa
"Zenzele ke umkhombe ngemithi yegofere, uwenze izindlu umkhombe, uwuqabe ngaphakathi nangaphandle ngebhitumene.",Xhosa
"Wenjenje ukuwenza: bube ngamakhulu omathathu eekubhite ubude bomkhombe, namashumi omathathu eekubhite ububanzi bawo, namashumi omathathu eekubhite ukuphakama kwawo.",Xhosa
"Wenze ikroba emkhombeni, ukuligqiba kwakho kube yikubhite enye, ithabathela phezulu; umnyango womkhombe uwumise ecaleni lawo; wenze izindlu zodidi lwaphantsi, nolwesibini, nolwesithathu.",Xhosa
"Mna ke, uyabona, ndihlisa unogumbe wamanzi ehlabathini, wokonakalisa yonke inyama enomoya wokuphila kuyo, ephantsi kwamazulu; konke okusehlabathini kuya kuphuma umphefumlo;",Xhosa
"ndiwumise umnqophiso wam nawe, ungene emkhombeni wena, noonyana bakho, nomkakho, nabafazi boonyana bakho, ndawonye nawe.",Xhosa
"Kwizinto zonke eziphilileyo, kwinyama yonke, uze ungenise emkhombeni ngambini kuzo zonke, ukuze zisindiswe nawe, ibe yinkunzi nemazi;",Xhosa
"kwiintaka ngohlobo lwazo, kwiinkomo ngohlobo lwazo, kuzo zonke izinambuzane zomhlaba ngohlobo lwazo, zibe ngambini kuzo zonke, eziya kungena kuwe, ukuba zisindiswe.",Xhosa
"Wena ke, uthabathele kuwe ekudleni konke okudliwayo, uhlanganisele kuwe kube kukudla kuwe nakuzo.",Xhosa
"Wenza uNowa konke uThixo abemwisele umthetho ngako, wenza njengoko.",Xhosa
"Wathi uYehova kuNowa, Ngena, wena nendlu yakho yonke, emkhombeni, ngokuba ndibona wena ilungisa phambi kwam kwesi sizukulwana.",Xhosa
"Kwizinto zonke ezizitho zine ezihlambulukileyo, thabathela kuwe ngasixhenxe, ngasixhenxe, inkunzi nemazi yayo; kwizinto ezizitho zine eziziinqambi thabatha ngambini, inkunzi nemazi yayo;",Xhosa
"nakwiintaka zezulu ngasixhenxe, ngasixhenxe, inkunzi nemazi, ukuze imbewu igcinakale ehlabathini lonke.",Xhosa
"Kuba zisesixhenxe iintsuku, ndize ndinise imvula ehlabathini iimini zibe mashumi mane nobusuku obumashumi mane, ndiyicime into yonke emiyo endayenzayo, ingabikho phezu kwehlabathi.",Xhosa
Wenza uNowa konke uYehova awamwisela umthetho ngako.,Xhosa
"UNowa waye eminyaka imakhulu mathandathu ezelwe, wabakho unogumbe wamanzi ehlabathini.",Xhosa
"Wangena uNowa emkhombeni, enoonyana bakhe, nomkakhe, nabafazi boonyana bakhe, ndawonye naye, ngenxa yamanzi onogumbe.",Xhosa
"Kuzo izinto ezizitho zine ezihlambulukileyo, nakuzo izinto ezizitho zine eziziinqambi, nakuzo iintaka, nakuzo zonke izinto ezinambuzelayo emhlabeni,",Xhosa
"kwangena ngambini, ngambini, kuNowa emkhombeni, inkunzi nemazi, njengoko uThixo abemwisele umthetho uNowa.",Xhosa
"Kwathi emva kweentsuku ezisixhenxe, amanzi onogumbe abakho ehlabathini.",Xhosa
"Ngomnyaka wamakhulu omathandathu wokudla ubomi kukaNowa, ngenyanga yesibini, ngosuku lweshumi elinesixhenxe enyangeni leyo, kanye ngayo loo mini, yagqabhuka yonke imithombo yamanzi enzonzobila enkulu, iingcango zezulu zavuleka.",Xhosa
Wabakho umvumbi wemvula ehlabathini iimini ezimashumi mane nobusuku obumashumi mani.,Xhosa
"Wangena emkhombeni kwangaloo mini uNowa, noShem noHam noYafete, oonyana bakaNowa, nomkaNowa, nabafazi bobathathu boonyana bakhe, ndawonye naye.",Xhosa
"Bona, neento zonke eziphilileyo ngohlobo lwazo, nezinto zonke ezizitho zine ngohlobo lwazo, nezinambuzane zonke ezinambuzelayo emhlabeni ngohlobo lwazo, neentaka zonke ngohlobo lwazo, iinto zonke eziphaphazelayo, ezinamaphiko,",Xhosa
"zangena kuNowa emkhombeni, ngambini, ngambini, kwinyama yonke enomoya wokuphila kuyo.",Xhosa
Zangena iinkunzi neemazi kwinyama yonke; zangena njengoko uThixo abemwisele umthetho. UYehova wamvalela ngaphakathi.,Xhosa
"Yaba ngunogumbe imihla emashumi mane ehlabathini, enyuka amanzi, awufukula umkhombe, wafunquleka emhlabeni.",Xhosa
"Aba namandla amanzi, enyuka kunene ehlabathini, wahamba umkhombe phezu kwamanzi.",Xhosa
"Aba namandla amanzi kunene kakhulu ehlabathini, zagutyungelwa zonke iintaba eziphakamileyo kakhulu, eziphantsi kwamazulu onke.",Xhosa
"Aba namandla amanzi, ada aba ziikubhite ezilishumi elinantlanu, ethabathela phezulu; zagutyungelwa ke iintaba.",Xhosa
"Yaphuma umphefumlo yonke inyama enambuzelayo emhlabeni, kwiintaka, nakwizinto ezizitho zine, nakwizinto eziphilileyo, nakwinyakanyaka yonke enyakazelayo emhlabeni, nabantu bonke.",Xhosa
"Iinto zonke ezikuphefumla komoya wokuphila kusemathatheni azo, kwiinto zonke ezisemhlabeni owomileyo, zafa.",Xhosa
"Zabhujiswa ke izinto zonke ezimiyo, eziphezu komhlaba, kwathabathela emntwini kwesa ezintweni ezizitho zine, nasezinambuzaneni, nasezintakeni zezulu; zabhujiswa azabakho ehlabathini; kwasala uNowa yedwa, nababenaye emkhombeni.",Xhosa
Aba namandla amanzi ehlabathini imihla elikhulu elinamanci mahlanu.,Xhosa
"UThixo wamkhumbula uNowa, neento zonke eziphilileyo, nezinto zonke ezizitho zine ezazinaye emkhombeni; uThixo wahambisa umoya ehlabathini, awutha amanzi.",Xhosa
"Yavingcwa imithombo yamanzi enzonzobila neengcango zezulu, wathintelwa umvumbi wezulu.",Xhosa
"Abuya amanzi emhlabeni, amana ebuya, awutha amanzi ekupheleni kwemihla elikhulu elinamanci mahlanu.",Xhosa
"Umkhombe wazimisa ngenyanga yesixhenxe, ngosuku lweshumi elinesixhenxe enyangeni leyo, phezu kweentaba zaseArarati.",Xhosa
"Amanzi amana ewutha, kwada kwayinyanga yeshumi; ngeyeshumi ke, ngosuku lokuqala enyangeni leyo, zabonakala iincopho zeentaba.",Xhosa
"Kwathi, ekupheleni kwemihla emashumi mane, wayivula uNowa ifestile yomkhombe abeyenzile;",Xhosa
"wathuma ihlungulu, laphuma lamana lizulazula, ada atsha amanzi ehlabathini.",Xhosa
"Wasusa ihobe, ukuze abone ukuba amanzi awuthile na phezu kwehlabathi.",Xhosa
"Ihobe alifumananga ndawo yakuphumza nentende yethupha lalo, labuyela kuye emkhombeni, ngokuba amanzi abephezu kwehlabathi lonke; wolula isandla sakhe, walithabatha, walingenisa kuye emkhombeni.",Xhosa
"Walinda eminye imihla esixhenxe, waphinda walisusa ihobe emkhombeni.",Xhosa
